"","name","rank","friday","sunday","simulationID"
"4825508","Streb, Robert",4,144,281,"7509"
"4897508","Streelman, Kevin",35,143,288,"7509"
"4969508","Sullivan, Andy",71,151,NA,"7509"
"5041508","Taylor, Vaughn",59,149,NA,"7509"
"5113508","Thomas, Justin",54,148,NA,"7509"
"5185508","Walker, Jimmy",59,149,NA,"7509"
"5257508","Watson, Bubba",27,144,286,"7509"
"5329508","Weir, Mike",66,150,NA,"7509"
"5401508","Westwood, Lee",48,143,293,"7509"
"5473508","Wiesberger, Bernd",45,144,291,"7509"
"5545508","Willett, Danny",35,143,288,"7509"
"5617508","Wood, Chris",54,148,NA,"7509"
"1525","An, Byeong Hun",38,142,289,"7510"
"73509","Aphibarnrat, Kiradech",64,149,NA,"7510"
"145509","Berger, Daniel",24,142,285,"7510"
"217509","Bowditch, Steven",64,149,NA,"7510"
"289509","Bradley, Keegan",30,143,286,"7510"
"361509","Cabrera Bello, Rafa",38,142,289,"7510"
"433509","Cabrera, Angel",43,142,290,"7510"
"505509","Casey, Paul",43,145,290,"7510"
"577509","Clarke, Darren",52,147,NA,"7510"
"649509","Day, Jason",1,132,268,"7510"
"721509","DeChambeau, Bryson",24,138,285,"7510"
"793509","Donaldson, Jamie",58,148,NA,"7510"
"865509","Dubuisson, Victor",20,140,284,"7510"
"937509","Dufner, Jason",30,146,286,"7510"
"1009509","Els, Ernie",17,142,283,"7510"
"1081509","English, Harris",58,148,NA,"7510"
"1153509","Fitzpatrick, Matthew",52,147,NA,"7510"
"1225509","Fowler, Rickie",48,145,292,"7510"
"1297509","Garcia, Sergio",15,138,281,"7510"
"1369509","Gomez, Fabian",58,148,NA,"7510"
"1441509","Grace, Branden",20,142,284,"7510"
"1513509","Grillo, Emiliano",16,141,282,"7510"
"1585509","Haas, Bill",38,143,289,"7510"
"1657509","Herman, Jim",76,153,NA,"7510"
"1729509","Hoffman, Charley",52,147,NA,"7510"
"1801509","Holmes, J.B.",76,153,NA,"7510"
"1873509","Horschel, Billy",64,149,NA,"7510"
"1945509","Immelman, Trevor",52,147,NA,"7510"
"2017509","Jaidee, Thongchai",43,144,290,"7510"
"2089509","Johnson, Dustin",9,135,278,"7510"
"2161509","Johnson, Zach",4,137,276,"7510"
"2233509","Kaufman, Smylie",30,146,286,"7510"
"2305509","Kaymer, Martin",37,144,288,"7510"
"2377509","Kirk, Chris",4,143,276,"7510"
"2449509","Kisner, Kevin",10,140,279,"7510"
"2521509","Kjeldsen, Soren",58,148,NA,"7510"
"2593509","Knox, Russell",75,152,NA,"7510"
"2665509","Koepka, Brooks",7,135,277,"7510"
"2737509","Kuchar, Matt",4,134,276,"7510"
"2809509","Lahiri, Anirban",50,143,293,"7510"
"2881509","Langer, Bernhard",24,142,285,"7510"
"2953509","Lee, Danny",52,147,NA,"7510"
"3025509","Leishman, Marc",12,134,280,"7510"
"3097509","Lingmerth, David",64,149,NA,"7510"
"3169509","Love III, Davis",78,154,NA,"7510"
"3241509","Lowry, Shane",58,148,NA,"7510"
"3313509","Mahan, Hunter",24,145,285,"7510"
"3385509","Matsuyama, Hideki",17,141,283,"7510"
"3457509","McDowell, Graeme",46,146,291,"7510"
"3529509","McIlroy, Rory",10,139,279,"7510"
"3601509","Merritt, Troy",48,144,292,"7510"
"3673509","Mickelson, Phil",50,145,293,"7510"
"3745509","Moore, Ryan",71,150,NA,"7510"
"3817509","Na, Kevin",64,149,NA,"7510"
"3889509","Oosthuizen, Louis",2,137,275,"7510"
"3961509","Piercy, Scott",38,145,289,"7510"
"4033509","Poulter, Ian",71,150,NA,"7510"
"4105509","Reed, Patrick",12,144,280,"7510"
"4177509","Rose, Justin",7,143,277,"7510"
"4249509","Schwartzel, Charl",12,141,280,"7510"
"4321509","Scott, Adam",2,138,275,"7510"
"4393509","Simpson, Webb",79,155,NA,"7510"
"4465509","Singh, Vijay",64,149,NA,"7510"
"4537509","Smith, Cameron",30,145,286,"7510"
"4609509","Snedeker, Brandt",17,142,283,"7510"
"4681509","Spieth, Jordan",20,138,284,"7510"
"4753509","Stenson, Henrik",24,143,285,"7510"
"4825509","Streb, Robert",35,141,287,"7510"
"4897509","Streelman, Kevin",52,147,NA,"7510"
"4969509","Sullivan, Andy",74,151,NA,"7510"
"5041509","Taylor, Vaughn",58,148,NA,"7510"
"5113509","Thomas, Justin",64,149,NA,"7510"
"5185509","Walker, Jimmy",38,140,289,"7510"
"5257509","Watson, Bubba",20,143,284,"7510"
"5329509","Weir, Mike",71,150,NA,"7510"
"5401509","Westwood, Lee",46,145,291,"7510"
"5473509","Wiesberger, Bernd",24,141,285,"7510"
"5545509","Willett, Danny",30,139,286,"7510"
"5617509","Wood, Chris",35,141,287,"7510"
"1526","An, Byeong Hun",3,138,274,"7511"
"73510","Aphibarnrat, Kiradech",35,142,289,"7511"
"145510","Berger, Daniel",75,152,NA,"7511"
"217510","Bowditch, Steven",79,156,NA,"7511"
"289510","Bradley, Keegan",19,144,284,"7511"
"361510","Cabrera Bello, Rafa",15,138,283,"7511"
"433510","Cabrera, Angel",63,149,NA,"7511"
"505510","Casey, Paul",10,139,281,"7511"
"577510","Clarke, Darren",57,148,NA,"7511"
"649510","Day, Jason",9,140,280,"7511"
"721510","DeChambeau, Bryson",19,144,284,"7511"
"793510","Donaldson, Jamie",10,144,281,"7511"
"865510","Dubuisson, Victor",57,148,NA,"7511"
"937510","Dufner, Jason",57,148,NA,"7511"
"1009510","Els, Ernie",78,153,NA,"7511"
"1081510","English, Harris",29,143,287,"7511"
"1153510","Fitzpatrick, Matthew",45,144,292,"7511"
"1225510","Fowler, Rickie",54,147,NA,"7511"
"1297510","Garcia, Sergio",57,148,NA,"7511"
"1369510","Gomez, Fabian",68,150,NA,"7511"
"1441510","Grace, Branden",10,139,281,"7511"
"1513510","Grillo, Emiliano",27,142,286,"7511"
"1585510","Haas, Bill",5,144,279,"7511"
"1657510","Herman, Jim",22,143,285,"7511"
"1729510","Hoffman, Charley",29,146,287,"7511"
"1801510","Holmes, J.B.",33,142,288,"7511"
"1873510","Horschel, Billy",49,145,294,"7511"
"1945510","Immelman, Trevor",52,146,295,"7511"
"2017510","Jaidee, Thongchai",22,144,285,"7511"
"2089510","Johnson, Dustin",5,140,279,"7511"
"2161510","Johnson, Zach",68,150,NA,"7511"
"2233510","Kaufman, Smylie",54,147,NA,"7511"
"2305510","Kaymer, Martin",40,143,291,"7511"
"2377510","Kirk, Chris",57,148,NA,"7511"
"2449510","Kisner, Kevin",29,144,287,"7511"
"2521510","Kjeldsen, Soren",72,151,NA,"7511"
"2593510","Knox, Russell",53,145,296,"7511"
"2665510","Koepka, Brooks",40,146,291,"7511"
"2737510","Kuchar, Matt",39,146,290,"7511"
"2809510","Lahiri, Anirban",27,138,286,"7511"
"2881510","Langer, Bernhard",48,145,293,"7511"
"2953510","Lee, Danny",15,146,283,"7511"
"3025510","Leishman, Marc",68,150,NA,"7511"
"3097510","Lingmerth, David",15,141,283,"7511"
"3169510","Love III, Davis",63,149,NA,"7511"
"3241510","Lowry, Shane",49,146,294,"7511"
"3313510","Mahan, Hunter",72,151,NA,"7511"
"3385510","Matsuyama, Hideki",1,139,272,"7511"
"3457510","McDowell, Graeme",49,142,294,"7511"
"3529510","McIlroy, Rory",5,143,279,"7511"
"3601510","Merritt, Troy",19,142,284,"7511"
"3673510","Mickelson, Phil",35,142,289,"7511"
"3745510","Moore, Ryan",15,146,283,"7511"
"3817510","Na, Kevin",63,149,NA,"7511"
"3889510","Oosthuizen, Louis",10,141,281,"7511"
"3961510","Piercy, Scott",22,139,285,"7511"
"4033510","Poulter, Ian",35,145,289,"7511"
"4105510","Reed, Patrick",63,149,NA,"7511"
"4177510","Rose, Justin",10,142,281,"7511"
"4249510","Schwartzel, Charl",29,139,287,"7511"
"4321510","Scott, Adam",40,140,291,"7511"
"4393510","Simpson, Webb",68,150,NA,"7511"
"4465510","Singh, Vijay",45,143,292,"7511"
"4537510","Smith, Cameron",54,147,NA,"7511"
"4609510","Snedeker, Brandt",5,139,279,"7511"
"4681510","Spieth, Jordan",2,134,273,"7511"
"4753510","Stenson, Henrik",4,136,278,"7511"
"4825510","Streb, Robert",72,151,NA,"7511"
"4897510","Streelman, Kevin",22,141,285,"7511"
"4969510","Sullivan, Andy",63,149,NA,"7511"
"5041510","Taylor, Vaughn",40,146,291,"7511"
"5113510","Thomas, Justin",40,146,291,"7511"
"5185510","Walker, Jimmy",75,152,NA,"7511"
"5257510","Watson, Bubba",33,143,288,"7511"
"5329510","Weir, Mike",35,145,289,"7511"
"5401510","Westwood, Lee",75,152,NA,"7511"
"5473510","Wiesberger, Bernd",45,146,292,"7511"
"5545510","Willett, Danny",22,141,285,"7511"
"5617510","Wood, Chris",57,148,NA,"7511"
"1527","An, Byeong Hun",44,143,293,"7512"
"73511","Aphibarnrat, Kiradech",33,145,290,"7512"
"145511","Berger, Daniel",23,144,287,"7512"
"217511","Bowditch, Steven",79,157,NA,"7512"
"289511","Bradley, Keegan",55,148,NA,"7512"
"361511","Cabrera Bello, Rafa",30,140,289,"7512"
"433511","Cabrera, Angel",73,153,NA,"7512"
"505511","Casey, Paul",7,143,283,"7512"
"577511","Clarke, Darren",70,152,NA,"7512"
"649511","Day, Jason",3,143,282,"7512"
"721511","DeChambeau, Bryson",33,142,290,"7512"
"793511","Donaldson, Jamie",60,149,NA,"7512"
"865511","Dubuisson, Victor",60,149,NA,"7512"
"937511","Dufner, Jason",64,150,NA,"7512"
"1009511","Els, Ernie",40,147,292,"7512"
"1081511","English, Harris",64,150,NA,"7512"
"1153511","Fitzpatrick, Matthew",73,153,NA,"7512"
"1225511","Fowler, Rickie",15,141,285,"7512"
"1297511","Garcia, Sergio",37,145,291,"7512"
"1369511","Gomez, Fabian",53,147,299,"7512"
"1441511","Grace, Branden",55,148,NA,"7512"
"1513511","Grillo, Emiliano",7,138,283,"7512"
"1585511","Haas, Bill",11,143,284,"7512"
"1657511","Herman, Jim",64,150,NA,"7512"
"1729511","Hoffman, Charley",77,154,NA,"7512"
"1801511","Holmes, J.B.",60,149,NA,"7512"
"1873511","Horschel, Billy",15,141,285,"7512"
"1945511","Immelman, Trevor",46,145,294,"7512"
"2017511","Jaidee, Thongchai",3,143,282,"7512"
"2089511","Johnson, Dustin",11,143,284,"7512"
"2161511","Johnson, Zach",15,140,285,"7512"
"2233511","Kaufman, Smylie",30,142,289,"7512"
"2305511","Kaymer, Martin",21,145,286,"7512"
"2377511","Kirk, Chris",11,141,284,"7512"
"2449511","Kisner, Kevin",23,141,287,"7512"
"2521511","Kjeldsen, Soren",15,140,285,"7512"
"2593511","Knox, Russell",48,147,295,"7512"
"2665511","Koepka, Brooks",37,147,291,"7512"
"2737511","Kuchar, Matt",55,148,NA,"7512"
"2809511","Lahiri, Anirban",48,147,295,"7512"
"2881511","Langer, Bernhard",15,145,285,"7512"
"2953511","Lee, Danny",70,152,NA,"7512"
"3025511","Leishman, Marc",40,145,292,"7512"
"3097511","Lingmerth, David",48,146,295,"7512"
"3169511","Love III, Davis",53,146,299,"7512"
"3241511","Lowry, Shane",7,142,283,"7512"
"3313511","Mahan, Hunter",48,146,295,"7512"
"3385511","Matsuyama, Hideki",15,147,285,"7512"
"3457511","McDowell, Graeme",52,144,297,"7512"
"3529511","McIlroy, Rory",3,138,282,"7512"
"3601511","Merritt, Troy",55,148,NA,"7512"
"3673511","Mickelson, Phil",21,145,286,"7512"
"3745511","Moore, Ryan",73,153,NA,"7512"
"3817511","Na, Kevin",23,147,287,"7512"
"3889511","Oosthuizen, Louis",40,142,292,"7512"
"3961511","Piercy, Scott",37,142,291,"7512"
"4033511","Poulter, Ian",55,148,NA,"7512"
"4105511","Reed, Patrick",77,154,NA,"7512"
"4177511","Rose, Justin",3,141,282,"7512"
"4249511","Schwartzel, Charl",60,149,NA,"7512"
"4321511","Scott, Adam",23,146,287,"7512"
"4393511","Simpson, Webb",1,134,274,"7512"
"4465511","Singh, Vijay",70,152,NA,"7512"
"4537511","Smith, Cameron",23,144,287,"7512"
"4609511","Snedeker, Brandt",64,150,NA,"7512"
"4681511","Spieth, Jordan",11,141,284,"7512"
"4753511","Stenson, Henrik",2,139,277,"7512"
"4825511","Streb, Robert",33,146,290,"7512"
"4897511","Streelman, Kevin",46,143,294,"7512"
"4969511","Sullivan, Andy",7,147,283,"7512"
"5041511","Taylor, Vaughn",29,147,288,"7512"
"5113511","Thomas, Justin",44,144,293,"7512"
"5185511","Walker, Jimmy",30,146,289,"7512"
"5257511","Watson, Bubba",23,146,287,"7512"
"5329511","Weir, Mike",68,151,NA,"7512"
"5401511","Westwood, Lee",40,147,292,"7512"
"5473511","Wiesberger, Bernd",73,153,NA,"7512"
"5545511","Willett, Danny",68,151,NA,"7512"
"5617511","Wood, Chris",33,140,290,"7512"
"1528","An, Byeong Hun",64,149,NA,"7513"
"73512","Aphibarnrat, Kiradech",48,145,295,"7513"
"145512","Berger, Daniel",29,144,286,"7513"
"217512","Bowditch, Steven",79,157,NA,"7513"
"289512","Bradley, Keegan",16,143,284,"7513"
"361512","Cabrera Bello, Rafa",16,144,284,"7513"
"433512","Cabrera, Angel",69,151,NA,"7513"
"505512","Casey, Paul",72,152,NA,"7513"
"577512","Clarke, Darren",64,149,NA,"7513"
"649512","Day, Jason",1,135,272,"7513"
"721512","DeChambeau, Bryson",47,146,294,"7513"
"793512","Donaldson, Jamie",12,140,283,"7513"
"865512","Dubuisson, Victor",50,145,297,"7513"
"937512","Dufner, Jason",11,138,282,"7513"
"1009512","Els, Ernie",42,145,292,"7513"
"1081512","English, Harris",22,138,285,"7513"
"1153512","Fitzpatrick, Matthew",40,143,291,"7513"
"1225512","Fowler, Rickie",9,141,281,"7513"
"1297512","Garcia, Sergio",51,147,NA,"7513"
"1369512","Gomez, Fabian",72,152,NA,"7513"
"1441512","Grace, Branden",37,143,290,"7513"
"1513512","Grillo, Emiliano",72,152,NA,"7513"
"1585512","Haas, Bill",22,142,285,"7513"
"1657512","Herman, Jim",16,140,284,"7513"
"1729512","Hoffman, Charley",7,140,280,"7513"
"1801512","Holmes, J.B.",22,146,285,"7513"
"1873512","Horschel, Billy",16,141,284,"7513"
"1945512","Immelman, Trevor",78,153,NA,"7513"
"2017512","Jaidee, Thongchai",51,147,NA,"7513"
"2089512","Johnson, Dustin",1,134,272,"7513"
"2161512","Johnson, Zach",44,144,293,"7513"
"2233512","Kaufman, Smylie",29,146,286,"7513"
"2305512","Kaymer, Martin",59,148,NA,"7513"
"2377512","Kirk, Chris",69,151,NA,"7513"
"2449512","Kisner, Kevin",59,148,NA,"7513"
"2521512","Kjeldsen, Soren",16,143,284,"7513"
"2593512","Knox, Russell",42,146,292,"7513"
"2665512","Koepka, Brooks",34,146,289,"7513"
"2737512","Kuchar, Matt",12,142,283,"7513"
"2809512","Lahiri, Anirban",66,150,NA,"7513"
"2881512","Langer, Bernhard",59,148,NA,"7513"
"2953512","Lee, Danny",22,145,285,"7513"
"3025512","Leishman, Marc",12,144,283,"7513"
"3097512","Lingmerth, David",29,146,286,"7513"
"3169512","Love III, Davis",32,144,287,"7513"
"3241512","Lowry, Shane",59,148,NA,"7513"
"3313512","Mahan, Hunter",66,150,NA,"7513"
"3385512","Matsuyama, Hideki",5,136,278,"7513"
"3457512","McDowell, Graeme",72,152,NA,"7513"
"3529512","McIlroy, Rory",3,139,275,"7513"
"3601512","Merritt, Troy",66,150,NA,"7513"
"3673512","Mickelson, Phil",51,147,NA,"7513"
"3745512","Moore, Ryan",44,143,293,"7513"
"3817512","Na, Kevin",69,151,NA,"7513"
"3889512","Oosthuizen, Louis",5,135,278,"7513"
"3961512","Piercy, Scott",59,148,NA,"7513"
"4033512","Poulter, Ian",37,145,290,"7513"
"4105512","Reed, Patrick",51,147,NA,"7513"
"4177512","Rose, Justin",40,146,291,"7513"
"4249512","Schwartzel, Charl",16,142,284,"7513"
"4321512","Scott, Adam",3,143,275,"7513"
"4393512","Simpson, Webb",22,141,285,"7513"
"4465512","Singh, Vijay",22,142,285,"7513"
"4537512","Smith, Cameron",48,143,295,"7513"
"4609512","Snedeker, Brandt",51,147,NA,"7513"
"4681512","Spieth, Jordan",12,142,283,"7513"
"4753512","Stenson, Henrik",22,139,285,"7513"
"4825512","Streb, Robert",33,142,288,"7513"
"4897512","Streelman, Kevin",37,144,290,"7513"
"4969512","Sullivan, Andy",51,147,NA,"7513"
"5041512","Taylor, Vaughn",51,147,NA,"7513"
"5113512","Thomas, Justin",34,145,289,"7513"
"5185512","Walker, Jimmy",72,152,NA,"7513"
"5257512","Watson, Bubba",9,137,281,"7513"
"5329512","Weir, Mike",72,152,NA,"7513"
"5401512","Westwood, Lee",7,137,280,"7513"
"5473512","Wiesberger, Bernd",51,147,NA,"7513"
"5545512","Willett, Danny",44,146,293,"7513"
"5617512","Wood, Chris",34,145,289,"7513"
"1529","An, Byeong Hun",56,148,NA,"7514"
"73513","Aphibarnrat, Kiradech",43,143,291,"7514"
"145513","Berger, Daniel",36,141,289,"7514"
"217513","Bowditch, Steven",64,149,NA,"7514"
"289513","Bradley, Keegan",56,148,NA,"7514"
"361513","Cabrera Bello, Rafa",74,151,NA,"7514"
"433513","Cabrera, Angel",47,144,292,"7514"
"505513","Casey, Paul",8,135,281,"7514"
"577513","Clarke, Darren",56,148,NA,"7514"
"649513","Day, Jason",4,141,277,"7514"
"721513","DeChambeau, Bryson",49,142,293,"7514"
"793513","Donaldson, Jamie",70,150,NA,"7514"
"865513","Dubuisson, Victor",32,144,288,"7514"
"937513","Dufner, Jason",64,149,NA,"7514"
"1009513","Els, Ernie",64,149,NA,"7514"
"1081513","English, Harris",26,144,286,"7514"
"1153513","Fitzpatrick, Matthew",18,140,284,"7514"
"1225513","Fowler, Rickie",53,147,NA,"7514"
"1297513","Garcia, Sergio",36,143,289,"7514"
"1369513","Gomez, Fabian",64,149,NA,"7514"
"1441513","Grace, Branden",32,146,288,"7514"
"1513513","Grillo, Emiliano",56,148,NA,"7514"
"1585513","Haas, Bill",53,147,NA,"7514"
"1657513","Herman, Jim",11,141,282,"7514"
"1729513","Hoffman, Charley",76,152,NA,"7514"
"1801513","Holmes, J.B.",12,141,283,"7514"
"1873513","Horschel, Billy",39,143,290,"7514"
"1945513","Immelman, Trevor",76,152,NA,"7514"
"2017513","Jaidee, Thongchai",12,141,283,"7514"
"2089513","Johnson, Dustin",52,146,296,"7514"
"2161513","Johnson, Zach",43,144,291,"7514"
"2233513","Kaufman, Smylie",56,148,NA,"7514"
"2305513","Kaymer, Martin",32,143,288,"7514"
"2377513","Kirk, Chris",12,140,283,"7514"
"2449513","Kisner, Kevin",18,142,284,"7514"
"2521513","Kjeldsen, Soren",56,148,NA,"7514"
"2593513","Knox, Russell",12,144,283,"7514"
"2665513","Koepka, Brooks",22,145,285,"7514"
"2737513","Kuchar, Matt",4,141,277,"7514"
"2809513","Lahiri, Anirban",12,141,283,"7514"
"2881513","Langer, Bernhard",70,150,NA,"7514"
"2953513","Lee, Danny",56,148,NA,"7514"
"3025513","Leishman, Marc",29,146,287,"7514"
"3097513","Lingmerth, David",50,145,294,"7514"
"3169513","Love III, Davis",36,144,289,"7514"
"3241513","Lowry, Shane",70,150,NA,"7514"
"3313513","Mahan, Hunter",43,143,291,"7514"
"3385513","Matsuyama, Hideki",2,139,276,"7514"
"3457513","McDowell, Graeme",22,142,285,"7514"
"3529513","McIlroy, Rory",8,144,281,"7514"
"3601513","Merritt, Troy",26,143,286,"7514"
"3673513","Mickelson, Phil",6,143,280,"7514"
"3745513","Moore, Ryan",39,144,290,"7514"
"3817513","Na, Kevin",43,145,291,"7514"
"3889513","Oosthuizen, Louis",39,144,290,"7514"
"3961513","Piercy, Scott",76,152,NA,"7514"
"4033513","Poulter, Ian",39,144,290,"7514"
"4105513","Reed, Patrick",64,149,NA,"7514"
"4177513","Rose, Justin",18,143,284,"7514"
"4249513","Schwartzel, Charl",22,142,285,"7514"
"4321513","Scott, Adam",2,141,276,"7514"
"4393513","Simpson, Webb",47,143,292,"7514"
"4465513","Singh, Vijay",76,152,NA,"7514"
"4537513","Smith, Cameron",50,143,294,"7514"
"4609513","Snedeker, Brandt",53,147,NA,"7514"
"4681513","Spieth, Jordan",18,146,284,"7514"
"4753513","Stenson, Henrik",6,142,280,"7514"
"4825513","Streb, Robert",32,141,288,"7514"
"4897513","Streelman, Kevin",26,144,286,"7514"
"4969513","Sullivan, Andy",22,140,285,"7514"
"5041513","Taylor, Vaughn",29,146,287,"7514"
"5113513","Thomas, Justin",64,149,NA,"7514"
"5185513","Walker, Jimmy",56,148,NA,"7514"
"5257513","Watson, Bubba",8,139,281,"7514"
"5329513","Weir, Mike",74,151,NA,"7514"
"5401513","Westwood, Lee",70,150,NA,"7514"
"5473513","Wiesberger, Bernd",29,143,287,"7514"
"5545513","Willett, Danny",12,143,283,"7514"
"5617513","Wood, Chris",1,137,275,"7514"
"1530","An, Byeong Hun",69,149,NA,"7515"
"73514","Aphibarnrat, Kiradech",39,141,290,"7515"
"145514","Berger, Daniel",64,148,NA,"7515"
"217514","Bowditch, Steven",48,145,299,"7515"
"289514","Bradley, Keegan",39,145,290,"7515"
"361514","Cabrera Bello, Rafa",12,136,282,"7515"
"433514","Cabrera, Angel",77,153,NA,"7515"
"505514","Casey, Paul",12,142,282,"7515"
"577514","Clarke, Darren",52,147,NA,"7515"
"649514","Day, Jason",2,142,276,"7515"
"721514","DeChambeau, Bryson",74,152,NA,"7515"
"793514","Donaldson, Jamie",11,142,281,"7515"
"865514","Dubuisson, Victor",30,144,288,"7515"
"937514","Dufner, Jason",52,147,NA,"7515"
"1009514","Els, Ernie",64,148,NA,"7515"
"1081514","English, Harris",69,149,NA,"7515"
"1153514","Fitzpatrick, Matthew",23,141,285,"7515"
"1225514","Fowler, Rickie",52,147,NA,"7515"
"1297514","Garcia, Sergio",19,140,284,"7515"
"1369514","Gomez, Fabian",46,146,295,"7515"
"1441514","Grace, Branden",7,138,279,"7515"
"1513514","Grillo, Emiliano",3,138,277,"7515"
"1585514","Haas, Bill",77,153,NA,"7515"
"1657514","Herman, Jim",23,144,285,"7515"
"1729514","Hoffman, Charley",52,147,NA,"7515"
"1801514","Holmes, J.B.",52,147,NA,"7515"
"1873514","Horschel, Billy",45,142,294,"7515"
"1945514","Immelman, Trevor",39,142,290,"7515"
"2017514","Jaidee, Thongchai",52,147,NA,"7515"
"2089514","Johnson, Dustin",12,141,282,"7515"
"2161514","Johnson, Zach",29,139,286,"7515"
"2233514","Kaufman, Smylie",64,148,NA,"7515"
"2305514","Kaymer, Martin",52,147,NA,"7515"
"2377514","Kirk, Chris",3,136,277,"7515"
"2449514","Kisner, Kevin",23,141,285,"7515"
"2521514","Kjeldsen, Soren",52,147,NA,"7515"
"2593514","Knox, Russell",18,142,283,"7515"
"2665514","Koepka, Brooks",9,138,280,"7515"
"2737514","Kuchar, Matt",3,139,277,"7515"
"2809514","Lahiri, Anirban",69,149,NA,"7515"
"2881514","Langer, Bernhard",47,144,298,"7515"
"2953514","Lee, Danny",12,145,282,"7515"
"3025514","Leishman, Marc",64,148,NA,"7515"
"3097514","Lingmerth, David",74,152,NA,"7515"
"3169514","Love III, Davis",74,152,NA,"7515"
"3241514","Lowry, Shane",69,149,NA,"7515"
"3313514","Mahan, Hunter",52,147,NA,"7515"
"3385514","Matsuyama, Hideki",12,134,282,"7515"
"3457514","McDowell, Graeme",19,143,284,"7515"
"3529514","McIlroy, Rory",1,138,275,"7515"
"3601514","Merritt, Troy",64,148,NA,"7515"
"3673514","Mickelson, Phil",34,142,289,"7515"
"3745514","Moore, Ryan",7,143,279,"7515"
"3817514","Na, Kevin",50,146,300,"7515"
"3889514","Oosthuizen, Louis",52,147,NA,"7515"
"3961514","Piercy, Scott",44,146,292,"7515"
"4033514","Poulter, Ian",48,146,299,"7515"
"4105514","Reed, Patrick",19,146,284,"7515"
"4177514","Rose, Justin",3,142,277,"7515"
"4249514","Schwartzel, Charl",34,145,289,"7515"
"4321514","Scott, Adam",23,141,285,"7515"
"4393514","Simpson, Webb",34,142,289,"7515"
"4465514","Singh, Vijay",39,144,290,"7515"
"4537514","Smith, Cameron",23,144,285,"7515"
"4609514","Snedeker, Brandt",12,145,282,"7515"
"4681514","Spieth, Jordan",9,132,280,"7515"
"4753514","Stenson, Henrik",19,139,284,"7515"
"4825514","Streb, Robert",73,151,NA,"7515"
"4897514","Streelman, Kevin",52,147,NA,"7515"
"4969514","Sullivan, Andy",30,144,288,"7515"
"5041514","Taylor, Vaughn",51,145,306,"7515"
"5113514","Thomas, Justin",52,147,NA,"7515"
"5185514","Walker, Jimmy",30,146,288,"7515"
"5257514","Watson, Bubba",34,146,289,"7515"
"5329514","Weir, Mike",79,156,NA,"7515"
"5401514","Westwood, Lee",23,144,285,"7515"
"5473514","Wiesberger, Bernd",39,146,290,"7515"
"5545514","Willett, Danny",34,143,289,"7515"
"5617514","Wood, Chris",30,145,288,"7515"
"1531","An, Byeong Hun",21,140,285,"7516"
"73515","Aphibarnrat, Kiradech",46,146,290,"7516"
"145515","Berger, Daniel",65,148,NA,"7516"
"217515","Bowditch, Steven",37,147,288,"7516"
"289515","Bradley, Keegan",3,142,278,"7516"
"361515","Cabrera Bello, Rafa",32,144,287,"7516"
"433515","Cabrera, Angel",64,145,298,"7516"
"505515","Casey, Paul",3,137,278,"7516"
"577515","Clarke, Darren",68,149,NA,"7516"
"649515","Day, Jason",3,137,278,"7516"
"721515","DeChambeau, Bryson",76,153,NA,"7516"
"793515","Donaldson, Jamie",32,147,287,"7516"
"865515","Dubuisson, Victor",46,147,290,"7516"
"937515","Dufner, Jason",1,137,272,"7516"
"1009515","Els, Ernie",71,150,NA,"7516"
"1081515","English, Harris",65,148,NA,"7516"
"1153515","Fitzpatrick, Matthew",37,140,288,"7516"
"1225515","Fowler, Rickie",41,143,289,"7516"
"1297515","Garcia, Sergio",28,142,286,"7516"
"1369515","Gomez, Fabian",46,147,290,"7516"
"1441515","Grace, Branden",21,139,285,"7516"
"1513515","Grillo, Emiliano",60,147,293,"7516"
"1585515","Haas, Bill",46,142,290,"7516"
"1657515","Herman, Jim",73,152,NA,"7516"
"1729515","Hoffman, Charley",79,156,NA,"7516"
"1801515","Holmes, J.B.",14,140,283,"7516"
"1873515","Horschel, Billy",37,142,288,"7516"
"1945515","Immelman, Trevor",73,152,NA,"7516"
"2017515","Jaidee, Thongchai",46,146,290,"7516"
"2089515","Johnson, Dustin",41,146,289,"7516"
"2161515","Johnson, Zach",41,141,289,"7516"
"2233515","Kaufman, Smylie",53,146,291,"7516"
"2305515","Kaymer, Martin",21,142,285,"7516"
"2377515","Kirk, Chris",58,146,292,"7516"
"2449515","Kisner, Kevin",18,146,284,"7516"
"2521515","Kjeldsen, Soren",58,143,292,"7516"
"2593515","Knox, Russell",46,146,290,"7516"
"2665515","Koepka, Brooks",21,146,285,"7516"
"2737515","Kuchar, Matt",32,146,287,"7516"
"2809515","Lahiri, Anirban",21,143,285,"7516"
"2881515","Langer, Bernhard",14,140,283,"7516"
"2953515","Lee, Danny",10,137,281,"7516"
"3025515","Leishman, Marc",68,149,NA,"7516"
"3097515","Lingmerth, David",73,152,NA,"7516"
"3169515","Love III, Davis",60,146,293,"7516"
"3241515","Lowry, Shane",76,153,NA,"7516"
"3313515","Mahan, Hunter",14,144,283,"7516"
"3385515","Matsuyama, Hideki",6,141,279,"7516"
"3457515","McDowell, Graeme",71,150,NA,"7516"
"3529515","McIlroy, Rory",8,138,280,"7516"
"3601515","Merritt, Troy",28,140,286,"7516"
"3673515","Mickelson, Phil",18,141,284,"7516"
"3745515","Moore, Ryan",41,146,289,"7516"
"3817515","Na, Kevin",63,146,296,"7516"
