"","name","rank","friday","sunday","simulationID"
"4033788","Poulter, Ian",16,144,283,"5789"
"4105788","Reed, Patrick",16,145,283,"5789"
"4177788","Rose, Justin",58,148,NA,"5789"
"4249788","Schwartzel, Charl",36,146,288,"5789"
"4321788","Scott, Adam",4,136,274,"5789"
"4393788","Simpson, Webb",45,143,291,"5789"
"4465788","Singh, Vijay",21,134,284,"5789"
"4537788","Smith, Cameron",52,147,NA,"5789"
"4609788","Snedeker, Brandt",9,135,280,"5789"
"4681788","Spieth, Jordan",16,142,283,"5789"
"4753788","Stenson, Henrik",12,142,281,"5789"
"4825788","Streb, Robert",58,148,NA,"5789"
"4897788","Streelman, Kevin",23,140,285,"5789"
"4969788","Sullivan, Andy",39,144,289,"5789"
"5041788","Taylor, Vaughn",12,140,281,"5789"
"5113788","Thomas, Justin",12,140,281,"5789"
"5185788","Walker, Jimmy",23,142,285,"5789"
"5257788","Watson, Bubba",1,131,267,"5789"
"5329788","Weir, Mike",51,145,300,"5789"
"5401788","Westwood, Lee",42,145,290,"5789"
"5473788","Wiesberger, Bernd",74,151,NA,"5789"
"5545788","Willett, Danny",7,141,279,"5789"
"5617788","Wood, Chris",52,147,NA,"5789"
"1809","An, Byeong Hun",21,136,285,"5790"
"73789","Aphibarnrat, Kiradech",3,140,274,"5790"
"145789","Berger, Daniel",10,145,282,"5790"
"217789","Bowditch, Steven",51,144,296,"5790"
"289789","Bradley, Keegan",56,147,NA,"5790"
"361789","Cabrera Bello, Rafa",52,146,NA,"5790"
"433789","Cabrera, Angel",37,143,289,"5790"
"505789","Casey, Paul",48,145,293,"5790"
"577789","Clarke, Darren",79,159,NA,"5790"
"649789","Day, Jason",9,138,280,"5790"
"721789","DeChambeau, Bryson",44,145,291,"5790"
"793789","Donaldson, Jamie",65,149,NA,"5790"
"865789","Dubuisson, Victor",65,149,NA,"5790"
"937789","Dufner, Jason",40,145,290,"5790"
"1009789","Els, Ernie",56,147,NA,"5790"
"1081789","English, Harris",60,148,NA,"5790"
"1153789","Fitzpatrick, Matthew",21,140,285,"5790"
"1225789","Fowler, Rickie",6,136,276,"5790"
"1297789","Garcia, Sergio",27,145,286,"5790"
"1369789","Gomez, Fabian",40,142,290,"5790"
"1441789","Grace, Branden",15,145,284,"5790"
"1513789","Grillo, Emiliano",65,149,NA,"5790"
"1585789","Haas, Bill",75,152,NA,"5790"
"1657789","Herman, Jim",27,141,286,"5790"
"1729789","Hoffman, Charley",65,149,NA,"5790"
"1801789","Holmes, J.B.",33,143,288,"5790"
"1873789","Horschel, Billy",33,144,288,"5790"
"1945789","Immelman, Trevor",60,148,NA,"5790"
"2017789","Jaidee, Thongchai",77,155,NA,"5790"
"2089789","Johnson, Dustin",31,144,287,"5790"
"2161789","Johnson, Zach",56,147,NA,"5790"
"2233789","Kaufman, Smylie",44,142,291,"5790"
"2305789","Kaymer, Martin",10,143,282,"5790"
"2377789","Kirk, Chris",37,143,289,"5790"
"2449789","Kisner, Kevin",15,142,284,"5790"
"2521789","Kjeldsen, Soren",33,142,288,"5790"
"2593789","Knox, Russell",15,139,284,"5790"
"2665789","Koepka, Brooks",10,144,282,"5790"
"2737789","Kuchar, Matt",1,142,273,"5790"
"2809789","Lahiri, Anirban",52,146,NA,"5790"
"2881789","Langer, Bernhard",65,149,NA,"5790"
"2953789","Lee, Danny",65,149,NA,"5790"
"3025789","Leishman, Marc",33,143,288,"5790"
"3097789","Lingmerth, David",52,146,NA,"5790"
"3169789","Love III, Davis",13,136,283,"5790"
"3241789","Lowry, Shane",48,145,293,"5790"
"3313789","Mahan, Hunter",15,144,284,"5790"
"3385789","Matsuyama, Hideki",60,148,NA,"5790"
"3457789","McDowell, Graeme",21,143,285,"5790"
"3529789","McIlroy, Rory",15,142,284,"5790"
"3601789","Merritt, Troy",73,151,NA,"5790"
"3673789","Mickelson, Phil",60,148,NA,"5790"
"3745789","Moore, Ryan",52,146,NA,"5790"
"3817789","Na, Kevin",73,151,NA,"5790"
"3889789","Oosthuizen, Louis",3,134,274,"5790"
"3961789","Piercy, Scott",75,152,NA,"5790"
"4033789","Poulter, Ian",48,141,293,"5790"
"4105789","Reed, Patrick",21,141,285,"5790"
"4177789","Rose, Justin",21,142,285,"5790"
"4249789","Schwartzel, Charl",6,140,276,"5790"
"4321789","Scott, Adam",27,142,286,"5790"
"4393789","Simpson, Webb",13,143,283,"5790"
"4465789","Singh, Vijay",60,148,NA,"5790"
"4537789","Smith, Cameron",72,150,NA,"5790"
"4609789","Snedeker, Brandt",77,155,NA,"5790"
"4681789","Spieth, Jordan",8,136,278,"5790"
"4753789","Stenson, Henrik",15,141,284,"5790"
"4825789","Streb, Robert",37,139,289,"5790"
"4897789","Streelman, Kevin",31,144,287,"5790"
"4969789","Sullivan, Andy",27,142,286,"5790"
"5041789","Taylor, Vaughn",44,143,291,"5790"
"5113789","Thomas, Justin",40,145,290,"5790"
"5185789","Walker, Jimmy",1,136,273,"5790"
"5257789","Watson, Bubba",40,141,290,"5790"
"5329789","Weir, Mike",65,149,NA,"5790"
"5401789","Westwood, Lee",21,143,285,"5790"
"5473789","Wiesberger, Bernd",56,147,NA,"5790"
"5545789","Willett, Danny",3,137,274,"5790"
"5617789","Wood, Chris",47,142,292,"5790"
"1810","An, Byeong Hun",36,144,289,"5791"
"73790","Aphibarnrat, Kiradech",18,145,284,"5791"
"145790","Berger, Daniel",20,144,285,"5791"
"217790","Bowditch, Steven",66,148,NA,"5791"
"289790","Bradley, Keegan",24,141,286,"5791"
"361790","Cabrera Bello, Rafa",52,146,NA,"5791"
"433790","Cabrera, Angel",36,140,289,"5791"
"505790","Casey, Paul",36,143,289,"5791"
"577790","Clarke, Darren",76,153,NA,"5791"
"649790","Day, Jason",24,145,286,"5791"
"721790","DeChambeau, Bryson",66,148,NA,"5791"
"793790","Donaldson, Jamie",47,143,292,"5791"
"865790","Dubuisson, Victor",36,144,289,"5791"
"937790","Dufner, Jason",71,151,NA,"5791"
"1009790","Els, Ernie",36,144,289,"5791"
"1081790","English, Harris",32,142,288,"5791"
"1153790","Fitzpatrick, Matthew",27,142,287,"5791"
"1225790","Fowler, Rickie",1,134,271,"5791"
"1297790","Garcia, Sergio",59,147,NA,"5791"
"1369790","Gomez, Fabian",75,152,NA,"5791"
"1441790","Grace, Branden",27,143,287,"5791"
"1513790","Grillo, Emiliano",11,145,282,"5791"
"1585790","Haas, Bill",6,142,281,"5791"
"1657790","Herman, Jim",36,145,289,"5791"
"1729790","Hoffman, Charley",49,143,295,"5791"
"1801790","Holmes, J.B.",20,142,285,"5791"
"1873790","Horschel, Billy",32,145,288,"5791"
"1945790","Immelman, Trevor",70,150,NA,"5791"
"2017790","Jaidee, Thongchai",18,138,284,"5791"
"2089790","Johnson, Dustin",36,143,289,"5791"
"2161790","Johnson, Zach",6,140,281,"5791"
"2233790","Kaufman, Smylie",52,146,NA,"5791"
"2305790","Kaymer, Martin",47,145,292,"5791"
"2377790","Kirk, Chris",71,151,NA,"5791"
"2449790","Kisner, Kevin",27,141,287,"5791"
"2521790","Kjeldsen, Soren",59,147,NA,"5791"
"2593790","Knox, Russell",52,146,NA,"5791"
"2665790","Koepka, Brooks",44,144,290,"5791"
"2737790","Kuchar, Matt",32,139,288,"5791"
"2809790","Lahiri, Anirban",6,137,281,"5791"
"2881790","Langer, Bernhard",76,153,NA,"5791"
"2953790","Lee, Danny",59,147,NA,"5791"
"3025790","Leishman, Marc",71,151,NA,"5791"
"3097790","Lingmerth, David",5,142,279,"5791"
"3169790","Love III, Davis",49,145,295,"5791"
"3241790","Lowry, Shane",3,138,277,"5791"
"3313790","Mahan, Hunter",59,147,NA,"5791"
"3385790","Matsuyama, Hideki",52,146,NA,"5791"
"3457790","McDowell, Graeme",36,144,289,"5791"
"3529790","McIlroy, Rory",6,144,281,"5791"
"3601790","Merritt, Troy",71,151,NA,"5791"
"3673790","Mickelson, Phil",59,147,NA,"5791"
"3745790","Moore, Ryan",27,145,287,"5791"
"3817790","Na, Kevin",32,140,288,"5791"
"3889790","Oosthuizen, Louis",11,143,282,"5791"
"3961790","Piercy, Scott",6,139,281,"5791"
"4033790","Poulter, Ian",59,147,NA,"5791"
"4105790","Reed, Patrick",3,138,277,"5791"
"4177790","Rose, Justin",20,138,285,"5791"
"4249790","Schwartzel, Charl",51,145,296,"5791"
"4321790","Scott, Adam",2,138,275,"5791"
"4393790","Simpson, Webb",16,145,283,"5791"
"4465790","Singh, Vijay",76,153,NA,"5791"
"4537790","Smith, Cameron",79,155,NA,"5791"
"4609790","Snedeker, Brandt",24,141,286,"5791"
"4681790","Spieth, Jordan",16,141,283,"5791"
"4753790","Stenson, Henrik",11,136,282,"5791"
"4825790","Streb, Robert",52,146,NA,"5791"
"4897790","Streelman, Kevin",52,146,NA,"5791"
"4969790","Sullivan, Andy",44,144,290,"5791"
"5041790","Taylor, Vaughn",11,142,282,"5791"
"5113790","Thomas, Justin",46,145,291,"5791"
"5185790","Walker, Jimmy",27,142,287,"5791"
"5257790","Watson, Bubba",11,145,282,"5791"
"5329790","Weir, Mike",66,148,NA,"5791"
"5401790","Westwood, Lee",59,147,NA,"5791"
"5473790","Wiesberger, Bernd",69,149,NA,"5791"
"5545790","Willett, Danny",20,144,285,"5791"
"5617790","Wood, Chris",52,146,NA,"5791"
"1811","An, Byeong Hun",47,145,293,"5792"
"73791","Aphibarnrat, Kiradech",51,139,295,"5792"
"145791","Berger, Daniel",60,149,NA,"5792"
"217791","Bowditch, Steven",45,144,292,"5792"
"289791","Bradley, Keegan",55,148,NA,"5792"
"361791","Cabrera Bello, Rafa",37,144,290,"5792"
"433791","Cabrera, Angel",53,145,297,"5792"
"505791","Casey, Paul",13,143,282,"5792"
"577791","Clarke, Darren",52,145,296,"5792"
"649791","Day, Jason",60,149,NA,"5792"
"721791","DeChambeau, Bryson",67,150,NA,"5792"
"793791","Donaldson, Jamie",35,144,289,"5792"
"865791","Dubuisson, Victor",60,149,NA,"5792"
"937791","Dufner, Jason",30,145,287,"5792"
"1009791","Els, Ernie",79,158,NA,"5792"
"1081791","English, Harris",60,149,NA,"5792"
"1153791","Fitzpatrick, Matthew",42,143,291,"5792"
"1225791","Fowler, Rickie",37,144,290,"5792"
"1297791","Garcia, Sergio",13,140,282,"5792"
"1369791","Gomez, Fabian",50,146,294,"5792"
"1441791","Grace, Branden",30,144,287,"5792"
"1513791","Grillo, Emiliano",9,147,281,"5792"
"1585791","Haas, Bill",13,143,282,"5792"
"1657791","Herman, Jim",55,148,NA,"5792"
"1729791","Hoffman, Charley",13,142,282,"5792"
"1801791","Holmes, J.B.",72,151,NA,"5792"
"1873791","Horschel, Billy",47,146,293,"5792"
"1945791","Immelman, Trevor",67,150,NA,"5792"
"2017791","Jaidee, Thongchai",5,145,278,"5792"
"2089791","Johnson, Dustin",3,138,276,"5792"
"2161791","Johnson, Zach",67,150,NA,"5792"
"2233791","Kaufman, Smylie",23,139,285,"5792"
"2305791","Kaymer, Martin",13,138,282,"5792"
"2377791","Kirk, Chris",9,146,281,"5792"
"2449791","Kisner, Kevin",32,142,288,"5792"
"2521791","Kjeldsen, Soren",37,142,290,"5792"
"2593791","Knox, Russell",6,139,279,"5792"
"2665791","Koepka, Brooks",19,144,284,"5792"
"2737791","Kuchar, Matt",19,141,284,"5792"
"2809791","Lahiri, Anirban",25,140,286,"5792"
"2881791","Langer, Bernhard",42,147,291,"5792"
"2953791","Lee, Danny",25,142,286,"5792"
"3025791","Leishman, Marc",37,145,290,"5792"
"3097791","Lingmerth, David",35,143,289,"5792"
"3169791","Love III, Davis",74,152,NA,"5792"
"3241791","Lowry, Shane",78,153,NA,"5792"
"3313791","Mahan, Hunter",60,149,NA,"5792"
"3385791","Matsuyama, Hideki",67,150,NA,"5792"
"3457791","McDowell, Graeme",32,146,288,"5792"
"3529791","McIlroy, Rory",3,139,276,"5792"
"3601791","Merritt, Troy",74,152,NA,"5792"
"3673791","Mickelson, Phil",32,143,288,"5792"
"3745791","Moore, Ryan",25,143,286,"5792"
"3817791","Na, Kevin",19,145,284,"5792"
"3889791","Oosthuizen, Louis",7,145,280,"5792"
"3961791","Piercy, Scott",74,152,NA,"5792"
"4033791","Poulter, Ian",42,146,291,"5792"
"4105791","Reed, Patrick",7,141,280,"5792"
"4177791","Rose, Justin",9,142,281,"5792"
"4249791","Schwartzel, Charl",55,148,NA,"5792"
"4321791","Scott, Adam",18,138,283,"5792"
"4393791","Simpson, Webb",67,150,NA,"5792"
"4465791","Singh, Vijay",45,147,292,"5792"
"4537791","Smith, Cameron",74,152,NA,"5792"
"4609791","Snedeker, Brandt",19,145,284,"5792"
"4681791","Spieth, Jordan",1,136,273,"5792"
"4753791","Stenson, Henrik",2,137,274,"5792"
"4825791","Streb, Robert",54,147,299,"5792"
"4897791","Streelman, Kevin",55,148,NA,"5792"
"4969791","Sullivan, Andy",25,141,286,"5792"
"5041791","Taylor, Vaughn",47,145,293,"5792"
"5113791","Thomas, Justin",55,148,NA,"5792"
"5185791","Walker, Jimmy",25,144,286,"5792"
"5257791","Watson, Bubba",60,149,NA,"5792"
"5329791","Weir, Mike",72,151,NA,"5792"
"5401791","Westwood, Lee",9,144,281,"5792"
"5473791","Wiesberger, Bernd",60,149,NA,"5792"
"5545791","Willett, Danny",37,143,290,"5792"
"5617791","Wood, Chris",23,147,285,"5792"
"1812","An, Byeong Hun",64,148,NA,"5793"
"73792","Aphibarnrat, Kiradech",60,147,NA,"5793"
"145792","Berger, Daniel",68,149,NA,"5793"
"217792","Bowditch, Steven",72,150,NA,"5793"
"289792","Bradley, Keegan",19,144,284,"5793"
"361792","Cabrera Bello, Rafa",29,143,287,"5793"
"433792","Cabrera, Angel",23,144,285,"5793"
"505792","Casey, Paul",29,141,287,"5793"
"577792","Clarke, Darren",68,149,NA,"5793"
"649792","Day, Jason",15,142,283,"5793"
"721792","DeChambeau, Bryson",72,150,NA,"5793"
"793792","Donaldson, Jamie",55,146,295,"5793"
"865792","Dubuisson, Victor",35,144,289,"5793"
"937792","Dufner, Jason",15,138,283,"5793"
"1009792","Els, Ernie",9,141,279,"5793"
"1081792","English, Harris",24,141,286,"5793"
"1153792","Fitzpatrick, Matthew",56,143,296,"5793"
"1225792","Fowler, Rickie",8,137,278,"5793"
"1297792","Garcia, Sergio",14,143,282,"5793"
"1369792","Gomez, Fabian",60,147,NA,"5793"
"1441792","Grace, Branden",64,148,NA,"5793"
"1513792","Grillo, Emiliano",46,145,291,"5793"
"1585792","Haas, Bill",60,147,NA,"5793"
"1657792","Herman, Jim",72,150,NA,"5793"
"1729792","Hoffman, Charley",60,147,NA,"5793"
"1801792","Holmes, J.B.",35,139,289,"5793"
"1873792","Horschel, Billy",41,144,290,"5793"
"1945792","Immelman, Trevor",41,144,290,"5793"
"2017792","Jaidee, Thongchai",24,143,286,"5793"
"2089792","Johnson, Dustin",24,144,286,"5793"
"2161792","Johnson, Zach",31,144,288,"5793"
"2233792","Kaufman, Smylie",68,149,NA,"5793"
"2305792","Kaymer, Martin",15,146,283,"5793"
"2377792","Kirk, Chris",19,145,284,"5793"
"2449792","Kisner, Kevin",41,144,290,"5793"
"2521792","Kjeldsen, Soren",15,146,283,"5793"
"2593792","Knox, Russell",35,142,289,"5793"
"2665792","Koepka, Brooks",31,142,288,"5793"
"2737792","Kuchar, Matt",46,145,291,"5793"
"2809792","Lahiri, Anirban",52,141,292,"5793"
"2881792","Langer, Bernhard",41,145,290,"5793"
"2953792","Lee, Danny",53,144,293,"5793"
"3025792","Leishman, Marc",64,148,NA,"5793"
"3097792","Lingmerth, David",46,146,291,"5793"
"3169792","Love III, Davis",68,149,NA,"5793"
"3241792","Lowry, Shane",53,146,293,"5793"
"3313792","Mahan, Hunter",56,146,296,"5793"
"3385792","Matsuyama, Hideki",3,138,277,"5793"
"3457792","McDowell, Graeme",58,146,298,"5793"
"3529792","McIlroy, Rory",3,146,277,"5793"
"3601792","Merritt, Troy",46,144,291,"5793"
"3673792","Mickelson, Phil",3,138,277,"5793"
"3745792","Moore, Ryan",77,151,NA,"5793"
"3817792","Na, Kevin",11,138,280,"5793"
"3889792","Oosthuizen, Louis",3,141,277,"5793"
"3961792","Piercy, Scott",24,145,286,"5793"
"4033792","Poulter, Ian",35,144,289,"5793"
"4105792","Reed, Patrick",35,142,289,"5793"
"4177792","Rose, Justin",9,140,279,"5793"
"4249792","Schwartzel, Charl",24,145,286,"5793"
"4321792","Scott, Adam",1,141,274,"5793"
"4393792","Simpson, Webb",31,141,288,"5793"
"4465792","Singh, Vijay",59,146,300,"5793"
"4537792","Smith, Cameron",46,146,291,"5793"
"4609792","Snedeker, Brandt",19,146,284,"5793"
"4681792","Spieth, Jordan",1,135,274,"5793"
"4753792","Stenson, Henrik",11,141,280,"5793"
"4825792","Streb, Robert",35,144,289,"5793"
"4897792","Streelman, Kevin",19,137,284,"5793"
"4969792","Sullivan, Andy",41,140,290,"5793"
"5041792","Taylor, Vaughn",79,156,NA,"5793"
"5113792","Thomas, Justin",31,142,288,"5793"
"5185792","Walker, Jimmy",72,150,NA,"5793"
"5257792","Watson, Bubba",3,138,277,"5793"
"5329792","Weir, Mike",78,154,NA,"5793"
"5401792","Westwood, Lee",72,150,NA,"5793"
"5473792","Wiesberger, Bernd",11,139,280,"5793"
"5545792","Willett, Danny",46,139,291,"5793"
"5617792","Wood, Chris",64,148,NA,"5793"
"1813","An, Byeong Hun",39,146,292,"5794"
"73793","Aphibarnrat, Kiradech",52,148,NA,"5794"
"145793","Berger, Daniel",6,145,281,"5794"
"217793","Bowditch, Steven",75,153,NA,"5794"
"289793","Bradley, Keegan",20,146,286,"5794"
"361793","Cabrera Bello, Rafa",4,145,279,"5794"
"433793","Cabrera, Angel",64,150,NA,"5794"
"505793","Casey, Paul",61,149,NA,"5794"
"577793","Clarke, Darren",78,156,NA,"5794"
"649793","Day, Jason",4,136,279,"5794"
"721793","DeChambeau, Bryson",24,144,288,"5794"
"793793","Donaldson, Jamie",52,148,NA,"5794"
"865793","Dubuisson, Victor",52,148,NA,"5794"
"937793","Dufner, Jason",52,148,NA,"5794"
"1009793","Els, Ernie",35,143,291,"5794"
"1081793","English, Harris",51,146,299,"5794"
"1153793","Fitzpatrick, Matthew",61,149,NA,"5794"
"1225793","Fowler, Rickie",31,144,290,"5794"
"1297793","Garcia, Sergio",52,148,NA,"5794"
"1369793","Gomez, Fabian",64,150,NA,"5794"
"1441793","Grace, Branden",16,143,284,"5794"
"1513793","Grillo, Emiliano",64,150,NA,"5794"
"1585793","Haas, Bill",22,146,287,"5794"
"1657793","Herman, Jim",52,148,NA,"5794"
"1729793","Hoffman, Charley",31,142,290,"5794"
"1801793","Holmes, J.B.",9,140,282,"5794"
"1873793","Horschel, Billy",61,149,NA,"5794"
"1945793","Immelman, Trevor",73,152,NA,"5794"
"2017793","Jaidee, Thongchai",75,153,NA,"5794"
"2089793","Johnson, Dustin",1,140,275,"5794"
"2161793","Johnson, Zach",72,151,NA,"5794"
"2233793","Kaufman, Smylie",24,144,288,"5794"
"2305793","Kaymer, Martin",77,154,NA,"5794"
"2377793","Kirk, Chris",35,146,291,"5794"
"2449793","Kisner, Kevin",64,150,NA,"5794"
"2521793","Kjeldsen, Soren",41,143,293,"5794"
"2593793","Knox, Russell",31,147,290,"5794"
"2665793","Koepka, Brooks",52,148,NA,"5794"
"2737793","Kuchar, Matt",3,144,277,"5794"
"2809793","Lahiri, Anirban",43,145,294,"5794"
"2881793","Langer, Bernhard",73,152,NA,"5794"
"2953793","Lee, Danny",64,150,NA,"5794"
"3025793","Leishman, Marc",17,145,285,"5794"
"3097793","Lingmerth, David",50,147,298,"5794"
"3169793","Love III, Davis",9,146,282,"5794"
"3241793","Lowry, Shane",43,147,294,"5794"
"3313793","Mahan, Hunter",24,147,288,"5794"
"3385793","Matsuyama, Hideki",6,145,281,"5794"
"3457793","McDowell, Graeme",35,143,291,"5794"
"3529793","McIlroy, Rory",12,143,283,"5794"
"3601793","Merritt, Troy",79,157,NA,"5794"
"3673793","Mickelson, Phil",52,148,NA,"5794"
"3745793","Moore, Ryan",29,143,289,"5794"
"3817793","Na, Kevin",20,147,286,"5794"
"3889793","Oosthuizen, Louis",17,145,285,"5794"
"3961793","Piercy, Scott",46,147,295,"5794"
"4033793","Poulter, Ian",41,147,293,"5794"
"4105793","Reed, Patrick",39,140,292,"5794"
"4177793","Rose, Justin",29,147,289,"5794"
"4249793","Schwartzel, Charl",64,150,NA,"5794"
"4321793","Scott, Adam",6,133,281,"5794"
"4393793","Simpson, Webb",31,145,290,"5794"
"4465793","Singh, Vijay",22,144,287,"5794"
"4537793","Smith, Cameron",64,150,NA,"5794"
"4609793","Snedeker, Brandt",46,144,295,"5794"
"4681793","Spieth, Jordan",12,143,283,"5794"
"4753793","Stenson, Henrik",2,143,276,"5794"
"4825793","Streb, Robert",24,144,288,"5794"
"4897793","Streelman, Kevin",49,147,297,"5794"
"4969793","Sullivan, Andy",35,144,291,"5794"
"5041793","Taylor, Vaughn",12,141,283,"5794"
"5113793","Thomas, Justin",24,143,288,"5794"
"5185793","Walker, Jimmy",12,140,283,"5794"
"5257793","Watson, Bubba",9,146,282,"5794"
"5329793","Weir, Mike",46,147,295,"5794"
"5401793","Westwood, Lee",52,148,NA,"5794"
"5473793","Wiesberger, Bernd",17,145,285,"5794"
"5545793","Willett, Danny",64,150,NA,"5794"
"5617793","Wood, Chris",43,144,294,"5794"
"1814","An, Byeong Hun",12,140,283,"5795"
"73794","Aphibarnrat, Kiradech",78,156,NA,"5795"
"145794","Berger, Daniel",68,152,NA,"5795"
"217794","Bowditch, Steven",52,147,NA,"5795"
"289794","Bradley, Keegan",45,145,292,"5795"
"361794","Cabrera Bello, Rafa",61,149,NA,"5795"
"433794","Cabrera, Angel",61,149,NA,"5795"
"505794","Casey, Paul",3,141,278,"5795"
"577794","Clarke, Darren",47,146,293,"5795"
"649794","Day, Jason",4,141,279,"5795"
"721794","DeChambeau, Bryson",43,146,291,"5795"
"793794","Donaldson, Jamie",55,148,NA,"5795"
"865794","Dubuisson, Victor",24,140,287,"5795"
"937794","Dufner, Jason",24,145,287,"5795"
"1009794","Els, Ernie",49,146,294,"5795"
"1081794","English, Harris",4,141,279,"5795"
"1153794","Fitzpatrick, Matthew",52,147,NA,"5795"
"1225794","Fowler, Rickie",61,149,NA,"5795"
"1297794","Garcia, Sergio",16,143,284,"5795"
"1369794","Gomez, Fabian",24,146,287,"5795"
"1441794","Grace, Branden",52,147,NA,"5795"
"1513794","Grillo, Emiliano",12,139,283,"5795"
"1585794","Haas, Bill",24,145,287,"5795"
"1657794","Herman, Jim",30,137,288,"5795"
"1729794","Hoffman, Charley",37,146,290,"5795"
"1801794","Holmes, J.B.",16,142,284,"5795"
"1873794","Horschel, Billy",55,148,NA,"5795"
"1945794","Immelman, Trevor",68,152,NA,"5795"
"2017794","Jaidee, Thongchai",33,145,289,"5795"
"2089794","Johnson, Dustin",9,140,281,"5795"
"2161794","Johnson, Zach",49,145,294,"5795"
"2233794","Kaufman, Smylie",55,148,NA,"5795"
"2305794","Kaymer, Martin",55,148,NA,"5795"
"2377794","Kirk, Chris",37,145,290,"5795"
"2449794","Kisner, Kevin",22,137,286,"5795"
"2521794","Kjeldsen, Soren",74,153,NA,"5795"
"2593794","Knox, Russell",24,144,287,"5795"
"2665794","Koepka, Brooks",12,145,283,"5795"
"2737794","Kuchar, Matt",33,146,289,"5795"
"2809794","Lahiri, Anirban",51,144,297,"5795"
"2881794","Langer, Bernhard",6,140,280,"5795"
"2953794","Lee, Danny",33,144,289,"5795"
"3025794","Leishman, Marc",37,146,290,"5795"
"3097794","Lingmerth, David",74,153,NA,"5795"
"3169794","Love III, Davis",68,152,NA,"5795"
"3241794","Lowry, Shane",78,156,NA,"5795"
"3313794","Mahan, Hunter",37,144,290,"5795"
"3385794","Matsuyama, Hideki",19,138,285,"5795"
"3457794","McDowell, Graeme",68,152,NA,"5795"
"3529794","McIlroy, Rory",9,138,281,"5795"
"3601794","Merritt, Troy",55,148,NA,"5795"
"3673794","Mickelson, Phil",64,150,NA,"5795"
"3745794","Moore, Ryan",22,143,286,"5795"
"3817794","Na, Kevin",74,153,NA,"5795"
"3889794","Oosthuizen, Louis",6,141,280,"5795"
"3961794","Piercy, Scott",1,135,276,"5795"
"4033794","Poulter, Ian",55,148,NA,"5795"
"4105794","Reed, Patrick",19,143,285,"5795"
"4177794","Rose, Justin",30,143,288,"5795"
"4249794","Schwartzel, Charl",47,146,293,"5795"
"4321794","Scott, Adam",45,146,292,"5795"
"4393794","Simpson, Webb",30,145,288,"5795"
"4465794","Singh, Vijay",64,150,NA,"5795"
"4537794","Smith, Cameron",43,140,291,"5795"
"4609794","Snedeker, Brandt",6,133,280,"5795"
"4681794","Spieth, Jordan",11,141,282,"5795"
"4753794","Stenson, Henrik",12,144,283,"5795"
"4825794","Streb, Robert",16,142,284,"5795"
"4897794","Streelman, Kevin",67,151,NA,"5795"
"4969794","Sullivan, Andy",64,150,NA,"5795"
"5041794","Taylor, Vaughn",68,152,NA,"5795"
"5113794","Thomas, Justin",33,142,289,"5795"
"5185794","Walker, Jimmy",37,144,290,"5795"
"5257794","Watson, Bubba",19,145,285,"5795"
"5329794","Weir, Mike",74,153,NA,"5795"
"5401794","Westwood, Lee",68,152,NA,"5795"
"5473794","Wiesberger, Bernd",2,142,277,"5795"
"5545794","Willett, Danny",37,143,290,"5795"
"5617794","Wood, Chris",24,146,287,"5795"
"1815","An, Byeong Hun",63,148,NA,"5796"
"73795","Aphibarnrat, Kiradech",67,149,NA,"5796"
"145795","Berger, Daniel",54,147,NA,"5796"
"217795","Bowditch, Steven",75,153,NA,"5796"
"289795","Bradley, Keegan",63,148,NA,"5796"
"361795","Cabrera Bello, Rafa",2,141,276,"5796"
"433795","Cabrera, Angel",48,141,292,"5796"
"505795","Casey, Paul",34,143,287,"5796"
"577795","Clarke, Darren",67,149,NA,"5796"
"649795","Day, Jason",5,145,279,"5796"
"721795","DeChambeau, Bryson",23,144,285,"5796"
"793795","Donaldson, Jamie",13,138,282,"5796"
"865795","Dubuisson, Victor",38,141,288,"5796"
"937795","Dufner, Jason",52,146,294,"5796"
"1009795","Els, Ernie",23,145,285,"5796"
"1081795","English, Harris",63,148,NA,"5796"
"1153795","Fitzpatrick, Matthew",10,137,281,"5796"
"1225795","Fowler, Rickie",5,138,279,"5796"
"1297795","Garcia, Sergio",9,142,280,"5796"
"1369795","Gomez, Fabian",2,137,276,"5796"
"1441795","Grace, Branden",23,144,285,"5796"
"1513795","Grillo, Emiliano",23,145,285,"5796"
"1585795","Haas, Bill",23,135,285,"5796"
"1657795","Herman, Jim",48,146,292,"5796"
"1729795","Hoffman, Charley",46,143,291,"5796"
"1801795","Holmes, J.B.",54,147,NA,"5796"
"1873795","Horschel, Billy",17,145,283,"5796"
"1945795","Immelman, Trevor",73,151,NA,"5796"
"2017795","Jaidee, Thongchai",79,161,NA,"5796"
"2089795","Johnson, Dustin",1,139,272,"5796"
"2161795","Johnson, Zach",31,144,286,"5796"
"2233795","Kaufman, Smylie",34,145,287,"5796"
"2305795","Kaymer, Martin",31,137,286,"5796"
"2377795","Kirk, Chris",13,142,282,"5796"
"2449795","Kisner, Kevin",41,145,289,"5796"
"2521795","Kjeldsen, Soren",23,143,285,"5796"
"2593795","Knox, Russell",76,154,NA,"5796"
"2665795","Koepka, Brooks",34,141,287,"5796"
"2737795","Kuchar, Matt",17,139,283,"5796"
"2809795","Lahiri, Anirban",46,144,291,"5796"
"2881795","Langer, Bernhard",77,155,NA,"5796"
"2953795","Lee, Danny",48,143,292,"5796"
"3025795","Leishman, Marc",54,147,NA,"5796"
"3097795","Lingmerth, David",44,144,290,"5796"
