"","name","rank","friday","sunday","simulationID"
"2305392","Kaymer, Martin",2,137,280,"4393"
"2377392","Kirk, Chris",18,140,285,"4393"
"2449392","Kisner, Kevin",40,145,290,"4393"
"2521392","Kjeldsen, Soren",61,149,NA,"4393"
"2593392","Knox, Russell",18,140,285,"4393"
"2665392","Koepka, Brooks",58,148,NA,"4393"
"2737392","Kuchar, Matt",40,144,290,"4393"
"2809392","Lahiri, Anirban",69,151,NA,"4393"
"2881392","Langer, Bernhard",33,145,289,"4393"
"2953392","Lee, Danny",40,146,290,"4393"
"3025392","Leishman, Marc",33,145,289,"4393"
"3097392","Lingmerth, David",58,148,NA,"4393"
"3169392","Love III, Davis",43,146,291,"4393"
"3241392","Lowry, Shane",23,145,287,"4393"
"3313392","Mahan, Hunter",66,150,NA,"4393"
"3385392","Matsuyama, Hideki",6,140,282,"4393"
"3457392","McDowell, Graeme",11,143,284,"4393"
"3529392","McIlroy, Rory",33,146,289,"4393"
"3601392","Merritt, Troy",45,146,292,"4393"
"3673392","Mickelson, Phil",4,142,281,"4393"
"3745392","Moore, Ryan",8,139,283,"4393"
"3817392","Na, Kevin",8,144,283,"4393"
"3889392","Oosthuizen, Louis",61,149,NA,"4393"
"3961392","Piercy, Scott",69,151,NA,"4393"
"4033392","Poulter, Ian",23,141,287,"4393"
"4105392","Reed, Patrick",33,147,289,"4393"
"4177392","Rose, Justin",66,150,NA,"4393"
"4249392","Schwartzel, Charl",23,140,287,"4393"
"4321392","Scott, Adam",11,142,284,"4393"
"4393392","Simpson, Webb",28,144,288,"4393"
"4465392","Singh, Vijay",76,153,NA,"4393"
"4537392","Smith, Cameron",57,144,298,"4393"
"4609392","Snedeker, Brandt",11,139,284,"4393"
"4681392","Spieth, Jordan",23,145,287,"4393"
"4753392","Stenson, Henrik",2,144,280,"4393"
"4825392","Streb, Robert",53,143,295,"4393"
"4897392","Streelman, Kevin",33,147,289,"4393"
"4969392","Sullivan, Andy",74,152,NA,"4393"
"5041392","Taylor, Vaughn",51,143,294,"4393"
"5113392","Thomas, Justin",53,147,295,"4393"
"5185392","Walker, Jimmy",61,149,NA,"4393"
"5257392","Watson, Bubba",11,140,284,"4393"
"5329392","Weir, Mike",74,152,NA,"4393"
"5401392","Westwood, Lee",61,149,NA,"4393"
"5473392","Wiesberger, Bernd",66,150,NA,"4393"
"5545392","Willett, Danny",76,153,NA,"4393"
"5617392","Wood, Chris",21,143,286,"4393"
"1398","An, Byeong Hun",11,140,283,"4394"
"73393","Aphibarnrat, Kiradech",4,137,279,"4394"
"145393","Berger, Daniel",63,149,NA,"4394"
"217393","Bowditch, Steven",67,150,NA,"4394"
"289393","Bradley, Keegan",19,144,286,"4394"
"361393","Cabrera Bello, Rafa",59,148,NA,"4394"
"433393","Cabrera, Angel",59,148,NA,"4394"
"505393","Casey, Paul",13,139,284,"4394"
"577393","Clarke, Darren",21,142,287,"4394"
"649393","Day, Jason",2,136,277,"4394"
"721393","DeChambeau, Bryson",45,143,292,"4394"
"793393","Donaldson, Jamie",21,141,287,"4394"
"865393","Dubuisson, Victor",40,140,290,"4394"
"937393","Dufner, Jason",67,150,NA,"4394"
"1009393","Els, Ernie",47,146,293,"4394"
"1081393","English, Harris",15,145,285,"4394"
"1153393","Fitzpatrick, Matthew",63,149,NA,"4394"
"1225393","Fowler, Rickie",43,146,291,"4394"
"1297393","Garcia, Sergio",59,148,NA,"4394"
"1369393","Gomez, Fabian",32,143,288,"4394"
"1441393","Grace, Branden",67,150,NA,"4394"
"1513393","Grillo, Emiliano",75,152,NA,"4394"
"1585393","Haas, Bill",11,142,283,"4394"
"1657393","Herman, Jim",53,147,NA,"4394"
"1729393","Hoffman, Charley",21,141,287,"4394"
"1801393","Holmes, J.B.",21,143,287,"4394"
"1873393","Horschel, Billy",4,142,279,"4394"
"1945393","Immelman, Trevor",77,154,NA,"4394"
"2017393","Jaidee, Thongchai",32,144,288,"4394"
"2089393","Johnson, Dustin",6,141,280,"4394"
"2161393","Johnson, Zach",53,147,NA,"4394"
"2233393","Kaufman, Smylie",72,151,NA,"4394"
"2305393","Kaymer, Martin",43,145,291,"4394"
"2377393","Kirk, Chris",67,150,NA,"4394"
"2449393","Kisner, Kevin",21,146,287,"4394"
"2521393","Kjeldsen, Soren",32,143,288,"4394"
"2593393","Knox, Russell",21,145,287,"4394"
"2665393","Koepka, Brooks",51,146,295,"4394"
"2737393","Kuchar, Matt",6,141,280,"4394"
"2809393","Lahiri, Anirban",32,142,288,"4394"
"2881393","Langer, Bernhard",40,146,290,"4394"
"2953393","Lee, Danny",45,143,292,"4394"
"3025393","Leishman, Marc",53,147,NA,"4394"
"3097393","Lingmerth, David",9,140,282,"4394"
"3169393","Love III, Davis",72,151,NA,"4394"
"3241393","Lowry, Shane",21,146,287,"4394"
"3313393","Mahan, Hunter",50,143,294,"4394"
"3385393","Matsuyama, Hideki",47,143,293,"4394"
"3457393","McDowell, Graeme",63,149,NA,"4394"
"3529393","McIlroy, Rory",9,142,282,"4394"
"3601393","Merritt, Troy",21,141,287,"4394"
"3673393","Mickelson, Phil",6,143,280,"4394"
"3745393","Moore, Ryan",32,142,288,"4394"
"3817393","Na, Kevin",15,140,285,"4394"
"3889393","Oosthuizen, Louis",47,141,293,"4394"
"3961393","Piercy, Scott",51,143,295,"4394"
"4033393","Poulter, Ian",19,139,286,"4394"
"4105393","Reed, Patrick",3,141,278,"4394"
"4177393","Rose, Justin",32,142,288,"4394"
"4249393","Schwartzel, Charl",32,143,288,"4394"
"4321393","Scott, Adam",39,145,289,"4394"
"4393393","Simpson, Webb",78,156,NA,"4394"
"4465393","Singh, Vijay",40,140,290,"4394"
"4537393","Smith, Cameron",72,151,NA,"4394"
"4609393","Snedeker, Brandt",21,144,287,"4394"
"4681393","Spieth, Jordan",21,144,287,"4394"
"4753393","Stenson, Henrik",1,136,276,"4394"
"4825393","Streb, Robert",59,148,NA,"4394"
"4897393","Streelman, Kevin",53,147,NA,"4394"
"4969393","Sullivan, Andy",67,150,NA,"4394"
"5041393","Taylor, Vaughn",15,143,285,"4394"
"5113393","Thomas, Justin",53,147,NA,"4394"
"5185393","Walker, Jimmy",13,144,284,"4394"
"5257393","Watson, Bubba",53,147,NA,"4394"
"5329393","Weir, Mike",63,149,NA,"4394"
"5401393","Westwood, Lee",78,156,NA,"4394"
"5473393","Wiesberger, Bernd",75,152,NA,"4394"
"5545393","Willett, Danny",15,140,285,"4394"
"5617393","Wood, Chris",21,144,287,"4394"
"1399","An, Byeong Hun",45,145,289,"4395"
"73394","Aphibarnrat, Kiradech",25,145,285,"4395"
"145394","Berger, Daniel",38,146,288,"4395"
"217394","Bowditch, Steven",79,156,NA,"4395"
"289394","Bradley, Keegan",50,144,291,"4395"
"361394","Cabrera Bello, Rafa",25,144,285,"4395"
"433394","Cabrera, Angel",15,138,282,"4395"
"505394","Casey, Paul",38,144,288,"4395"
"577394","Clarke, Darren",75,153,NA,"4395"
"649394","Day, Jason",7,141,279,"4395"
"721394","DeChambeau, Bryson",59,148,NA,"4395"
"793394","Donaldson, Jamie",7,137,279,"4395"
"865394","Dubuisson, Victor",38,144,288,"4395"
"937394","Dufner, Jason",47,142,290,"4395"
"1009394","Els, Ernie",58,145,296,"4395"
"1081394","English, Harris",52,147,293,"4395"
"1153394","Fitzpatrick, Matthew",15,143,282,"4395"
"1225394","Fowler, Rickie",51,142,292,"4395"
"1297394","Garcia, Sergio",64,149,NA,"4395"
"1369394","Gomez, Fabian",54,143,294,"4395"
"1441394","Grace, Branden",1,138,274,"4395"
"1513394","Grillo, Emiliano",11,142,281,"4395"
"1585394","Haas, Bill",38,143,288,"4395"
"1657394","Herman, Jim",52,147,293,"4395"
"1729394","Hoffman, Charley",2,138,275,"4395"
"1801394","Holmes, J.B.",34,147,287,"4395"
"1873394","Horschel, Billy",59,148,NA,"4395"
"1945394","Immelman, Trevor",56,146,295,"4395"
"2017394","Jaidee, Thongchai",22,145,284,"4395"
"2089394","Johnson, Dustin",2,137,275,"4395"
"2161394","Johnson, Zach",15,140,282,"4395"
"2233394","Kaufman, Smylie",69,151,NA,"4395"
"2305394","Kaymer, Martin",22,146,284,"4395"
"2377394","Kirk, Chris",64,149,NA,"4395"
"2449394","Kisner, Kevin",72,152,NA,"4395"
"2521394","Kjeldsen, Soren",54,146,294,"4395"
"2593394","Knox, Russell",69,151,NA,"4395"
"2665394","Koepka, Brooks",72,152,NA,"4395"
"2737394","Kuchar, Matt",59,148,NA,"4395"
"2809394","Lahiri, Anirban",69,151,NA,"4395"
"2881394","Langer, Bernhard",64,149,NA,"4395"
"2953394","Lee, Danny",30,144,286,"4395"
"3025394","Leishman, Marc",34,147,287,"4395"
"3097394","Lingmerth, David",38,145,288,"4395"
"3169394","Love III, Davis",30,140,286,"4395"
"3241394","Lowry, Shane",25,144,285,"4395"
"3313394","Mahan, Hunter",11,140,281,"4395"
"3385394","Matsuyama, Hideki",25,144,285,"4395"
"3457394","McDowell, Graeme",34,145,287,"4395"
"3529394","McIlroy, Rory",11,143,281,"4395"
"3601394","Merritt, Troy",47,143,290,"4395"
"3673394","Mickelson, Phil",9,137,280,"4395"
"3745394","Moore, Ryan",47,138,290,"4395"
"3817394","Na, Kevin",19,143,283,"4395"
"3889394","Oosthuizen, Louis",22,138,284,"4395"
"3961394","Piercy, Scott",78,155,NA,"4395"
"4033394","Poulter, Ian",76,154,NA,"4395"
"4105394","Reed, Patrick",4,137,277,"4395"
"4177394","Rose, Justin",25,141,285,"4395"
"4249394","Schwartzel, Charl",4,141,277,"4395"
"4321394","Scott, Adam",30,142,286,"4395"
"4393394","Simpson, Webb",19,142,283,"4395"
"4465394","Singh, Vijay",45,147,289,"4395"
"4537394","Smith, Cameron",59,148,NA,"4395"
"4609394","Snedeker, Brandt",19,144,283,"4395"
"4681394","Spieth, Jordan",15,142,282,"4395"
"4753394","Stenson, Henrik",59,148,NA,"4395"
"4825394","Streb, Robert",72,152,NA,"4395"
"4897394","Streelman, Kevin",76,154,NA,"4395"
"4969394","Sullivan, Andy",30,144,286,"4395"
"5041394","Taylor, Vaughn",38,147,288,"4395"
"5113394","Thomas, Justin",38,143,288,"4395"
"5185394","Walker, Jimmy",34,146,287,"4395"
"5257394","Watson, Bubba",4,145,277,"4395"
"5329394","Weir, Mike",67,150,NA,"4395"
"5401394","Westwood, Lee",67,150,NA,"4395"
"5473394","Wiesberger, Bernd",56,143,295,"4395"
"5545394","Willett, Danny",9,140,280,"4395"
"5617394","Wood, Chris",11,141,281,"4395"
"1400","An, Byeong Hun",38,142,290,"4396"
"73395","Aphibarnrat, Kiradech",29,145,288,"4396"
"145395","Berger, Daniel",20,142,285,"4396"
"217395","Bowditch, Steven",78,155,NA,"4396"
"289395","Bradley, Keegan",48,147,293,"4396"
"361395","Cabrera Bello, Rafa",7,147,281,"4396"
"433395","Cabrera, Angel",14,142,283,"4396"
"505395","Casey, Paul",5,137,279,"4396"
"577395","Clarke, Darren",48,146,293,"4396"
"649395","Day, Jason",10,142,282,"4396"
"721395","DeChambeau, Bryson",44,145,292,"4396"
"793395","Donaldson, Jamie",73,152,NA,"4396"
"865395","Dubuisson, Victor",48,147,293,"4396"
"937395","Dufner, Jason",26,146,287,"4396"
"1009395","Els, Ernie",29,144,288,"4396"
"1081395","English, Harris",54,147,295,"4396"
"1153395","Fitzpatrick, Matthew",16,139,284,"4396"
"1225395","Fowler, Rickie",16,147,284,"4396"
"1297395","Garcia, Sergio",44,142,292,"4396"
"1369395","Gomez, Fabian",48,145,293,"4396"
"1441395","Grace, Branden",16,143,284,"4396"
"1513395","Grillo, Emiliano",24,141,286,"4396"
"1585395","Haas, Bill",29,142,288,"4396"
"1657395","Herman, Jim",60,148,NA,"4396"
"1729395","Hoffman, Charley",38,147,290,"4396"
"1801395","Holmes, J.B.",73,152,NA,"4396"
"1873395","Horschel, Billy",66,149,NA,"4396"
"1945395","Immelman, Trevor",73,152,NA,"4396"
"2017395","Jaidee, Thongchai",20,145,285,"4396"
"2089395","Johnson, Dustin",48,143,293,"4396"
"2161395","Johnson, Zach",44,145,292,"4396"
"2233395","Kaufman, Smylie",66,149,NA,"4396"
"2305395","Kaymer, Martin",10,144,282,"4396"
"2377395","Kirk, Chris",60,148,NA,"4396"
"2449395","Kisner, Kevin",71,151,NA,"4396"
"2521395","Kjeldsen, Soren",29,144,288,"4396"
"2593395","Knox, Russell",26,146,287,"4396"
"2665395","Koepka, Brooks",24,145,286,"4396"
"2737395","Kuchar, Matt",29,140,288,"4396"
"2809395","Lahiri, Anirban",26,146,287,"4396"
"2881395","Langer, Bernhard",54,145,295,"4396"
"2953395","Lee, Danny",43,143,291,"4396"
"3025395","Leishman, Marc",54,145,295,"4396"
"3097395","Lingmerth, David",34,146,289,"4396"
"3169395","Love III, Davis",57,145,296,"4396"
"3241395","Lowry, Shane",60,148,NA,"4396"
"3313395","Mahan, Hunter",66,149,NA,"4396"
"3385395","Matsuyama, Hideki",3,141,275,"4396"
"3457395","McDowell, Graeme",60,148,NA,"4396"
"3529395","McIlroy, Rory",14,139,283,"4396"
"3601395","Merritt, Troy",20,146,285,"4396"
"3673395","Mickelson, Phil",16,145,284,"4396"
"3745395","Moore, Ryan",71,151,NA,"4396"
"3817395","Na, Kevin",53,147,294,"4396"
"3889395","Oosthuizen, Louis",38,142,290,"4396"
"3961395","Piercy, Scott",20,139,285,"4396"
"4033395","Poulter, Ian",10,139,282,"4396"
"4105395","Reed, Patrick",38,147,290,"4396"
"4177395","Rose, Justin",69,150,NA,"4396"
"4249395","Schwartzel, Charl",44,144,292,"4396"
"4321395","Scott, Adam",4,138,276,"4396"
"4393395","Simpson, Webb",60,148,NA,"4396"
"4465395","Singh, Vijay",38,140,290,"4396"
"4537395","Smith, Cameron",5,138,279,"4396"
"4609395","Snedeker, Brandt",34,147,289,"4396"
"4681395","Spieth, Jordan",57,147,296,"4396"
"4753395","Stenson, Henrik",10,147,282,"4396"
"4825395","Streb, Robert",69,150,NA,"4396"
"4897395","Streelman, Kevin",7,143,281,"4396"
"4969395","Sullivan, Andy",77,154,NA,"4396"
"5041395","Taylor, Vaughn",34,141,289,"4396"
"5113395","Thomas, Justin",76,153,NA,"4396"
"5185395","Walker, Jimmy",7,141,281,"4396"
"5257395","Watson, Bubba",1,140,273,"4396"
"5329395","Weir, Mike",59,146,297,"4396"
"5401395","Westwood, Lee",78,155,NA,"4396"
"5473395","Wiesberger, Bernd",1,136,273,"4396"
"5545395","Willett, Danny",34,147,289,"4396"
"5617395","Wood, Chris",60,148,NA,"4396"
"1401","An, Byeong Hun",58,147,NA,"4397"
"73396","Aphibarnrat, Kiradech",13,139,281,"4397"
"145396","Berger, Daniel",29,138,285,"4397"
"217396","Bowditch, Steven",63,150,NA,"4397"
"289396","Bradley, Keegan",41,144,290,"4397"
"361396","Cabrera Bello, Rafa",75,155,NA,"4397"
"433396","Cabrera, Angel",52,146,NA,"4397"
"505396","Casey, Paul",5,142,278,"4397"
"577396","Clarke, Darren",74,154,NA,"4397"
"649396","Day, Jason",3,137,277,"4397"
"721396","DeChambeau, Bryson",60,148,NA,"4397"
"793396","Donaldson, Jamie",23,141,284,"4397"
"865396","Dubuisson, Victor",68,151,NA,"4397"
"937396","Dufner, Jason",10,143,280,"4397"
"1009396","Els, Ernie",52,146,NA,"4397"
"1081396","English, Harris",23,142,284,"4397"
"1153396","Fitzpatrick, Matthew",19,144,283,"4397"
"1225396","Fowler, Rickie",68,151,NA,"4397"
"1297396","Garcia, Sergio",19,142,283,"4397"
"1369396","Gomez, Fabian",68,151,NA,"4397"
"1441396","Grace, Branden",46,145,292,"4397"
"1513396","Grillo, Emiliano",6,138,279,"4397"
"1585396","Haas, Bill",46,142,292,"4397"
"1657396","Herman, Jim",63,150,NA,"4397"
"1729396","Hoffman, Charley",40,144,288,"4397"
"1801396","Holmes, J.B.",23,143,284,"4397"
"1873396","Horschel, Billy",68,151,NA,"4397"
"1945396","Immelman, Trevor",23,141,284,"4397"
"2017396","Jaidee, Thongchai",68,151,NA,"4397"
"2089396","Johnson, Dustin",1,135,274,"4397"
"2161396","Johnson, Zach",52,146,NA,"4397"
"2233396","Kaufman, Smylie",49,145,293,"4397"
"2305396","Kaymer, Martin",62,149,NA,"4397"
"2377396","Kirk, Chris",43,145,291,"4397"
"2449396","Kisner, Kevin",41,140,290,"4397"
"2521396","Kjeldsen, Soren",33,142,286,"4397"
"2593396","Knox, Russell",6,140,279,"4397"
"2665396","Koepka, Brooks",52,146,NA,"4397"
"2737396","Kuchar, Matt",33,140,286,"4397"
"2809396","Lahiri, Anirban",46,144,292,"4397"
"2881396","Langer, Bernhard",33,142,286,"4397"
"2953396","Lee, Danny",75,155,NA,"4397"
"3025396","Leishman, Marc",19,140,283,"4397"
"3097396","Lingmerth, David",50,143,296,"4397"
"3169396","Love III, Davis",33,141,286,"4397"
"3241396","Lowry, Shane",75,155,NA,"4397"
"3313396","Mahan, Hunter",63,150,NA,"4397"
"3385396","Matsuyama, Hideki",73,153,NA,"4397"
"3457396","McDowell, Graeme",60,148,NA,"4397"
"3529396","McIlroy, Rory",6,141,279,"4397"
"3601396","Merritt, Troy",19,143,283,"4397"
"3673396","Mickelson, Phil",15,144,282,"4397"
"3745396","Moore, Ryan",29,144,285,"4397"
"3817396","Na, Kevin",43,143,291,"4397"
"3889396","Oosthuizen, Louis",6,142,279,"4397"
"3961396","Piercy, Scott",23,145,284,"4397"
"4033396","Poulter, Ian",79,158,NA,"4397"
"4105396","Reed, Patrick",33,142,286,"4397"
"4177396","Rose, Justin",10,133,280,"4397"
"4249396","Schwartzel, Charl",2,141,276,"4397"
"4321396","Scott, Adam",10,135,280,"4397"
"4393396","Simpson, Webb",33,145,286,"4397"
"4465396","Singh, Vijay",15,143,282,"4397"
"4537396","Smith, Cameron",58,147,NA,"4397"
"4609396","Snedeker, Brandt",15,140,282,"4397"
"4681396","Spieth, Jordan",23,143,284,"4397"
"4753396","Stenson, Henrik",29,142,285,"4397"
"4825396","Streb, Robert",51,145,298,"4397"
"4897396","Streelman, Kevin",13,143,281,"4397"
"4969396","Sullivan, Andy",29,140,285,"4397"
"5041396","Taylor, Vaughn",52,146,NA,"4397"
"5113396","Thomas, Justin",43,144,291,"4397"
"5185396","Walker, Jimmy",52,146,NA,"4397"
"5257396","Watson, Bubba",3,136,277,"4397"
"5329396","Weir, Mike",78,157,NA,"4397"
"5401396","Westwood, Lee",63,150,NA,"4397"
"5473396","Wiesberger, Bernd",39,145,287,"4397"
"5545396","Willett, Danny",15,143,282,"4397"
"5617396","Wood, Chris",63,150,NA,"4397"
"1402","An, Byeong Hun",21,143,286,"4398"
"73397","Aphibarnrat, Kiradech",43,144,292,"4398"
"145397","Berger, Daniel",25,145,287,"4398"
"217397","Bowditch, Steven",78,155,NA,"4398"
"289397","Bradley, Keegan",10,141,282,"4398"
"361397","Cabrera Bello, Rafa",21,142,286,"4398"
"433397","Cabrera, Angel",16,139,285,"4398"
"505397","Casey, Paul",11,141,283,"4398"
"577397","Clarke, Darren",32,143,289,"4398"
"649397","Day, Jason",11,143,283,"4398"
"721397","DeChambeau, Bryson",21,142,286,"4398"
"793397","Donaldson, Jamie",5,137,281,"4398"
"865397","Dubuisson, Victor",57,148,NA,"4398"
"937397","Dufner, Jason",72,151,NA,"4398"
"1009397","Els, Ernie",28,145,288,"4398"
"1081397","English, Harris",46,146,293,"4398"
"1153397","Fitzpatrick, Matthew",46,143,293,"4398"
"1225397","Fowler, Rickie",52,147,NA,"4398"
"1297397","Garcia, Sergio",65,149,NA,"4398"
"1369397","Gomez, Fabian",52,147,NA,"4398"
"1441397","Grace, Branden",57,148,NA,"4398"
"1513397","Grillo, Emiliano",57,148,NA,"4398"
"1585397","Haas, Bill",50,146,295,"4398"
"1657397","Herman, Jim",57,148,NA,"4398"
"1729397","Hoffman, Charley",41,142,291,"4398"
"1801397","Holmes, J.B.",41,142,291,"4398"
"1873397","Horschel, Billy",65,149,NA,"4398"
"1945397","Immelman, Trevor",28,144,288,"4398"
"2017397","Jaidee, Thongchai",43,145,292,"4398"
"2089397","Johnson, Dustin",32,143,289,"4398"
"2161397","Johnson, Zach",76,153,NA,"4398"
"2233397","Kaufman, Smylie",52,147,NA,"4398"
"2305397","Kaymer, Martin",39,143,290,"4398"
"2377397","Kirk, Chris",52,147,NA,"4398"
"2449397","Kisner, Kevin",16,145,285,"4398"
"2521397","Kjeldsen, Soren",32,140,289,"4398"
"2593397","Knox, Russell",52,147,NA,"4398"
"2665397","Koepka, Brooks",43,145,292,"4398"
"2737397","Kuchar, Matt",71,150,NA,"4398"
"2809397","Lahiri, Anirban",15,145,284,"4398"
"2881397","Langer, Bernhard",48,144,294,"4398"
"2953397","Lee, Danny",74,152,NA,"4398"
"3025397","Leishman, Marc",28,143,288,"4398"
"3097397","Lingmerth, David",2,138,277,"4398"
"3169397","Love III, Davis",11,140,283,"4398"
"3241397","Lowry, Shane",57,148,NA,"4398"
"3313397","Mahan, Hunter",65,149,NA,"4398"
"3385397","Matsuyama, Hideki",5,141,281,"4398"
"3457397","McDowell, Graeme",76,153,NA,"4398"
"3529397","McIlroy, Rory",3,142,280,"4398"
"3601397","Merritt, Troy",57,148,NA,"4398"
"3673397","Mickelson, Phil",39,142,290,"4398"
"3745397","Moore, Ryan",1,134,273,"4398"
"3817397","Na, Kevin",25,145,287,"4398"
"3889397","Oosthuizen, Louis",5,141,281,"4398"
"3961397","Piercy, Scott",16,144,285,"4398"
"4033397","Poulter, Ian",74,152,NA,"4398"
"4105397","Reed, Patrick",48,144,294,"4398"
"4177397","Rose, Justin",32,145,289,"4398"
"4249397","Schwartzel, Charl",28,143,288,"4398"
"4321397","Scott, Adam",32,145,289,"4398"
"4393397","Simpson, Webb",65,149,NA,"4398"
"4465397","Singh, Vijay",57,148,NA,"4398"
"4537397","Smith, Cameron",65,149,NA,"4398"
"4609397","Snedeker, Brandt",21,142,286,"4398"
"4681397","Spieth, Jordan",16,143,285,"4398"
"4753397","Stenson, Henrik",32,142,289,"4398"
"4825397","Streb, Robert",5,139,281,"4398"
"4897397","Streelman, Kevin",16,137,285,"4398"
"4969397","Sullivan, Andy",65,149,NA,"4398"
"5041397","Taylor, Vaughn",51,146,298,"4398"
"5113397","Thomas, Justin",11,142,283,"4398"
"5185397","Walker, Jimmy",57,148,NA,"4398"
"5257397","Watson, Bubba",5,144,281,"4398"
"5329397","Weir, Mike",72,151,NA,"4398"
"5401397","Westwood, Lee",79,156,NA,"4398"
"5473397","Wiesberger, Bernd",32,144,289,"4398"
"5545397","Willett, Danny",25,146,287,"4398"
"5617397","Wood, Chris",3,140,280,"4398"
"1403","An, Byeong Hun",2,139,278,"4399"
"73398","Aphibarnrat, Kiradech",61,149,NA,"4399"
"145398","Berger, Daniel",23,145,285,"4399"
"217398","Bowditch, Steven",48,143,293,"4399"
"289398","Bradley, Keegan",32,145,288,"4399"
"361398","Cabrera Bello, Rafa",69,150,NA,"4399"
"433398","Cabrera, Angel",53,145,295,"4399"
"505398","Casey, Paul",5,141,279,"4399"
"577398","Clarke, Darren",57,148,NA,"4399"
"649398","Day, Jason",15,140,283,"4399"
"721398","DeChambeau, Bryson",77,154,NA,"4399"
"793398","Donaldson, Jamie",32,142,288,"4399"
"865398","Dubuisson, Victor",39,144,289,"4399"
"937398","Dufner, Jason",79,155,NA,"4399"
"1009398","Els, Ernie",53,142,295,"4399"
"1081398","English, Harris",55,147,296,"4399"
"1153398","Fitzpatrick, Matthew",61,149,NA,"4399"
"1225398","Fowler, Rickie",32,142,288,"4399"
"1297398","Garcia, Sergio",23,140,285,"4399"
"1369398","Gomez, Fabian",57,148,NA,"4399"
"1441398","Grace, Branden",17,144,284,"4399"
"1513398","Grillo, Emiliano",48,147,293,"4399"
"1585398","Haas, Bill",23,146,285,"4399"
"1657398","Herman, Jim",50,146,294,"4399"
"1729398","Hoffman, Charley",42,146,291,"4399"
"1801398","Holmes, J.B.",17,144,284,"4399"
"1873398","Horschel, Billy",69,150,NA,"4399"
"1945398","Immelman, Trevor",32,147,288,"4399"
"2017398","Jaidee, Thongchai",73,152,NA,"4399"
"2089398","Johnson, Dustin",8,137,281,"4399"
"2161398","Johnson, Zach",32,147,288,"4399"
"2233398","Kaufman, Smylie",61,149,NA,"4399"
"2305398","Kaymer, Martin",42,147,291,"4399"
"2377398","Kirk, Chris",41,146,290,"4399"
"2449398","Kisner, Kevin",42,147,291,"4399"
"2521398","Kjeldsen, Soren",8,141,281,"4399"
"2593398","Knox, Russell",61,149,NA,"4399"
"2665398","Koepka, Brooks",1,140,275,"4399"
"2737398","Kuchar, Matt",17,141,284,"4399"
"2809398","Lahiri, Anirban",50,144,294,"4399"
"2881398","Langer, Bernhard",61,149,NA,"4399"
"2953398","Lee, Danny",27,139,286,"4399"
"3025398","Leishman, Marc",42,145,291,"4399"
"3097398","Lingmerth, David",57,148,NA,"4399"
"3169398","Love III, Davis",61,149,NA,"4399"
"3241398","Lowry, Shane",5,144,279,"4399"
"3313398","Mahan, Hunter",30,141,287,"4399"
"3385398","Matsuyama, Hideki",12,137,282,"4399"
"3457398","McDowell, Graeme",17,143,284,"4399"
"3529398","McIlroy, Rory",15,144,283,"4399"
"3601398","Merritt, Troy",57,148,NA,"4399"
"3673398","Mickelson, Phil",2,140,278,"4399"
"3745398","Moore, Ryan",12,142,282,"4399"
"3817398","Na, Kevin",56,146,297,"4399"
"3889398","Oosthuizen, Louis",8,140,281,"4399"
"3961398","Piercy, Scott",61,149,NA,"4399"
"4033398","Poulter, Ian",61,149,NA,"4399"
"4105398","Reed, Patrick",7,137,280,"4399"
"4177398","Rose, Justin",23,142,285,"4399"
"4249398","Schwartzel, Charl",50,147,294,"4399"
"4321398","Scott, Adam",2,138,278,"4399"
"4393398","Simpson, Webb",77,154,NA,"4399"
"4465398","Singh, Vijay",30,143,287,"4399"
"4537398","Smith, Cameron",42,144,291,"4399"
"4609398","Snedeker, Brandt",32,145,288,"4399"
"4681398","Spieth, Jordan",39,145,289,"4399"
"4753398","Stenson, Henrik",8,138,281,"4399"
"4825398","Streb, Robert",73,152,NA,"4399"
"4897398","Streelman, Kevin",27,140,286,"4399"
"4969398","Sullivan, Andy",69,150,NA,"4399"
"5041398","Taylor, Vaughn",75,153,NA,"4399"
"5113398","Thomas, Justin",42,145,291,"4399"
"5185398","Walker, Jimmy",17,141,284,"4399"
"5257398","Watson, Bubba",32,145,288,"4399"
"5329398","Weir, Mike",75,153,NA,"4399"
"5401398","Westwood, Lee",12,144,282,"4399"
"5473398","Wiesberger, Bernd",27,142,286,"4399"
"5545398","Willett, Danny",72,151,NA,"4399"
"5617398","Wood, Chris",17,144,284,"4399"
"1404","An, Byeong Hun",25,145,285,"4400"
"73399","Aphibarnrat, Kiradech",43,145,292,"4400"
"145399","Berger, Daniel",51,146,NA,"4400"
"217399","Bowditch, Steven",75,152,NA,"4400"
"289399","Bradley, Keegan",50,145,299,"4400"
"361399","Cabrera Bello, Rafa",29,145,287,"4400"
"433399","Cabrera, Angel",73,151,NA,"4400"
"505399","Casey, Paul",35,143,289,"4400"
"577399","Clarke, Darren",61,148,NA,"4400"
"649399","Day, Jason",2,136,268,"4400"
"721399","DeChambeau, Bryson",75,152,NA,"4400"
"793399","Donaldson, Jamie",61,148,NA,"4400"
"865399","Dubuisson, Victor",68,149,NA,"4400"
"937399","Dufner, Jason",51,146,NA,"4400"
"1009399","Els, Ernie",49,144,296,"4400"
"1081399","English, Harris",31,145,288,"4400"
"1153399","Fitzpatrick, Matthew",69,150,NA,"4400"
"1225399","Fowler, Rickie",17,145,283,"4400"
"1297399","Garcia, Sergio",9,140,281,"4400"
"1369399","Gomez, Fabian",3,135,273,"4400"
