name,year,hole,yardage,round,par,score,rtp_score,sg_total,no_masters,rtp_score_grouped,time,no_masters_category,Level,Mu,Mu (no blups),P
"Willett, Danny",2016,12,155,1,3,3,0,0.999,2,.,12,1,1,0.26442,0.26431,0.26442
"Willett, Danny",2016,12,155,1,3,3,0,0.999,2,.,12,1,0,0.89572,0.89567,0.89572
"Willett, Danny",2016,12,155,1,3,3,0,0.999,2,.,12,1,-1,0.99735,0.99735,0.99735
"Willett, Danny",2016,13,510,1,5,5,0,0.999,2,.,12,1,3,0.00047,0.00047,0.00047
"Willett, Danny",2016,13,510,1,5,5,0,0.999,2,.,12,1,2,0.00376,0.00376,0.00376
"Willett, Danny",2016,13,510,1,5,5,0,0.999,2,.,12,1,1,0.04262,0.0426,0.04262
"Willett, Danny",2016,13,510,1,5,5,0,0.999,2,.,12,1,0,0.51547,0.51533,0.51547
"Willett, Danny",2016,13,510,1,5,5,0,0.999,2,.,12,1,-1,0.97902,0.979,0.97902
"Willett, Danny",2016,14,440,1,4,4,0,0.999,2,.,12,1,3,0.00282,0.00282,0.00282
"Willett, Danny",2016,14,440,1,4,4,0,0.999,2,.,12,1,2,0.02241,0.02239,0.02241
"Willett, Danny",2016,14,440,1,4,4,0,0.999,2,.,12,1,1,0.2127,0.21261,0.2127
"Willett, Danny",2016,14,440,1,4,4,0,0.999,2,.,12,1,0,0.86587,0.86581,0.86587
"Willett, Danny",2016,14,440,1,4,4,0,0.999,2,.,12,1,-1,0.99648,0.99648,0.99648
"Willett, Danny",2016,15,530,1,5,5,0,0.999,2,.,12,1,3,0.0005,0.0005,0.0005
"Willett, Danny",2016,15,530,1,5,5,0,0.999,2,.,12,1,2,0.00402,0.00402,0.00402
"Willett, Danny",2016,15,530,1,5,5,0,0.999,2,.,12,1,1,0.0454,0.04538,0.0454
"Willett, Danny",2016,15,530,1,5,5,0,0.999,2,.,12,1,0,0.53194,0.5318,0.53194
"Willett, Danny",2016,15,530,1,5,5,0,0.999,2,.,12,1,-1,0.98033,0.98032,0.98033
"Willett, Danny",2016,16,170,1,3,2,-1,0.999,2,.,12,1,3,0.0018,0.0018,0.0018
"Willett, Danny",2016,16,170,1,3,2,-1,0.999,2,.,12,1,2,0.01439,0.01438,0.01439
"Willett, Danny",2016,16,170,1,3,2,-1,0.999,2,.,12,1,1,0.14682,0.14675,0.14682
"Willett, Danny",2016,16,170,1,3,2,-1,0.999,2,.,12,1,0,0.80438,0.80429,0.80438
"Willett, Danny",2016,16,170,1,3,2,-1,0.999,2,.,12,1,-1,0.99449,0.99448,0.99449
"Willett, Danny",2016,17,440,1,4,4,0,0.999,2,.,12,1,3,0.00431,0.0043,0.00431
"Willett, Danny",2016,17,440,1,4,4,0,0.999,2,.,12,1,2,0.03385,0.03383,0.03385
"Willett, Danny",2016,17,440,1,4,4,0,0.999,2,.,12,1,1,0.29226,0.29214,0.29226
"Willett, Danny",2016,17,440,1,4,4,0,0.999,2,.,12,1,0,0.90798,0.90794,0.90798
"Willett, Danny",2016,17,440,1,4,4,0,0.999,2,.,12,1,-1,0.99769,0.99769,0.99769
"Willett, Danny",2016,18,465,1,4,5,1,0.999,2,.,12,1,3,0.00688,0.00688,0.00688
"Willett, Danny",2016,18,465,1,4,5,1,0.999,2,.,12,1,2,0.05314,0.05311,0.05314
"Willett, Danny",2016,18,465,1,4,5,1,0.999,2,.,12,1,1,0.39817,0.39803,0.39817
"Willett, Danny",2016,18,465,1,4,5,1,0.999,2,.,12,1,0,0.94051,0.94048,0.94051
"Willett, Danny",2016,18,465,1,4,5,1,0.999,2,.,12,1,-1,0.99856,0.99856,0.99856
"Willett, Danny",2016,1,445,2,4,4,0,0.999,2,.,12,1,3,0.00396,0.00395,0.00396
"Willett, Danny",2016,1,445,2,4,4,0,0.999,2,.,12,1,2,0.03118,0.03116,0.03118
"Willett, Danny",2016,1,445,2,4,4,0,0.999,2,.,12,1,1,0.27502,0.27491,0.27502
"Willett, Danny",2016,1,445,2,4,4,0,0.999,2,.,12,1,0,0.90064,0.90059,0.90064
"Willett, Danny",2016,1,445,2,4,4,0,0.999,2,.,12,1,-1,0.99749,0.99749,0.99749
"Willett, Danny",2016,2,575,2,5,5,0,0.999,2,.,12,1,3,0.00047,0.00047,0.00047
"Willett, Danny",2016,2,575,2,5,5,0,0.999,2,.,12,1,2,0.00376,0.00376,0.00376
"Willett, Danny",2016,2,575,2,5,5,0,0.999,2,.,12,1,1,0.04261,0.04258,0.04261
"Willett, Danny",2016,2,575,2,5,5,0,0.999,2,.,12,1,0,0.51537,0.51523,0.51537
"Willett, Danny",2016,2,575,2,5,5,0,0.999,2,.,12,1,-1,0.97901,0.979,0.97901
"Willett, Danny",2016,3,350,2,4,3,-1,0.999,2,.,12,1,3,0.00295,0.00295,0.00295
"Willett, Danny",2016,3,350,2,4,3,-1,0.999,2,.,12,1,2,0.02342,0.02341,0.02342
"Willett, Danny",2016,3,350,2,4,3,-1,0.999,2,.,12,1,1,0.22042,0.22032,0.22042
"Willett, Danny",2016,3,350,2,4,3,-1,0.999,2,.,12,1,0,0.87107,0.871,0.87107
"Willett, Danny",2016,3,350,2,4,3,-1,0.999,2,.,12,1,-1,0.99664,0.99663,0.99664
"Willett, Danny",2016,4,240,2,3,3,0,0.999,2,.,12,1,3,0.00618,0.00617,0.00618
"Willett, Danny",2016,4,240,2,3,3,0,0.999,2,.,12,1,2,0.04792,0.0479,0.04792
"Willett, Danny",2016,4,240,2,3,3,0,0.999,2,.,12,1,1,0.37238,0.37225,0.37238
"Willett, Danny",2016,4,240,2,3,3,0,0.999,2,.,12,1,0,0.93411,0.93408,0.93411
"Willett, Danny",2016,4,240,2,3,3,0,0.999,2,.,12,1,-1,0.99839,0.99839,0.99839
"Willett, Danny",2016,5,455,2,4,4,0,0.999,2,.,12,1,3,0.00247,0.00247,0.00247
"Willett, Danny",2016,5,455,2,4,4,0,0.999,2,.,12,1,2,0.01967,0.01966,0.01967
"Willett, Danny",2016,5,455,2,4,4,0,0.999,2,.,12,1,1,0.19132,0.19123,0.19132
"Willett, Danny",2016,5,455,2,4,4,0,0.999,2,.,12,1,0,0.84969,0.84962,0.84969
"Willett, Danny",2016,5,455,2,4,4,0,0.999,2,.,12,1,-1,0.99598,0.99598,0.99598
"Willett, Danny",2016,6,180,2,3,4,1,0.999,2,.,12,1,3,0.00345,0.00344,0.00345
"Willett, Danny",2016,6,180,2,3,4,1,0.999,2,.,12,1,2,0.02724,0.02723,0.02724
"Willett, Danny",2016,6,180,2,3,4,1,0.999,2,.,12,1,1,0.24819,0.24809,0.24819
"Willett, Danny",2016,6,180,2,3,4,1,0.999,2,.,12,1,0,0.8875,0.88744,0.8875
"Willett, Danny",2016,6,180,2,3,4,1,0.999,2,.,12,1,-1,0.99712,0.99712,0.99712
"Willett, Danny",2016,7,450,2,4,5,1,0.999,2,.,12,1,3,0.0063,0.0063,0.0063
"Willett, Danny",2016,7,450,2,4,5,1,0.999,2,.,12,1,2,0.04888,0.04885,0.04888
"Willett, Danny",2016,7,450,2,4,5,1,0.999,2,.,12,1,1,0.37724,0.37711,0.37724
"Willett, Danny",2016,7,450,2,4,5,1,0.999,2,.,12,1,0,0.93538,0.93534,0.93538
"Willett, Danny",2016,7,450,2,4,5,1,0.999,2,.,12,1,-1,0.99843,0.99843,0.99843
"Willett, Danny",2016,8,570,2,5,5,0,0.999,2,.,12,1,3,0.00053,0.00053,0.00053
"Willett, Danny",2016,8,570,2,5,5,0,0.999,2,.,12,1,2,0.0043,0.0043,0.0043
"Willett, Danny",2016,8,570,2,5,5,0,0.999,2,.,12,1,1,0.04843,0.0484,0.04843
"Willett, Danny",2016,8,570,2,5,5,0,0.999,2,.,12,1,0,0.54876,0.54862,0.54876
"Willett, Danny",2016,8,570,2,5,5,0,0.999,2,.,12,1,-1,0.98159,0.98158,0.98159
"Willett, Danny",2016,9,460,2,4,4,0,0.999,2,.,12,1,3,0.00241,0.00241,0.00241
"Willett, Danny",2016,9,460,2,4,4,0,0.999,2,.,12,1,2,0.01923,0.01922,0.01923
"Willett, Danny",2016,9,460,2,4,4,0,0.999,2,.,12,1,1,0.18772,0.18763,0.18772
"Willett, Danny",2016,9,460,2,4,4,0,0.999,2,.,12,1,0,0.84668,0.84661,0.84668
"Willett, Danny",2016,9,460,2,4,4,0,0.999,2,.,12,1,-1,0.99589,0.99589,0.99589
"Willett, Danny",2016,10,495,2,4,4,0,0.999,2,.,12,1,3,0.00308,0.00308,0.00308
"Willett, Danny",2016,10,495,2,4,4,0,0.999,2,.,12,1,2,0.0244,0.02439,0.0244
"Willett, Danny",2016,10,495,2,4,4,0,0.999,2,.,12,1,1,0.22771,0.22761,0.22771
"Willett, Danny",2016,10,495,2,4,4,0,0.999,2,.,12,1,0,0.87571,0.87565,0.87571
"Willett, Danny",2016,10,495,2,4,4,0,0.999,2,.,12,1,-1,0.99677,0.99677,0.99677
"Willett, Danny",2016,11,505,2,4,4,0,0.999,2,.,12,1,3,0.00611,0.00611,0.00611
"Willett, Danny",2016,11,505,2,4,4,0,0.999,2,.,12,1,2,0.04747,0.04744,0.04747
"Willett, Danny",2016,11,505,2,4,4,0,0.999,2,.,12,1,1,0.37004,0.36991,0.37004
"Willett, Danny",2016,11,505,2,4,4,0,0.999,2,.,12,1,0,0.93349,0.93346,0.93349
"Willett, Danny",2016,11,505,2,4,4,0,0.999,2,.,12,1,-1,0.99838,0.99838,0.99838
"Willett, Danny",2016,12,155,2,3,3,0,0.999,2,.,12,1,3,0.00259,0.00258,0.00259
"Willett, Danny",2016,12,155,2,3,3,0,0.999,2,.,12,1,2,0.02057,0.02056,0.02057
"Willett, Danny",2016,12,155,2,3,3,0,0.999,2,.,12,1,1,0.19842,0.19833,0.19842
"Willett, Danny",2016,12,155,2,3,3,0,0.999,2,.,12,1,0,0.85539,0.85532,0.85539
"Willett, Danny",2016,12,155,2,3,3,0,0.999,2,.,12,1,-1,0.99616,0.99616,0.99616
"Willett, Danny",2016,13,510,2,5,5,0,0.999,2,.,12,1,3,0.00044,0.00044,0.00044
"Willett, Danny",2016,13,510,2,5,5,0,0.999,2,.,12,1,2,0.00356,0.00356,0.00356
"Willett, Danny",2016,13,510,2,5,5,0,0.999,2,.,12,1,1,0.04039,0.04037,0.04039
"Willett, Danny",2016,13,510,2,5,5,0,0.999,2,.,12,1,0,0.50145,0.50131,0.50145
"Willett, Danny",2016,13,510,2,5,5,0,0.999,2,.,12,1,-1,0.97783,0.97782,0.97783
"Willett, Danny",2016,14,440,2,4,4,0,0.999,2,.,12,1,3,0.00278,0.00278,0.00278
"Willett, Danny",2016,14,440,2,4,4,0,0.999,2,.,12,1,2,0.02208,0.02206,0.02208
"Willett, Danny",2016,14,440,2,4,4,0,0.999,2,.,12,1,1,0.21017,0.21007,0.21017
"Willett, Danny",2016,14,440,2,4,4,0,0.999,2,.,12,1,0,0.8641,0.86403,0.8641
"Willett, Danny",2016,14,440,2,4,4,0,0.999,2,.,12,1,-1,0.99643,0.99642,0.99643
"Willett, Danny",2016,15,530,2,5,5,0,0.999,2,.,12,1,3,0.00056,0.00056,0.00056
"Willett, Danny",2016,15,530,2,5,5,0,0.999,2,.,12,1,2,0.0045,0.00449,0.0045
"Willett, Danny",2016,15,530,2,5,5,0,0.999,2,.,12,1,1,0.05054,0.05052,0.05054
"Willett, Danny",2016,15,530,2,5,5,0,0.999,2,.,12,1,0,0.55987,0.55973,0.55987
"Willett, Danny",2016,15,530,2,5,5,0,0.999,2,.,12,1,-1,0.98239,0.98238,0.98239
"Willett, Danny",2016,16,170,2,3,4,1,0.999,2,.,12,1,3,0.00217,0.00217,0.00217
"Willett, Danny",2016,16,170,2,3,4,1,0.999,2,.,12,1,2,0.01734,0.01733,0.01734
"Willett, Danny",2016,16,170,2,3,4,1,0.999,2,.,12,1,1,0.17223,0.17215,0.17223
"Willett, Danny",2016,16,170,2,3,4,1,0.999,2,.,12,1,0,0.83254,0.83246,0.83254
"Willett, Danny",2016,16,170,2,3,4,1,0.999,2,.,12,1,-1,0.99543,0.99543,0.99543
"Willett, Danny",2016,17,440,2,4,4,0,0.999,2,.,12,1,3,0.00143,0.00143,0.00143
"Willett, Danny",2016,17,440,2,4,4,0,0.999,2,.,12,1,2,0.01147,0.01147,0.01147
"Willett, Danny",2016,17,440,2,4,4,0,0.999,2,.,12,1,1,0.12035,0.12029,0.12035
"Willett, Danny",2016,17,440,2,4,4,0,0.999,2,.,12,1,0,0.76576,0.76566,0.76576
"Willett, Danny",2016,17,440,2,4,4,0,0.999,2,.,12,1,-1,0.99307,0.99307,0.99307
"Willett, Danny",2016,18,465,2,4,4,0,0.999,2,.,12,1,3,0.00151,0.00151,0.00151
"Willett, Danny",2016,18,465,2,4,4,0,0.999,2,.,12,1,2,0.01212,0.01211,0.01212
"Willett, Danny",2016,18,465,2,4,4,0,0.999,2,.,12,1,1,0.12632,0.12626,0.12632
"Willett, Danny",2016,18,465,2,4,4,0,0.999,2,.,12,1,0,0.77553,0.77543,0.77553
"Willett, Danny",2016,18,465,2,4,4,0,0.999,2,.,12,1,-1,0.99344,0.99344,0.99344
"Willett, Danny",2016,1,445,3,4,5,1,0.999,2,.,12,1,3,0.00483,0.00483,0.00483
"Willett, Danny",2016,1,445,3,4,5,1,0.999,2,.,12,1,2,0.03782,0.0378,0.03782
"Willett, Danny",2016,1,445,3,4,5,1,0.999,2,.,12,1,1,0.31662,0.3165,0.31662
"Willett, Danny",2016,1,445,3,4,5,1,0.999,2,.,12,1,0,0.91716,0.91711,0.91716
"Willett, Danny",2016,1,445,3,4,5,1,0.999,2,.,12,1,-1,0.99794,0.99794,0.99794
"Willett, Danny",2016,2,575,3,5,5,0,0.999,2,.,12,1,3,0.00061,0.00061,0.00061
"Willett, Danny",2016,2,575,3,5,5,0,0.999,2,.,12,1,2,0.00495,0.00495,0.00495
"Willett, Danny",2016,2,575,3,5,5,0,0.999,2,.,12,1,1,0.05539,0.05536,0.05539
"Willett, Danny",2016,2,575,3,5,5,0,0.999,2,.,12,1,0,0.58356,0.58342,0.58356
"Willett, Danny",2016,2,575,3,5,5,0,0.999,2,.,12,1,-1,0.98399,0.98398,0.98399
"Willett, Danny",2016,3,350,3,4,4,0,0.999,2,.,12,1,3,0.00068,0.00068,0.00068
"Willett, Danny",2016,3,350,3,4,4,0,0.999,2,.,12,1,2,0.00552,0.00552,0.00552
"Willett, Danny",2016,3,350,3,4,4,0,0.999,2,.,12,1,1,0.06139,0.06136,0.06139
"Willett, Danny",2016,3,350,3,4,4,0,0.999,2,.,12,1,0,0.60983,0.6097,0.60983
"Willett, Danny",2016,3,350,3,4,4,0,0.999,2,.,12,1,-1,0.98562,0.98561,0.98562
"Willett, Danny",2016,4,240,3,3,4,1,0.999,2,.,12,1,3,0.00572,0.00571,0.00572
"Willett, Danny",2016,4,240,3,3,4,1,0.999,2,.,12,1,2,0.04451,0.04448,0.04451
"Willett, Danny",2016,4,240,3,3,4,1,0.999,2,.,12,1,1,0.35445,0.35432,0.35445
"Willett, Danny",2016,4,240,3,3,4,1,0.999,2,.,12,1,0,0.92918,0.92914,0.92918
"Willett, Danny",2016,4,240,3,3,4,1,0.999,2,.,12,1,-1,0.99827,0.99826,0.99827
"Willett, Danny",2016,5,455,3,4,4,0,0.999,2,.,12,1,3,0.00451,0.00451,0.00451
"Willett, Danny",2016,5,455,3,4,4,0,0.999,2,.,12,1,2,0.03541,0.03539,0.03541
"Willett, Danny",2016,5,455,3,4,4,0,0.999,2,.,12,1,1,0.30202,0.3019,0.30202
"Willett, Danny",2016,5,455,3,4,4,0,0.999,2,.,12,1,0,0.91181,0.91177,0.91181
"Willett, Danny",2016,5,455,3,4,4,0,0.999,2,.,12,1,-1,0.9978,0.9978,0.9978
"Willett, Danny",2016,6,180,3,3,2,-1,0.999,2,.,12,1,3,0.0017,0.0017,0.0017
"Willett, Danny",2016,6,180,3,3,2,-1,0.999,2,.,12,1,2,0.01358,0.01357,0.01358
"Willett, Danny",2016,6,180,3,3,2,-1,0.999,2,.,12,1,1,0.13962,0.13955,0.13962
"Willett, Danny",2016,6,180,3,3,2,-1,0.999,2,.,12,1,0,0.79499,0.79489,0.79499
"Willett, Danny",2016,6,180,3,3,2,-1,0.999,2,.,12,1,-1,0.99415,0.99415,0.99415
"Willett, Danny",2016,7,450,3,4,3,-1,0.999,2,.,12,1,3,0.00424,0.00424,0.00424
"Willett, Danny",2016,7,450,3,4,3,-1,0.999,2,.,12,1,2,0.03334,0.03333,0.03334
"Willett, Danny",2016,7,450,3,4,3,-1,0.999,2,.,12,1,1,0.28907,0.28896,0.28907
"Willett, Danny",2016,7,450,3,4,3,-1,0.999,2,.,12,1,0,0.90668,0.90664,0.90668
"Willett, Danny",2016,7,450,3,4,3,-1,0.999,2,.,12,1,-1,0.99766,0.99766,0.99766
"Willett, Danny",2016,8,570,3,5,5,0,0.999,2,.,12,1,3,0.00064,0.00064,0.00064
"Willett, Danny",2016,8,570,3,5,5,0,0.999,2,.,12,1,2,0.00517,0.00517,0.00517
"Willett, Danny",2016,8,570,3,5,5,0,0.999,2,.,12,1,1,0.05774,0.0577,0.05774
"Willett, Danny",2016,8,570,3,5,5,0,0.999,2,.,12,1,0,0.59418,0.59404,0.59418
"Willett, Danny",2016,8,570,3,5,5,0,0.999,2,.,12,1,-1,0.98466,0.98466,0.98466
"Willett, Danny",2016,9,460,3,4,4,0,0.999,2,.,12,1,3,0.00229,0.00229,0.00229
"Willett, Danny",2016,9,460,3,4,4,0,0.999,2,.,12,1,2,0.01827,0.01826,0.01827
"Willett, Danny",2016,9,460,3,4,4,0,0.999,2,.,12,1,1,0.17993,0.17985,0.17993
"Willett, Danny",2016,9,460,3,4,4,0,0.999,2,.,12,1,0,0.83982,0.83974,0.83982
"Willett, Danny",2016,9,460,3,4,4,0,0.999,2,.,12,1,-1,0.99567,0.99567,0.99567
"Willett, Danny",2016,10,495,3,4,4,0,0.999,2,.,12,1,3,0.00325,0.00324,0.00325
"Willett, Danny",2016,10,495,3,4,4,0,0.999,2,.,12,1,2,0.0257,0.02569,0.0257
"Willett, Danny",2016,10,495,3,4,4,0,0.999,2,.,12,1,1,0.23722,0.23712,0.23722
"Willett, Danny",2016,10,495,3,4,4,0,0.999,2,.,12,1,0,0.88139,0.88133,0.88139
"Willett, Danny",2016,10,495,3,4,4,0,0.999,2,.,12,1,-1,0.99694,0.99694,0.99694
"Willett, Danny",2016,11,505,3,4,4,0,0.999,2,.,12,1,3,0.00284,0.00284,0.00284
"Willett, Danny",2016,11,505,3,4,4,0,0.999,2,.,12,1,2,0.02253,0.02252,0.02253
"Willett, Danny",2016,11,505,3,4,4,0,0.999,2,.,12,1,1,0.21367,0.21358,0.21367
"Willett, Danny",2016,11,505,3,4,4,0,0.999,2,.,12,1,0,0.86655,0.86648,0.86655
"Willett, Danny",2016,11,505,3,4,4,0,0.999,2,.,12,1,-1,0.9965,0.9965,0.9965
"Willett, Danny",2016,12,155,3,3,2,-1,0.999,2,.,12,1,3,0.00178,0.00178,0.00178
"Willett, Danny",2016,12,155,3,3,2,-1,0.999,2,.,12,1,2,0.01426,0.01425,0.01426
"Willett, Danny",2016,12,155,3,3,2,-1,0.999,2,.,12,1,1,0.14569,0.14562,0.14569
"Willett, Danny",2016,12,155,3,3,2,-1,0.999,2,.,12,1,0,0.80296,0.80287,0.80296
"Willett, Danny",2016,12,155,3,3,2,-1,0.999,2,.,12,1,-1,0.99444,0.99443,0.99444
"Willett, Danny",2016,13,510,3,5,6,1,0.999,2,.,12,1,3,0.0003,0.0003,0.0003
"Willett, Danny",2016,13,510,3,5,6,1,0.999,2,.,12,1,2,0.00246,0.00246,0.00246
"Willett, Danny",2016,13,510,3,5,6,1,0.999,2,.,12,1,1,0.02827,0.02826,0.02827
"Willett, Danny",2016,13,510,3,5,6,1,0.999,2,.,12,1,0,0.41013,0.40999,0.41013
"Willett, Danny",2016,13,510,3,5,6,1,0.999,2,.,12,1,-1,0.96824,0.96823,0.96824
"Willett, Danny",2016,14,440,3,4,3,-1,0.999,2,.,12,1,3,0.00254,0.00253,0.00254
"Willett, Danny",2016,14,440,3,4,3,-1,0.999,2,.,12,1,2,0.02018,0.02017,0.02018
"Willett, Danny",2016,14,440,3,4,3,-1,0.999,2,.,12,1,1,0.19538,0.19529,0.19538
"Willett, Danny",2016,14,440,3,4,3,-1,0.999,2,.,12,1,0,0.85299,0.85292,0.85299
"Willett, Danny",2016,14,440,3,4,3,-1,0.999,2,.,12,1,-1,0.99609,0.99608,0.99609
"Willett, Danny",2016,15,530,3,5,6,1,0.999,2,.,12,1,3,0.00079,0.00079,0.00079
"Willett, Danny",2016,15,530,3,5,6,1,0.999,2,.,12,1,2,0.0064,0.00639,0.0064
"Willett, Danny",2016,15,530,3,5,6,1,0.999,2,.,12,1,1,0.07053,0.0705,0.07053
"Willett, Danny",2016,15,530,3,5,6,1,0.999,2,.,12,1,0,0.64455,0.64442,0.64455
"Willett, Danny",2016,15,530,3,5,6,1,0.999,2,.,12,1,-1,0.98758,0.98757,0.98758
"Willett, Danny",2016,16,170,3,3,3,0,0.999,2,.,12,1,3,0.00168,0.00168,0.00168
"Willett, Danny",2016,16,170,3,3,3,0,0.999,2,.,12,1,2,0.01346,0.01345,0.01346
"Willett, Danny",2016,16,170,3,3,3,0,0.999,2,.,12,1,1,0.13856,0.13849,0.13856
"Willett, Danny",2016,16,170,3,3,3,0,0.999,2,.,12,1,0,0.79353,0.79344,0.79353
"Willett, Danny",2016,16,170,3,3,3,0,0.999,2,.,12,1,-1,0.9941,0.9941,0.9941
"Willett, Danny",2016,17,440,3,4,4,0,0.999,2,.,12,1,3,0.00644,0.00644,0.00644
"Willett, Danny",2016,17,440,3,4,4,0,0.999,2,.,12,1,2,0.0499,0.04987,0.0499
"Willett, Danny",2016,17,440,3,4,4,0,0.999,2,.,12,1,1,0.38236,0.38223,0.38236
"Willett, Danny",2016,17,440,3,4,4,0,0.999,2,.,12,1,0,0.93668,0.93665,0.93668
"Willett, Danny",2016,17,440,3,4,4,0,0.999,2,.,12,1,-1,0.99846,0.99846,0.99846
"Willett, Danny",2016,18,465,3,4,4,0,0.999,2,.,12,1,3,0.00572,0.00572,0.00572
"Willett, Danny",2016,18,465,3,4,4,0,0.999,2,.,12,1,2,0.04455,0.04453,0.04455
"Willett, Danny",2016,18,465,3,4,4,0,0.999,2,.,12,1,1,0.35469,0.35456,0.35469
"Willett, Danny",2016,18,465,3,4,4,0,0.999,2,.,12,1,0,0.92925,0.92921,0.92925
"Willett, Danny",2016,18,465,3,4,4,0,0.999,2,.,12,1,-1,0.99827,0.99827,0.99827
"Willett, Danny",2016,1,445,4,4,4,0,0.999,2,.,12,1,3,0.00326,0.00326,0.00326
"Willett, Danny",2016,1,445,4,4,4,0,0.999,2,.,12,1,2,0.02583,0.02581,0.02583
"Willett, Danny",2016,1,445,4,4,4,0,0.999,2,.,12,1,1,0.2381,0.238,0.2381
"Willett, Danny",2016,1,445,4,4,4,0,0.999,2,.,12,1,0,0.8819,0.88185,0.8819
"Willett, Danny",2016,1,445,4,4,4,0,0.999,2,.,12,1,-1,0.99696,0.99695,0.99696
"Willett, Danny",2016,2,575,4,5,5,0,0.999,2,.,12,1,3,0.00044,0.00044,0.00044
"Willett, Danny",2016,2,575,4,5,5,0,0.999,2,.,12,1,2,0.00353,0.00352,0.00353
"Willett, Danny",2016,2,575,4,5,5,0,0.999,2,.,12,1,1,0.04004,0.04002,0.04004
"Willett, Danny",2016,2,575,4,5,5,0,0.999,2,.,12,1,0,0.49915,0.49901,0.49915
"Willett, Danny",2016,2,575,4,5,5,0,0.999,2,.,12,1,-1,0.97763,0.97762,0.97763
"Willett, Danny",2016,3,350,4,4,4,0,0.999,2,.,12,1,3,0.00241,0.0024,0.00241
"Willett, Danny",2016,3,350,4,4,4,0,0.999,2,.,12,1,2,0.01916,0.01915,0.01916
"Willett, Danny",2016,3,350,4,4,4,0,0.999,2,.,12,1,1,0.18719,0.1871,0.18719
"Willett, Danny",2016,3,350,4,4,4,0,0.999,2,.,12,1,0,0.84623,0.84615,0.84623
"Willett, Danny",2016,3,350,4,4,4,0,0.999,2,.,12,1,-1,0.99587,0.99587,0.99587
"Willett, Danny",2016,4,240,4,3,3,0,0.999,2,.,12,1,3,0.00335,0.00335,0.00335
"Willett, Danny",2016,4,240,4,3,3,0,0.999,2,.,12,1,2,0.0265,0.02648,0.0265
"Willett, Danny",2016,4,240,4,3,3,0,0.999,2,.,12,1,1,0.24292,0.24282,0.24292
"Willett, Danny",2016,4,240,4,3,3,0,0.999,2,.,12,1,0,0.88462,0.88456,0.88462
"Willett, Danny",2016,4,240,4,3,3,0,0.999,2,.,12,1,-1,0.99703,0.99703,0.99703
"Willett, Danny",2016,5,455,4,4,4,0,0.999,2,.,12,1,3,0.00334,0.00333,0.00334
"Willett, Danny",2016,5,455,4,4,4,0,0.999,2,.,12,1,2,0.02641,0.02639,0.02641
"Willett, Danny",2016,5,455,4,4,4,0,0.999,2,.,12,1,1,0.24225,0.24215,0.24225
"Willett, Danny",2016,5,455,4,4,4,0,0.999,2,.,12,1,0,0.88425,0.88419,0.88425
"Willett, Danny",2016,5,455,4,4,4,0,0.999,2,.,12,1,-1,0.99702,0.99702,0.99702
"Willett, Danny",2016,6,180,4,3,2,-1,0.999,2,.,12,1,3,0.00314,0.00314,0.00314
"Willett, Danny",2016,6,180,4,3,2,-1,0.999,2,.,12,1,2,0.02486,0.02484,0.02486
"Willett, Danny",2016,6,180,4,3,2,-1,0.999,2,.,12,1,1,0.23106,0.23096,0.23106
"Willett, Danny",2016,6,180,4,3,2,-1,0.999,2,.,12,1,0,0.87776,0.8777,0.87776
"Willett, Danny",2016,6,180,4,3,2,-1,0.999,2,.,12,1,-1,0.99683,0.99683,0.99683
"Willett, Danny",2016,7,450,4,4,4,0,0.999,2,.,12,1,3,0.00275,0.00275,0.00275
"Willett, Danny",2016,7,450,4,4,4,0,0.999,2,.,12,1,2,0.02187,0.02186,0.02187
"Willett, Danny",2016,7,450,4,4,4,0,0.999,2,.,12,1,1,0.20859,0.2085,0.20859
"Willett, Danny",2016,7,450,4,4,4,0,0.999,2,.,12,1,0,0.86298,0.86291,0.86298
"Willett, Danny",2016,7,450,4,4,4,0,0.999,2,.,12,1,-1,0.99639,0.99639,0.99639
"Willett, Danny",2016,8,570,4,5,4,-1,0.999,2,.,12,1,3,0.00045,0.00045,0.00045
"Willett, Danny",2016,8,570,4,5,4,-1,0.999,2,.,12,1,2,0.00366,0.00366,0.00366
"Willett, Danny",2016,8,570,4,5,4,-1,0.999,2,.,12,1,1,0.04155,0.04153,0.04155
"Willett, Danny",2016,8,570,4,5,4,-1,0.999,2,.,12,1,0,0.50881,0.50867,0.50881
"Willett, Danny",2016,8,570,4,5,4,-1,0.999,2,.,12,1,-1,0.97846,0.97845,0.97846
"Willett, Danny",2016,9,460,4,4,4,0,0.999,2,.,12,1,3,0.00386,0.00386,0.00386
"Willett, Danny",2016,9,460,4,4,4,0,0.999,2,.,12,1,2,0.03042,0.0304,0.03042
"Willett, Danny",2016,9,460,4,4,4,0,0.999,2,.,12,1,1,0.26997,0.26986,0.26997
"Willett, Danny",2016,9,460,4,4,4,0,0.999,2,.,12,1,0,0.89834,0.89829,0.89834
"Willett, Danny",2016,9,460,4,4,4,0,0.999,2,.,12,1,-1,0.99743,0.99742,0.99743
"Willett, Danny",2016,10,495,4,4,4,0,0.999,2,.,12,1,3,0.00243,0.00243,0.00243
"Willett, Danny",2016,10,495,4,4,4,0,0.999,2,.,12,1,2,0.01933,0.01932,0.01933
"Willett, Danny",2016,10,495,4,4,4,0,0.999,2,.,12,1,1,0.18856,0.18847,0.18856
