name,year,hole,yardage,round,par,score,rtp_score,fairway,green,bunker,sand_save,scrambling,putts,par3,par4,par5,sg_approach,sg_around,sg_tee,sg_putt,sg_total,total_score,no_holes,avg_round_score,rank,no_masters,OWGR_april,OWGR_feb,rtp_score_grouped,time,round_hole,round_hole_time,round_year,no_masters_category,performance_by_par,OWGR_change,Level,P(w/ player effects),P(w/o player effects)
"Clarke, Darren",2016,1,445,1,4,4,0,1,0,1,1,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,1,13,2016,2,4.23,-0.0291,0,0.92431,0.92454
"Clarke, Darren",2016,1,445,1,4,4,0,1,0,1,1,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,1,13,2016,2,4.23,-0.0291,-1,0.99804,0.99804
"Clarke, Darren",2016,2,575,1,5,5,0,1,1,1,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,2,26,2016,2,5.03,-0.0291,2,0.00826,0.00828
"Clarke, Darren",2016,2,575,1,5,5,0,1,1,1,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,2,26,2016,2,5.03,-0.0291,1,0.08654,0.0868
"Clarke, Darren",2016,2,575,1,5,5,0,1,1,1,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,2,26,2016,2,5.03,-0.0291,0,0.67409,0.67481
"Clarke, Darren",2016,2,575,1,5,5,0,1,1,1,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,2,26,2016,2,5.03,-0.0291,-1,0.98851,0.98855
"Clarke, Darren",2016,3,350,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,3,39,2016,2,4.23,-0.0291,2,0.01944,0.0195
"Clarke, Darren",2016,3,350,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,3,39,2016,2,4.23,-0.0291,1,0.18403,0.18453
"Clarke, Darren",2016,3,350,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,3,39,2016,2,4.23,-0.0291,0,0.83119,0.83165
"Clarke, Darren",2016,3,350,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,3,39,2016,2,4.23,-0.0291,-1,0.99514,0.99516
"Clarke, Darren",2016,4,240,1,3,3,0,0,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,4,52,2016,2,3.24,-0.0291,2,0.04678,0.04693
"Clarke, Darren",2016,4,240,1,3,3,0,0,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,4,52,2016,2,3.24,-0.0291,1,0.35834,0.3591
"Clarke, Darren",2016,4,240,1,3,3,0,0,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,4,52,2016,2,3.24,-0.0291,0,0.9242,0.92443
"Clarke, Darren",2016,4,240,1,3,3,0,0,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,4,52,2016,2,3.24,-0.0291,-1,0.99803,0.99804
"Clarke, Darren",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,5,65,2016,2,4.23,-0.0291,2,0.03752,0.03764
"Clarke, Darren",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,5,65,2016,2,4.23,-0.0291,1,0.30726,0.30797
"Clarke, Darren",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,5,65,2016,2,4.23,-0.0291,0,0.9064,0.90668
"Clarke, Darren",2016,5,455,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,5,65,2016,2,4.23,-0.0291,-1,0.99752,0.99753
"Clarke, Darren",2016,6,180,1,3,4,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,6,78,2016,2,3.24,-0.0291,2,0.03078,0.03088
"Clarke, Darren",2016,6,180,1,3,4,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,6,78,2016,2,3.24,-0.0291,1,0.26547,0.26612
"Clarke, Darren",2016,6,180,1,3,4,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,6,78,2016,2,3.24,-0.0291,0,0.88752,0.88785
"Clarke, Darren",2016,6,180,1,3,4,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,6,78,2016,2,3.24,-0.0291,-1,0.99696,0.99697
"Clarke, Darren",2016,7,450,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,7,91,2016,2,4.23,-0.0291,2,0.03603,0.03615
"Clarke, Darren",2016,7,450,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,7,91,2016,2,4.23,-0.0291,1,0.29841,0.2991
"Clarke, Darren",2016,7,450,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,7,91,2016,2,4.23,-0.0291,0,0.90278,0.90307
"Clarke, Darren",2016,7,450,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,7,91,2016,2,4.23,-0.0291,-1,0.99742,0.99743
"Clarke, Darren",2016,8,570,1,5,5,0,0,0,0,0,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,8,104,2016,2,5.03,-0.0291,2,0.00979,0.00982
"Clarke, Darren",2016,8,570,1,5,5,0,0,0,0,0,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,8,104,2016,2,5.03,-0.0291,1,0.1011,0.1014
"Clarke, Darren",2016,8,570,1,5,5,0,0,0,0,0,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,8,104,2016,2,5.03,-0.0291,0,0.7106,0.71127
"Clarke, Darren",2016,8,570,1,5,5,0,0,0,0,0,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,8,104,2016,2,5.03,-0.0291,-1,0.99031,0.99034
"Clarke, Darren",2016,9,460,1,4,5,1,1,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,9,117,2016,2,4.23,-0.0291,2,0.02946,0.02955
"Clarke, Darren",2016,9,460,1,4,5,1,1,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,9,117,2016,2,4.23,-0.0291,1,0.2567,0.25733
"Clarke, Darren",2016,9,460,1,4,5,1,1,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,9,117,2016,2,4.23,-0.0291,0,0.8829,0.88324
"Clarke, Darren",2016,9,460,1,4,5,1,1,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,9,117,2016,2,4.23,-0.0291,-1,0.99682,0.99683
"Clarke, Darren",2016,10,495,1,4,5,1,1,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,2016,2,4.23,-0.0291,2,0.0414,0.04153
"Clarke, Darren",2016,10,495,1,4,5,1,1,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,2016,2,4.23,-0.0291,1,0.32951,0.33024
"Clarke, Darren",2016,10,495,1,4,5,1,1,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,2016,2,4.23,-0.0291,0,0.91474,0.915
"Clarke, Darren",2016,10,495,1,4,5,1,1,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,2016,2,4.23,-0.0291,-1,0.99777,0.99777
"Clarke, Darren",2016,11,505,1,4,5,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,11,143,2016,2,4.23,-0.0291,2,0.05549,0.05566
"Clarke, Darren",2016,11,505,1,4,5,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,11,143,2016,2,4.23,-0.0291,1,0.40066,0.40145
"Clarke, Darren",2016,11,505,1,4,5,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,11,143,2016,2,4.23,-0.0291,0,0.93587,0.93607
"Clarke, Darren",2016,11,505,1,4,5,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,11,143,2016,2,4.23,-0.0291,-1,0.99836,0.99836
"Clarke, Darren",2016,12,155,1,3,4,1,0,0,0,0,0,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,12,156,2016,2,3.24,-0.0291,2,0.03208,0.03218
"Clarke, Darren",2016,12,155,1,3,4,1,0,0,0,0,0,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,12,156,2016,2,3.24,-0.0291,1,0.27386,0.27452
"Clarke, Darren",2016,12,155,1,3,4,1,0,0,0,0,0,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,12,156,2016,2,3.24,-0.0291,0,0.8917,0.89202
"Clarke, Darren",2016,12,155,1,3,4,1,0,0,0,0,0,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,12,156,2016,2,3.24,-0.0291,-1,0.99709,0.9971
"Clarke, Darren",2016,13,510,1,5,6,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,13,169,2016,2,5.03,-0.0291,2,0.00752,0.00755
"Clarke, Darren",2016,13,510,1,5,6,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,13,169,2016,2,5.03,-0.0291,1,0.07942,0.07966
"Clarke, Darren",2016,13,510,1,5,6,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,13,169,2016,2,5.03,-0.0291,0,0.65319,0.65394
"Clarke, Darren",2016,13,510,1,5,6,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,13,169,2016,2,5.03,-0.0291,-1,0.9874,0.98744
"Clarke, Darren",2016,14,440,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,14,182,2016,2,4.23,-0.0291,2,0.02993,0.03002
"Clarke, Darren",2016,14,440,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,14,182,2016,2,4.23,-0.0291,1,0.25983,0.26047
"Clarke, Darren",2016,14,440,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,14,182,2016,2,4.23,-0.0291,0,0.88458,0.88491
"Clarke, Darren",2016,14,440,1,4,3,-1,1,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,14,182,2016,2,4.23,-0.0291,-1,0.99687,0.99688
"Clarke, Darren",2016,15,530,1,5,5,0,0,0,0,0,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,15,195,2016,2,5.03,-0.0291,2,0.00718,0.00721
"Clarke, Darren",2016,15,530,1,5,5,0,0,0,0,0,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,15,195,2016,2,5.03,-0.0291,1,0.07608,0.07631
"Clarke, Darren",2016,15,530,1,5,5,0,0,0,0,0,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,15,195,2016,2,5.03,-0.0291,0,0.64257,0.64333
"Clarke, Darren",2016,15,530,1,5,5,0,0,0,0,0,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,15,195,2016,2,5.03,-0.0291,-1,0.98681,0.98685
"Clarke, Darren",2016,16,170,1,3,2,-1,0,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,16,208,2016,2,3.24,-0.0291,2,0.02589,0.02598
"Clarke, Darren",2016,16,170,1,3,2,-1,0,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,16,208,2016,2,3.24,-0.0291,1,0.23223,0.23282
"Clarke, Darren",2016,16,170,1,3,2,-1,0,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,16,208,2016,2,3.24,-0.0291,0,0.86848,0.86886
"Clarke, Darren",2016,16,170,1,3,2,-1,0,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,16,208,2016,2,3.24,-0.0291,-1,0.99637,0.99639
"Clarke, Darren",2016,17,440,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,17,221,2016,2,4.23,-0.0291,2,0.03529,0.0354
"Clarke, Darren",2016,17,440,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,17,221,2016,2,4.23,-0.0291,1,0.29391,0.2946
"Clarke, Darren",2016,17,440,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,17,221,2016,2,4.23,-0.0291,0,0.90087,0.90116
"Clarke, Darren",2016,17,440,1,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,17,221,2016,2,4.23,-0.0291,-1,0.99736,0.99737
"Clarke, Darren",2016,18,465,1,4,5,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,18,234,2016,2,4.23,-0.0291,2,0.03926,0.03939
"Clarke, Darren",2016,18,465,1,4,5,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,18,234,2016,2,4.23,-0.0291,1,0.31743,0.31815
"Clarke, Darren",2016,18,465,1,4,5,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,18,234,2016,2,4.23,-0.0291,0,0.91034,0.91061
"Clarke, Darren",2016,18,465,1,4,5,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,18,234,2016,2,4.23,-0.0291,-1,0.99764,0.99765
"Clarke, Darren",2016,1,445,2,4,6,2,1,0,1,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,2,26,4032,2,4.23,-0.0291,2,0.04704,0.04719
"Clarke, Darren",2016,1,445,2,4,6,2,1,0,1,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,2,26,4032,2,4.23,-0.0291,1,0.35968,0.36044
"Clarke, Darren",2016,1,445,2,4,6,2,1,0,1,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,2,26,4032,2,4.23,-0.0291,0,0.9246,0.92483
"Clarke, Darren",2016,1,445,2,4,6,2,1,0,1,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,2,26,4032,2,4.23,-0.0291,-1,0.99804,0.99805
"Clarke, Darren",2016,2,575,2,5,4,-1,0,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,4,52,4032,2,5.03,-0.0291,2,0.00829,0.00832
"Clarke, Darren",2016,2,575,2,5,4,-1,0,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,4,52,4032,2,5.03,-0.0291,1,0.08687,0.08713
"Clarke, Darren",2016,2,575,2,5,4,-1,0,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,4,52,4032,2,5.03,-0.0291,0,0.675,0.67572
"Clarke, Darren",2016,2,575,2,5,4,-1,0,1,0,0,-1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,4,52,4032,2,5.03,-0.0291,-1,0.98856,0.9886
"Clarke, Darren",2016,3,350,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,6,78,4032,2,4.23,-0.0291,2,0.01951,0.01958
"Clarke, Darren",2016,3,350,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,6,78,4032,2,4.23,-0.0291,1,0.18465,0.18515
"Clarke, Darren",2016,3,350,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,6,78,4032,2,4.23,-0.0291,0,0.83177,0.83223
"Clarke, Darren",2016,3,350,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,6,78,4032,2,4.23,-0.0291,-1,0.99516,0.99518
"Clarke, Darren",2016,4,240,2,3,3,0,0,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,8,104,4032,2,3.24,-0.0291,2,0.04697,0.04711
"Clarke, Darren",2016,4,240,2,3,3,0,0,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,8,104,4032,2,3.24,-0.0291,1,0.35929,0.36005
"Clarke, Darren",2016,4,240,2,3,3,0,0,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,8,104,4032,2,3.24,-0.0291,0,0.92449,0.92472
"Clarke, Darren",2016,4,240,2,3,3,0,0,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,8,104,4032,2,3.24,-0.0291,-1,0.99804,0.99805
"Clarke, Darren",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,4032,2,4.23,-0.0291,2,0.03767,0.03779
"Clarke, Darren",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,4032,2,4.23,-0.0291,1,0.30814,0.30885
"Clarke, Darren",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,4032,2,4.23,-0.0291,0,0.90675,0.90703
"Clarke, Darren",2016,5,455,2,4,5,1,0,1,0,0,-1,3,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,10,130,4032,2,4.23,-0.0291,-1,0.99753,0.99754
"Clarke, Darren",2016,6,180,2,3,4,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,12,156,4032,2,3.24,-0.0291,2,0.03091,0.03101
"Clarke, Darren",2016,6,180,2,3,4,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,12,156,4032,2,3.24,-0.0291,1,0.26628,0.26693
"Clarke, Darren",2016,6,180,2,3,4,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,12,156,4032,2,3.24,-0.0291,0,0.88793,0.88826
"Clarke, Darren",2016,6,180,2,3,4,1,0,0,0,0,0,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,12,156,4032,2,3.24,-0.0291,-1,0.99698,0.99699
"Clarke, Darren",2016,7,450,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,14,182,4032,2,4.23,-0.0291,2,0.03618,0.03629
"Clarke, Darren",2016,7,450,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,14,182,4032,2,4.23,-0.0291,1,0.29928,0.29997
"Clarke, Darren",2016,7,450,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,14,182,4032,2,4.23,-0.0291,0,0.90314,0.90343
"Clarke, Darren",2016,7,450,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,14,182,4032,2,4.23,-0.0291,-1,0.99743,0.99744
"Clarke, Darren",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,16,208,4032,2,5.03,-0.0291,2,0.00983,0.00986
"Clarke, Darren",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,16,208,4032,2,5.03,-0.0291,1,0.10148,0.10178
"Clarke, Darren",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,16,208,4032,2,5.03,-0.0291,0,0.71145,0.71212
"Clarke, Darren",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,16,208,4032,2,5.03,-0.0291,-1,0.99035,0.99038
"Clarke, Darren",2016,9,460,2,4,4,0,1,0,1,1,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,18,234,4032,2,4.23,-0.0291,2,0.02957,0.02967
"Clarke, Darren",2016,9,460,2,4,4,0,1,0,1,1,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,18,234,4032,2,4.23,-0.0291,1,0.25749,0.25812
"Clarke, Darren",2016,9,460,2,4,4,0,1,0,1,1,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,18,234,4032,2,4.23,-0.0291,0,0.88332,0.88366
"Clarke, Darren",2016,9,460,2,4,4,0,1,0,1,1,1,1,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,18,234,4032,2,4.23,-0.0291,-1,0.99684,0.99685
"Clarke, Darren",2016,10,495,2,4,4,0,1,1,0,0,-1,2,3.24,4.23,5.03,-0.465,-0.46,-1.04,-0.723,-2.688,160,36,80,78,14,0.209,0.2381,.,12,20,260,4032,2,4.23,-0.0291,2,0.04156,0.0417
