"name","rank","freq","prob"
"Berger, Daniel",69,103,0.0103
"Taylor, Vaughn",69,101,0.0101
"Kjeldsen, Soren",69,101,0.0101
"Kisner, Kevin",69,97,0.0097
"Singh, Vijay",69,94,0.0094
"Koepka, Brooks",69,93,0.0093
"Bradley, Keegan",69,93,0.0093
"Kaymer, Martin",69,88,0.0088
"Johnson, Zach",69,88,0.0088
"Na, Kevin",69,88,0.0088
"Willett, Danny",69,88,0.0088
"Holmes, J.B.",69,87,0.0087
"Dufner, Jason",69,83,0.0083
"Garcia, Sergio",69,83,0.0083
"Donaldson, Jamie",69,81,0.0081
"Leishman, Marc",69,80,0.008
"Cabrera Bello, Rafa",69,74,0.0074
"Grace, Branden",69,73,0.0073
"Hoffman, Charley",69,72,0.0072
"Reed, Patrick",69,72,0.0072
"Kirk, Chris",69,71,0.0071
"Horschel, Billy",69,70,0.007
"Haas, Bill",69,69,0.0069
"Simpson, Webb",69,67,0.0067
"Snedeker, Brandt",69,62,0.0062
"Oosthuizen, Louis",69,59,0.0059
"Schwartzel, Charl",69,58,0.0058
"Walker, Jimmy",69,53,0.0053
"Stenson, Henrik",69,52,0.0052
"Watson, Bubba",69,46,0.0046
"Moore, Ryan",69,45,0.0045
"Casey, Paul",69,40,0.004
"Fowler, Rickie",69,37,0.0037
"Matsuyama, Hideki",69,34,0.0034
"Johnson, Dustin",69,26,0.0026
"Kuchar, Matt",69,26,0.0026
"McIlroy, Rory",69,25,0.0025
"Rose, Justin",69,25,0.0025
"Spieth, Jordan",69,22,0.0022
"Scott, Adam",69,22,0.0022
"Mickelson, Phil",69,20,0.002
"Day, Jason",69,15,0.0015
"Clarke, Darren",70,280,0.028
"Immelman, Trevor",70,274,0.0274
"Bowditch, Steven",70,264,0.0264
"Weir, Mike",70,232,0.0232
"Aphibarnrat, Kiradech",70,210,0.021
"Love III, Davis",70,204,0.0204
"Smith, Cameron",70,204,0.0204
"Dubuisson, Victor",70,201,0.0201
"Langer, Bernhard",70,199,0.0199
"Westwood, Lee",70,188,0.0188
"Herman, Jim",70,175,0.0175
"Merritt, Troy",70,162,0.0162
"Mahan, Hunter",70,160,0.016
"Gomez, Fabian",70,156,0.0156
"DeChambeau, Bryson",70,153,0.0153
"Lee, Danny",70,151,0.0151
"Wood, Chris",70,150,0.015
"Sullivan, Andy",70,150,0.015
"Fitzpatrick, Matthew",70,147,0.0147
"Kaufman, Smylie",70,147,0.0147
"Streb, Robert",70,147,0.0147
"Piercy, Scott",70,146,0.0146
"Thomas, Justin",70,141,0.0141
"Cabrera, Angel",70,137,0.0137
"Jaidee, Thongchai",70,134,0.0134
"An, Byeong Hun",70,133,0.0133
"English, Harris",70,132,0.0132
"McDowell, Graeme",70,132,0.0132
"Lahiri, Anirban",70,131,0.0131
"Lingmerth, David",70,127,0.0127
"Wiesberger, Bernd",70,126,0.0126
"Bradley, Keegan",70,122,0.0122
"Lowry, Shane",70,122,0.0122
"Knox, Russell",70,115,0.0115
"Poulter, Ian",70,114,0.0114
"Grillo, Emiliano",70,111,0.0111
"Els, Ernie",70,111,0.0111
"Streelman, Kevin",70,111,0.0111
"Kisner, Kevin",70,110,0.011
"Singh, Vijay",70,101,0.0101
"Kjeldsen, Soren",70,101,0.0101
"Taylor, Vaughn",70,100,0.01
"Dufner, Jason",70,96,0.0096
"Berger, Daniel",70,95,0.0095
"Johnson, Zach",70,93,0.0093
"Kaymer, Martin",70,87,0.0087
"Simpson, Webb",70,83,0.0083
"Koepka, Brooks",70,81,0.0081
"Garcia, Sergio",70,81,0.0081
"Na, Kevin",70,79,0.0079
"Leishman, Marc",70,75,0.0075
"Oosthuizen, Louis",70,74,0.0074
"Holmes, J.B.",70,74,0.0074
"Donaldson, Jamie",70,73,0.0073
"Cabrera Bello, Rafa",70,71,0.0071
"Willett, Danny",70,70,0.007
"Horschel, Billy",70,68,0.0068
"Haas, Bill",70,67,0.0067
"Kirk, Chris",70,67,0.0067
"Reed, Patrick",70,67,0.0067
"Grace, Branden",70,62,0.0062
"Walker, Jimmy",70,61,0.0061
"Hoffman, Charley",70,59,0.0059
"Snedeker, Brandt",70,51,0.0051
"Moore, Ryan",70,51,0.0051
"Stenson, Henrik",70,48,0.0048
"Schwartzel, Charl",70,44,0.0044
"Kuchar, Matt",70,35,0.0035
"Watson, Bubba",70,29,0.0029
"Casey, Paul",70,28,0.0028
"Matsuyama, Hideki",70,27,0.0027
"Rose, Justin",70,26,0.0026
"McIlroy, Rory",70,22,0.0022
"Fowler, Rickie",70,22,0.0022
"Spieth, Jordan",70,20,0.002
"Scott, Adam",70,17,0.0017
"Johnson, Dustin",70,17,0.0017
"Day, Jason",70,14,0.0014
"Mickelson, Phil",70,14,0.0014
"Bowditch, Steven",71,292,0.0292
"Clarke, Darren",71,285,0.0285
"Weir, Mike",71,280,0.028
"Immelman, Trevor",71,261,0.0261
"Love III, Davis",71,227,0.0227
"Smith, Cameron",71,216,0.0216
"Aphibarnrat, Kiradech",71,216,0.0216
"Dubuisson, Victor",71,204,0.0204
"Langer, Bernhard",71,183,0.0183
"Merritt, Troy",71,178,0.0178
"Westwood, Lee",71,176,0.0176
"Streb, Robert",71,174,0.0174
"Herman, Jim",71,164,0.0164
"Gomez, Fabian",71,162,0.0162
"Wiesberger, Bernd",71,150,0.015
"Kaufman, Smylie",71,147,0.0147
"DeChambeau, Bryson",71,146,0.0146
"Thomas, Justin",71,144,0.0144
"Lee, Danny",71,144,0.0144
"Sullivan, Andy",71,143,0.0143
"Jaidee, Thongchai",71,142,0.0142
"Fitzpatrick, Matthew",71,141,0.0141
"McDowell, Graeme",71,139,0.0139
"Mahan, Hunter",71,139,0.0139
"Wood, Chris",71,136,0.0136
"An, Byeong Hun",71,134,0.0134
"Lingmerth, David",71,134,0.0134
"English, Harris",71,131,0.0131
"Lahiri, Anirban",71,126,0.0126
"Piercy, Scott",71,126,0.0126
"Cabrera, Angel",71,126,0.0126
"Poulter, Ian",71,124,0.0124
"Knox, Russell",71,120,0.012
"Els, Ernie",71,119,0.0119
"Lowry, Shane",71,118,0.0118
"Bradley, Keegan",71,116,0.0116
"Streelman, Kevin",71,116,0.0116
"Singh, Vijay",71,108,0.0108
"Kisner, Kevin",71,107,0.0107
"Kjeldsen, Soren",71,107,0.0107
"Grillo, Emiliano",71,106,0.0106
"Taylor, Vaughn",71,105,0.0105
"Simpson, Webb",71,94,0.0094
"Berger, Daniel",71,92,0.0092
"Kaymer, Martin",71,86,0.0086
"Haas, Bill",71,86,0.0086
"Holmes, J.B.",71,83,0.0083
"Na, Kevin",71,77,0.0077
"Donaldson, Jamie",71,74,0.0074
"Leishman, Marc",71,72,0.0072
"Dufner, Jason",71,70,0.007
"Cabrera Bello, Rafa",71,65,0.0065
"Garcia, Sergio",71,64,0.0064
"Koepka, Brooks",71,64,0.0064
"Willett, Danny",71,64,0.0064
"Snedeker, Brandt",71,61,0.0061
"Oosthuizen, Louis",71,61,0.0061
"Hoffman, Charley",71,61,0.0061
"Johnson, Zach",71,60,0.006
"Kirk, Chris",71,59,0.0059
"Grace, Branden",71,55,0.0055
"Stenson, Henrik",71,55,0.0055
"Reed, Patrick",71,53,0.0053
"Walker, Jimmy",71,53,0.0053
"Horschel, Billy",71,50,0.005
"Moore, Ryan",71,44,0.0044
"Schwartzel, Charl",71,43,0.0043
"Watson, Bubba",71,39,0.0039
"Matsuyama, Hideki",71,35,0.0035
"Kuchar, Matt",71,30,0.003
"Casey, Paul",71,30,0.003
"McIlroy, Rory",71,28,0.0028
"Fowler, Rickie",71,23,0.0023
"Rose, Justin",71,21,0.0021
"Johnson, Dustin",71,20,0.002
"Spieth, Jordan",71,18,0.0018
"Scott, Adam",71,16,0.0016
"Mickelson, Phil",71,15,0.0015
"Day, Jason",71,9,9e-04
"Clarke, Darren",72,338,0.0338
"Bowditch, Steven",72,328,0.0328
"Weir, Mike",72,324,0.0324
"Immelman, Trevor",72,310,0.031
"Langer, Bernhard",72,225,0.0225
"Westwood, Lee",72,207,0.0207
"Smith, Cameron",72,206,0.0206
"Dubuisson, Victor",72,201,0.0201
"Love III, Davis",72,194,0.0194
"Aphibarnrat, Kiradech",72,187,0.0187
"Merritt, Troy",72,175,0.0175
"Streb, Robert",72,171,0.0171
"Gomez, Fabian",72,166,0.0166
"Herman, Jim",72,164,0.0164
"Lee, Danny",72,153,0.0153
"Piercy, Scott",72,153,0.0153
"Cabrera, Angel",72,151,0.0151
"An, Byeong Hun",72,151,0.0151
"Fitzpatrick, Matthew",72,151,0.0151
"Mahan, Hunter",72,150,0.015
"Lahiri, Anirban",72,148,0.0148
"Wood, Chris",72,144,0.0144
"Sullivan, Andy",72,138,0.0138
"Kaufman, Smylie",72,135,0.0135
"Lingmerth, David",72,135,0.0135
"Poulter, Ian",72,133,0.0133
"Wiesberger, Bernd",72,133,0.0133
"Jaidee, Thongchai",72,132,0.0132
"DeChambeau, Bryson",72,131,0.0131
"McDowell, Graeme",72,126,0.0126
"Streelman, Kevin",72,121,0.0121
"Grillo, Emiliano",72,119,0.0119
"Taylor, Vaughn",72,118,0.0118
"Kisner, Kevin",72,118,0.0118
"Knox, Russell",72,117,0.0117
"Bradley, Keegan",72,114,0.0114
"Thomas, Justin",72,114,0.0114
"Lowry, Shane",72,114,0.0114
"English, Harris",72,107,0.0107
"Els, Ernie",72,105,0.0105
"Kaymer, Martin",72,105,0.0105
"Singh, Vijay",72,99,0.0099
"Kjeldsen, Soren",72,98,0.0098
"Berger, Daniel",72,93,0.0093
"Johnson, Zach",72,86,0.0086
"Dufner, Jason",72,86,0.0086
"Willett, Danny",72,85,0.0085
"Simpson, Webb",72,79,0.0079
"Holmes, J.B.",72,75,0.0075
"Leishman, Marc",72,72,0.0072
"Donaldson, Jamie",72,71,0.0071
"Oosthuizen, Louis",72,66,0.0066
"Koepka, Brooks",72,65,0.0065
"Na, Kevin",72,65,0.0065
"Garcia, Sergio",72,65,0.0065
"Horschel, Billy",72,59,0.0059
"Haas, Bill",72,57,0.0057
"Hoffman, Charley",72,57,0.0057
"Schwartzel, Charl",72,55,0.0055
"Snedeker, Brandt",72,52,0.0052
"Moore, Ryan",72,50,0.005
"Reed, Patrick",72,48,0.0048
"Grace, Branden",72,48,0.0048
"Walker, Jimmy",72,48,0.0048
"Kirk, Chris",72,47,0.0047
"Kuchar, Matt",72,43,0.0043
"Cabrera Bello, Rafa",72,42,0.0042
"Stenson, Henrik",72,40,0.004
"Watson, Bubba",72,40,0.004
"Matsuyama, Hideki",72,33,0.0033
"Rose, Justin",72,30,0.003
"Casey, Paul",72,26,0.0026
"Fowler, Rickie",72,25,0.0025
"McIlroy, Rory",72,24,0.0024
"Mickelson, Phil",72,22,0.0022
"Spieth, Jordan",72,18,0.0018
"Scott, Adam",72,14,0.0014
"Day, Jason",72,9,9e-04
"Johnson, Dustin",72,8,8e-04
"Weir, Mike",73,397,0.0397
"Bowditch, Steven",73,386,0.0386
"Clarke, Darren",73,353,0.0353
"Immelman, Trevor",73,296,0.0296
"Dubuisson, Victor",73,234,0.0234
"Smith, Cameron",73,224,0.0224
"Westwood, Lee",73,213,0.0213
"Love III, Davis",73,209,0.0209
"Aphibarnrat, Kiradech",73,196,0.0196
"Langer, Bernhard",73,191,0.0191
"Merritt, Troy",73,177,0.0177
"Herman, Jim",73,170,0.017
"Wood, Chris",73,167,0.0167
"Gomez, Fabian",73,162,0.0162
"Streb, Robert",73,161,0.0161
"Jaidee, Thongchai",73,149,0.0149
"Mahan, Hunter",73,148,0.0148
"DeChambeau, Bryson",73,146,0.0146
"Lahiri, Anirban",73,145,0.0145
"Sullivan, Andy",73,145,0.0145
"McDowell, Graeme",73,140,0.014
"An, Byeong Hun",73,139,0.0139
"Wiesberger, Bernd",73,134,0.0134
"Fitzpatrick, Matthew",73,134,0.0134
"Thomas, Justin",73,129,0.0129
"Cabrera, Angel",73,128,0.0128
"Lee, Danny",73,126,0.0126
"Piercy, Scott",73,126,0.0126
"Kisner, Kevin",73,121,0.0121
"Lingmerth, David",73,121,0.0121
"Knox, Russell",73,121,0.0121
"Els, Ernie",73,121,0.0121
"English, Harris",73,120,0.012
"Kaufman, Smylie",73,119,0.0119
"Poulter, Ian",73,119,0.0119
"Streelman, Kevin",73,116,0.0116
"Grillo, Emiliano",73,110,0.011
"Taylor, Vaughn",73,100,0.01
"Lowry, Shane",73,99,0.0099
"Bradley, Keegan",73,98,0.0098
"Singh, Vijay",73,97,0.0097
"Kjeldsen, Soren",73,93,0.0093
"Kaymer, Martin",73,91,0.0091
"Holmes, J.B.",73,85,0.0085
"Dufner, Jason",73,81,0.0081
"Willett, Danny",73,77,0.0077
"Simpson, Webb",73,77,0.0077
"Johnson, Zach",73,73,0.0073
"Cabrera Bello, Rafa",73,72,0.0072
"Donaldson, Jamie",73,71,0.0071
"Hoffman, Charley",73,68,0.0068
"Berger, Daniel",73,68,0.0068
"Koepka, Brooks",73,67,0.0067
"Oosthuizen, Louis",73,62,0.0062
"Moore, Ryan",73,60,0.006
"Garcia, Sergio",73,60,0.006
"Walker, Jimmy",73,59,0.0059
"Haas, Bill",73,58,0.0058
"Leishman, Marc",73,57,0.0057
"Horschel, Billy",73,55,0.0055
"Na, Kevin",73,53,0.0053
"Kirk, Chris",73,51,0.0051
"Schwartzel, Charl",73,47,0.0047
"Grace, Branden",73,44,0.0044
"Snedeker, Brandt",73,44,0.0044
"Reed, Patrick",73,43,0.0043
"Stenson, Henrik",73,36,0.0036
"Casey, Paul",73,34,0.0034
"Watson, Bubba",73,33,0.0033
"Fowler, Rickie",73,31,0.0031
"Kuchar, Matt",73,30,0.003
"Rose, Justin",73,28,0.0028
"Matsuyama, Hideki",73,26,0.0026
"Johnson, Dustin",73,22,0.0022
"Spieth, Jordan",73,18,0.0018
"McIlroy, Rory",73,18,0.0018
"Scott, Adam",73,15,0.0015
"Mickelson, Phil",73,10,0.001
"Day, Jason",73,7,7e-04
"Bowditch, Steven",74,472,0.0472
"Weir, Mike",74,425,0.0425
"Clarke, Darren",74,351,0.0351
"Immelman, Trevor",74,322,0.0322
"Smith, Cameron",74,250,0.025
"Love III, Davis",74,221,0.0221
"Dubuisson, Victor",74,212,0.0212
"Westwood, Lee",74,209,0.0209
"Aphibarnrat, Kiradech",74,206,0.0206
"Langer, Bernhard",74,184,0.0184
"Merritt, Troy",74,182,0.0182
"Streb, Robert",74,165,0.0165
"Gomez, Fabian",74,161,0.0161
"Herman, Jim",74,147,0.0147
"Wood, Chris",74,147,0.0147
"DeChambeau, Bryson",74,139,0.0139
"Kaufman, Smylie",74,139,0.0139
"Lahiri, Anirban",74,133,0.0133
"Jaidee, Thongchai",74,128,0.0128
"An, Byeong Hun",74,127,0.0127
"Fitzpatrick, Matthew",74,127,0.0127
"Poulter, Ian",74,127,0.0127
"Cabrera, Angel",74,123,0.0123
"Mahan, Hunter",74,123,0.0123
"Sullivan, Andy",74,122,0.0122
"McDowell, Graeme",74,122,0.0122
"Piercy, Scott",74,120,0.012
"Wiesberger, Bernd",74,120,0.012
"Lee, Danny",74,117,0.0117
"Streelman, Kevin",74,116,0.0116
"Thomas, Justin",74,113,0.0113
"Knox, Russell",74,112,0.0112
"Els, Ernie",74,108,0.0108
"Lingmerth, David",74,107,0.0107
"Grillo, Emiliano",74,107,0.0107
"Kisner, Kevin",74,105,0.0105
"Taylor, Vaughn",74,103,0.0103
"Lowry, Shane",74,100,0.01
"English, Harris",74,99,0.0099
"Bradley, Keegan",74,99,0.0099
"Singh, Vijay",74,98,0.0098
"Kjeldsen, Soren",74,83,0.0083
"Donaldson, Jamie",74,76,0.0076
"Willett, Danny",74,76,0.0076
"Kaymer, Martin",74,70,0.007
"Holmes, J.B.",74,67,0.0067
"Berger, Daniel",74,65,0.0065
"Simpson, Webb",74,64,0.0064
"Dufner, Jason",74,62,0.0062
"Na, Kevin",74,61,0.0061
"Garcia, Sergio",74,60,0.006
"Hoffman, Charley",74,58,0.0058
"Leishman, Marc",74,58,0.0058
"Horschel, Billy",74,57,0.0057
"Koepka, Brooks",74,57,0.0057
"Johnson, Zach",74,55,0.0055
"Haas, Bill",74,54,0.0054
"Cabrera Bello, Rafa",74,51,0.0051
"Reed, Patrick",74,45,0.0045
"Moore, Ryan",74,44,0.0044
"Snedeker, Brandt",74,43,0.0043
"Walker, Jimmy",74,41,0.0041
"Kirk, Chris",74,40,0.004
"Oosthuizen, Louis",74,39,0.0039
"Grace, Branden",74,36,0.0036
"Stenson, Henrik",74,35,0.0035
"Watson, Bubba",74,33,0.0033
"Kuchar, Matt",74,30,0.003
"Fowler, Rickie",74,28,0.0028
"Schwartzel, Charl",74,28,0.0028
"Rose, Justin",74,24,0.0024
"Matsuyama, Hideki",74,21,0.0021
"Casey, Paul",74,20,0.002
"McIlroy, Rory",74,20,0.002
"Johnson, Dustin",74,12,0.0012
"Scott, Adam",74,11,0.0011
"Spieth, Jordan",74,10,0.001
"Day, Jason",74,8,8e-04
"Mickelson, Phil",74,4,4e-04
"Weir, Mike",75,546,0.0546
"Bowditch, Steven",75,519,0.0519
"Clarke, Darren",75,395,0.0395
"Immelman, Trevor",75,342,0.0342
"Love III, Davis",75,250,0.025
"Dubuisson, Victor",75,241,0.0241
"Smith, Cameron",75,234,0.0234
"Langer, Bernhard",75,228,0.0228
"Aphibarnrat, Kiradech",75,215,0.0215
"Westwood, Lee",75,213,0.0213
"Merritt, Troy",75,170,0.017
"Streb, Robert",75,163,0.0163
"Herman, Jim",75,158,0.0158
"Gomez, Fabian",75,153,0.0153
"Mahan, Hunter",75,151,0.0151
"Sullivan, Andy",75,144,0.0144
"An, Byeong Hun",75,142,0.0142
"Jaidee, Thongchai",75,136,0.0136
"Wood, Chris",75,134,0.0134
"Kaufman, Smylie",75,132,0.0132
"Wiesberger, Bernd",75,130,0.013
"McDowell, Graeme",75,129,0.0129
"Lahiri, Anirban",75,129,0.0129
"Piercy, Scott",75,124,0.0124
"Lee, Danny",75,124,0.0124
"Cabrera, Angel",75,123,0.0123
"Fitzpatrick, Matthew",75,118,0.0118
"Lingmerth, David",75,111,0.0111
"DeChambeau, Bryson",75,110,0.011
"Lowry, Shane",75,109,0.0109
"Poulter, Ian",75,108,0.0108
"Streelman, Kevin",75,107,0.0107
"Thomas, Justin",75,107,0.0107
"Kisner, Kevin",75,99,0.0099
"Taylor, Vaughn",75,94,0.0094
"Grillo, Emiliano",75,93,0.0093
"English, Harris",75,91,0.0091
"Bradley, Keegan",75,91,0.0091
"Knox, Russell",75,89,0.0089
"Kjeldsen, Soren",75,79,0.0079
"Singh, Vijay",75,78,0.0078
"Els, Ernie",75,77,0.0077
"Berger, Daniel",75,72,0.0072
"Kaymer, Martin",75,71,0.0071
"Willett, Danny",75,69,0.0069
"Garcia, Sergio",75,67,0.0067
"Na, Kevin",75,66,0.0066
"Koepka, Brooks",75,63,0.0063
"Dufner, Jason",75,61,0.0061
"Simpson, Webb",75,60,0.006
"Holmes, J.B.",75,59,0.0059
"Donaldson, Jamie",75,57,0.0057
"Johnson, Zach",75,56,0.0056
"Horschel, Billy",75,51,0.0051
"Leishman, Marc",75,49,0.0049
"Walker, Jimmy",75,46,0.0046
"Kirk, Chris",75,45,0.0045
"Grace, Branden",75,45,0.0045
"Stenson, Henrik",75,44,0.0044
"Haas, Bill",75,44,0.0044
"Hoffman, Charley",75,40,0.004
"Cabrera Bello, Rafa",75,39,0.0039
"Oosthuizen, Louis",75,38,0.0038
"Snedeker, Brandt",75,34,0.0034
"Reed, Patrick",75,34,0.0034
"Moore, Ryan",75,30,0.003
"Schwartzel, Charl",75,28,0.0028
"Watson, Bubba",75,27,0.0027
"Kuchar, Matt",75,25,0.0025
"Matsuyama, Hideki",75,19,0.0019
"Rose, Justin",75,19,0.0019
"Johnson, Dustin",75,18,0.0018
"Fowler, Rickie",75,16,0.0016
"Mickelson, Phil",75,12,0.0012
"Casey, Paul",75,12,0.0012
"McIlroy, Rory",75,12,0.0012
"Day, Jason",75,10,0.001
"Spieth, Jordan",75,9,9e-04
"Scott, Adam",75,5,5e-04
"Weir, Mike",76,663,0.0663
"Bowditch, Steven",76,644,0.0644
"Clarke, Darren",76,445,0.0445
"Immelman, Trevor",76,373,0.0373
"Smith, Cameron",76,260,0.026
"Westwood, Lee",76,223,0.0223
"Dubuisson, Victor",76,220,0.022
"Aphibarnrat, Kiradech",76,218,0.0218
"Love III, Davis",76,213,0.0213
"Merritt, Troy",76,184,0.0184
"Herman, Jim",76,173,0.0173
"Streb, Robert",76,171,0.0171
"Langer, Bernhard",76,169,0.0169
"Gomez, Fabian",76,142,0.0142
"Piercy, Scott",76,139,0.0139
"Lee, Danny",76,135,0.0135
"Cabrera, Angel",76,134,0.0134
"An, Byeong Hun",76,130,0.013
"Lingmerth, David",76,129,0.0129
"Mahan, Hunter",76,119,0.0119
"Streelman, Kevin",76,119,0.0119
"Jaidee, Thongchai",76,118,0.0118
"Wood, Chris",76,117,0.0117
"Fitzpatrick, Matthew",76,116,0.0116
"Thomas, Justin",76,113,0.0113
"Sullivan, Andy",76,113,0.0113
"Poulter, Ian",76,112,0.0112
"Lahiri, Anirban",76,111,0.0111
"Grillo, Emiliano",76,110,0.011
"Wiesberger, Bernd",76,106,0.0106
"Kaufman, Smylie",76,102,0.0102
"English, Harris",76,101,0.0101
"Lowry, Shane",76,100,0.01
"McDowell, Graeme",76,100,0.01
"Els, Ernie",76,97,0.0097
"DeChambeau, Bryson",76,94,0.0094
"Singh, Vijay",76,89,0.0089
"Kisner, Kevin",76,88,0.0088
"Bradley, Keegan",76,85,0.0085
"Taylor, Vaughn",76,81,0.0081
"Knox, Russell",76,75,0.0075
"Kaymer, Martin",76,70,0.007
"Dufner, Jason",76,65,0.0065
"Kjeldsen, Soren",76,63,0.0063
"Willett, Danny",76,61,0.0061
"Johnson, Zach",76,59,0.0059
"Holmes, J.B.",76,57,0.0057
"Berger, Daniel",76,55,0.0055
"Donaldson, Jamie",76,54,0.0054
"Koepka, Brooks",76,51,0.0051
"Cabrera Bello, Rafa",76,49,0.0049
"Simpson, Webb",76,48,0.0048
"Na, Kevin",76,47,0.0047
"Oosthuizen, Louis",76,46,0.0046
"Garcia, Sergio",76,46,0.0046
"Leishman, Marc",76,42,0.0042
"Hoffman, Charley",76,42,0.0042
"Haas, Bill",76,41,0.0041
"Kirk, Chris",76,40,0.004
"Snedeker, Brandt",76,39,0.0039
"Stenson, Henrik",76,37,0.0037
"Reed, Patrick",76,37,0.0037
"Horschel, Billy",76,36,0.0036
"Walker, Jimmy",76,33,0.0033
"Grace, Branden",76,31,0.0031
"Schwartzel, Charl",76,26,0.0026
"Moore, Ryan",76,26,0.0026
"Watson, Bubba",76,23,0.0023
"Kuchar, Matt",76,23,0.0023
"Fowler, Rickie",76,17,0.0017
"Casey, Paul",76,15,0.0015
"Matsuyama, Hideki",76,13,0.0013
"Johnson, Dustin",76,11,0.0011
"Rose, Justin",76,10,0.001
"Spieth, Jordan",76,9,9e-04
"Scott, Adam",76,8,8e-04
"McIlroy, Rory",76,8,8e-04
"Day, Jason",76,3,3e-04
"Mickelson, Phil",76,2,2e-04
"Weir, Mike",77,817,0.0817
"Bowditch, Steven",77,770,0.077
"Clarke, Darren",77,507,0.0507
"Immelman, Trevor",77,381,0.0381
"Dubuisson, Victor",77,233,0.0233
"Smith, Cameron",77,217,0.0217
"Love III, Davis",77,211,0.0211
"Merritt, Troy",77,197,0.0197
"Westwood, Lee",77,189,0.0189
"Langer, Bernhard",77,184,0.0184
"Aphibarnrat, Kiradech",77,176,0.0176
"Herman, Jim",77,153,0.0153
"Streb, Robert",77,148,0.0148
"Wood, Chris",77,146,0.0146
"Mahan, Hunter",77,141,0.0141
"Lahiri, Anirban",77,139,0.0139
"Gomez, Fabian",77,137,0.0137
"An, Byeong Hun",77,116,0.0116
"Cabrera, Angel",77,115,0.0115
"Piercy, Scott",77,114,0.0114
"Lee, Danny",77,110,0.011
"Fitzpatrick, Matthew",77,108,0.0108
"Els, Ernie",77,108,0.0108
"Sullivan, Andy",77,106,0.0106
"Lingmerth, David",77,105,0.0105
"Kaufman, Smylie",77,102,0.0102
"Jaidee, Thongchai",77,101,0.0101
"Wiesberger, Bernd",77,101,0.0101
"Knox, Russell",77,99,0.0099
"DeChambeau, Bryson",77,99,0.0099
"Thomas, Justin",77,94,0.0094
"English, Harris",77,89,0.0089
"Grillo, Emiliano",77,87,0.0087
"Streelman, Kevin",77,87,0.0087
"McDowell, Graeme",77,85,0.0085
"Singh, Vijay",77,82,0.0082
"Lowry, Shane",77,79,0.0079
"Poulter, Ian",77,78,0.0078
"Kisner, Kevin",77,78,0.0078
"Bradley, Keegan",77,74,0.0074
"Taylor, Vaughn",77,70,0.007
"Kjeldsen, Soren",77,68,0.0068
"Kaymer, Martin",77,59,0.0059
"Donaldson, Jamie",77,51,0.0051
"Willett, Danny",77,49,0.0049
"Berger, Daniel",77,48,0.0048
"Holmes, J.B.",77,47,0.0047
"Simpson, Webb",77,47,0.0047
"Dufner, Jason",77,45,0.0045
"Koepka, Brooks",77,42,0.0042
"Na, Kevin",77,42,0.0042
"Horschel, Billy",77,42,0.0042
"Hoffman, Charley",77,41,0.0041
"Leishman, Marc",77,39,0.0039
"Haas, Bill",77,38,0.0038
"Reed, Patrick",77,37,0.0037
"Johnson, Zach",77,36,0.0036
"Moore, Ryan",77,33,0.0033
"Oosthuizen, Louis",77,32,0.0032
"Garcia, Sergio",77,31,0.0031
"Kirk, Chris",77,27,0.0027
"Snedeker, Brandt",77,26,0.0026
"Grace, Branden",77,26,0.0026
"Walker, Jimmy",77,25,0.0025
"Cabrera Bello, Rafa",77,24,0.0024
"Stenson, Henrik",77,20,0.002
"Watson, Bubba",77,18,0.0018
"Kuchar, Matt",77,16,0.0016
"Schwartzel, Charl",77,15,0.0015
"Rose, Justin",77,14,0.0014
"Casey, Paul",77,13,0.0013
"Johnson, Dustin",77,10,0.001
"Fowler, Rickie",77,10,0.001
"Scott, Adam",77,10,0.001
"Matsuyama, Hideki",77,9,9e-04
"McIlroy, Rory",77,8,8e-04
"Spieth, Jordan",77,7,7e-04
"Day, Jason",77,7,7e-04
"Mickelson, Phil",77,4,4e-04
"Weir, Mike",78,1329,0.1329
"Bowditch, Steven",78,1050,0.105
"Clarke, Darren",78,539,0.0539
"Immelman, Trevor",78,392,0.0392
"Smith, Cameron",78,222,0.0222
"Dubuisson, Victor",78,213,0.0213
"Aphibarnrat, Kiradech",78,212,0.0212
"Love III, Davis",78,211,0.0211
"Westwood, Lee",78,203,0.0203
"Merritt, Troy",78,179,0.0179
"Langer, Bernhard",78,165,0.0165
"Herman, Jim",78,157,0.0157
"Streb, Robert",78,141,0.0141
"An, Byeong Hun",78,124,0.0124
"Lahiri, Anirban",78,121,0.0121
"Mahan, Hunter",78,120,0.012
"Jaidee, Thongchai",78,120,0.012
"Gomez, Fabian",78,112,0.0112
"Lee, Danny",78,107,0.0107
"Wood, Chris",78,105,0.0105
"Wiesberger, Bernd",78,103,0.0103
"Piercy, Scott",78,100,0.01
"Sullivan, Andy",78,94,0.0094
"McDowell, Graeme",78,88,0.0088
"Kaufman, Smylie",78,86,0.0086
"Fitzpatrick, Matthew",78,86,0.0086
"Cabrera, Angel",78,82,0.0082
"Streelman, Kevin",78,80,0.008
"DeChambeau, Bryson",78,78,0.0078
"Thomas, Justin",78,78,0.0078
"Lingmerth, David",78,77,0.0077
"Bradley, Keegan",78,73,0.0073
"Poulter, Ian",78,70,0.007
"Kjeldsen, Soren",78,70,0.007
"Lowry, Shane",78,69,0.0069
"Knox, Russell",78,68,0.0068
"Grillo, Emiliano",78,68,0.0068
"Singh, Vijay",78,66,0.0066
"English, Harris",78,64,0.0064
