name,year,hole,yardage,round,par,score,rtp_score,sg_total,no_masters,Level,Mu,Mu.no.bulps,P
"An, Byeong Hun",2016,2,575,4,5,.,.,0.212,2,1,0.0592,0.05693,0.0592
"An, Byeong Hun",2016,2,575,4,5,.,.,0.212,2,0,0.58094,0.57081,0.58094
"An, Byeong Hun",2016,2,575,4,5,.,.,0.212,2,-1,0.98314,0.98244,0.98314
"An, Byeong Hun",2016,3,350,4,4,.,.,0.212,2,3,0.00244,0.00234,0.00244
"An, Byeong Hun",2016,3,350,4,4,.,.,0.212,2,2,0.01923,0.01846,0.01923
"An, Byeong Hun",2016,3,350,4,4,.,.,0.212,2,1,0.18327,0.17714,0.18327
"An, Byeong Hun",2016,3,350,4,4,.,.,0.212,2,0,0.83176,0.82588,0.83176
"An, Byeong Hun",2016,3,350,4,4,.,.,0.212,2,-1,0.99521,0.99501,0.99521
"An, Byeong Hun",2016,4,240,4,3,.,.,0.212,2,3,0.0085,0.00815,0.0085
"An, Byeong Hun",2016,4,240,4,3,.,.,0.212,2,2,0.06421,0.06176,0.06421
"An, Byeong Hun",2016,4,240,4,3,.,.,0.212,2,1,0.4399,0.4297,0.4399
"An, Byeong Hun",2016,4,240,4,3,.,.,0.212,2,0,0.94537,0.94318,0.94537
"An, Byeong Hun",2016,4,240,4,3,.,.,0.212,2,-1,0.99863,0.99857,0.99863
"An, Byeong Hun",2016,5,455,4,4,.,.,0.212,2,3,0.00519,0.00498,0.00519
"An, Byeong Hun",2016,5,455,4,4,.,.,0.212,2,2,0.04006,0.0385,0.04006
"An, Byeong Hun",2016,5,455,4,4,.,.,0.212,2,1,0.32328,0.31426,0.32328
"An, Byeong Hun",2016,5,455,4,4,.,.,0.212,2,0,0.91323,0.90989,0.91323
"An, Byeong Hun",2016,5,455,4,4,.,.,0.212,2,-1,0.99775,0.99765,0.99775
"An, Byeong Hun",2016,6,180,4,3,.,.,0.212,2,3,0.0033,0.00316,0.0033
"An, Byeong Hun",2016,6,180,4,3,.,.,0.212,2,2,0.0258,0.02478,0.0258
"An, Byeong Hun",2016,6,180,4,3,.,.,0.212,2,1,0.23261,0.22528,0.23261
"An, Byeong Hun",2016,6,180,4,3,.,.,0.212,2,0,0.86976,0.86499,0.86976
"An, Byeong Hun",2016,6,180,4,3,.,.,0.212,2,-1,0.99645,0.9963,0.99645
"An, Byeong Hun",2016,7,450,4,4,.,.,0.212,2,3,0.00207,0.00199,0.00207
"An, Byeong Hun",2016,7,450,4,4,.,.,0.212,2,2,0.01635,0.0157,0.01635
"An, Byeong Hun",2016,7,450,4,4,.,.,0.212,2,1,0.15988,0.15439,0.15988
"An, Byeong Hun",2016,7,450,4,4,.,.,0.212,2,0,0.80743,0.8009,0.80743
"An, Byeong Hun",2016,7,450,4,4,.,.,0.212,2,-1,0.99436,0.99412,0.99436
"An, Byeong Hun",2016,8,570,4,5,.,.,0.212,2,3,0.00089,0.00085,0.00089
"An, Byeong Hun",2016,8,570,4,5,.,.,0.212,2,2,0.00708,0.0068,0.00708
"An, Byeong Hun",2016,8,570,4,5,.,.,0.212,2,1,0.07548,0.07264,0.07548
"An, Byeong Hun",2016,8,570,4,5,.,.,0.212,2,0,0.64271,0.63312,0.64271
"An, Byeong Hun",2016,8,570,4,5,.,.,0.212,2,-1,0.98696,0.98641,0.98696
"An, Byeong Hun",2016,9,460,4,4,.,.,0.212,2,3,0.00346,0.00332,0.00346
"An, Byeong Hun",2016,9,460,4,4,.,.,0.212,2,2,0.02702,0.02595,0.02702
"An, Byeong Hun",2016,9,460,4,4,.,.,0.212,2,1,0.24123,0.23371,0.24123
"An, Byeong Hun",2016,9,460,4,4,.,.,0.212,2,0,0.87507,0.87046,0.87507
"An, Byeong Hun",2016,9,460,4,4,.,.,0.212,2,-1,0.99662,0.99647,0.99662
"An, Byeong Hun",2016,10,495,4,4,.,.,0.212,2,3,0.00382,0.00367,0.00382
"An, Byeong Hun",2016,10,495,4,4,.,.,0.212,2,2,0.02982,0.02864,0.02982
"An, Byeong Hun",2016,10,495,4,4,.,.,0.212,2,1,0.26024,0.25233,0.26024
"An, Byeong Hun",2016,10,495,4,4,.,.,0.212,2,0,0.88573,0.88146,0.88573
"An, Byeong Hun",2016,10,495,4,4,.,.,0.212,2,-1,0.99694,0.99681,0.99694
"An, Byeong Hun",2016,11,505,4,4,.,.,0.212,2,3,0.00472,0.00453,0.00472
"An, Byeong Hun",2016,11,505,4,4,.,.,0.212,2,2,0.0366,0.03516,0.0366
"An, Byeong Hun",2016,11,505,4,4,.,.,0.212,2,1,0.30306,0.29437,0.30306
"An, Byeong Hun",2016,11,505,4,4,.,.,0.212,2,0,0.90549,0.90187,0.90549
"An, Byeong Hun",2016,11,505,4,4,.,.,0.212,2,-1,0.99752,0.99742,0.99752
"An, Byeong Hun",2016,12,155,4,3,.,.,0.212,2,3,0.00265,0.00254,0.00265
"An, Byeong Hun",2016,12,155,4,3,.,.,0.212,2,2,0.02084,0.02001,0.02084
"An, Byeong Hun",2016,12,155,4,3,.,.,0.212,2,1,0.1959,0.18945,0.1959
"An, Byeong Hun",2016,12,155,4,3,.,.,0.212,2,0,0.84296,0.83738,0.84296
"An, Byeong Hun",2016,12,155,4,3,.,.,0.212,2,-1,0.99559,0.9954,0.99559
"An, Byeong Hun",2016,13,510,4,5,.,.,0.212,2,3,0.0005,0.00048,0.0005
"An, Byeong Hun",2016,13,510,4,5,.,.,0.212,2,2,0.00396,0.0038,0.00396
"An, Byeong Hun",2016,13,510,4,5,.,.,0.212,2,1,0.04357,0.04188,0.04357
"An, Byeong Hun",2016,13,510,4,5,.,.,0.212,2,0,0.50094,0.49056,0.50094
"An, Byeong Hun",2016,13,510,4,5,.,.,0.212,2,-1,0.97686,0.97591,0.97686
"An, Byeong Hun",2016,14,440,4,4,.,.,0.212,2,3,0.00182,0.00175,0.00182
"An, Byeong Hun",2016,14,440,4,4,.,.,0.212,2,2,0.01439,0.01381,0.01439
"An, Byeong Hun",2016,14,440,4,4,.,.,0.212,2,1,0.14317,0.13815,0.14317
"An, Byeong Hun",2016,14,440,4,4,.,.,0.212,2,0,0.78638,0.77933,0.78638
"An, Byeong Hun",2016,14,440,4,4,.,.,0.212,2,-1,0.99358,0.99331,0.99358
"An, Byeong Hun",2016,15,530,4,5,.,.,0.212,2,3,0.00033,0.00031,0.00033
"An, Byeong Hun",2016,15,530,4,5,.,.,0.212,2,2,0.00261,0.0025,0.00261
"An, Byeong Hun",2016,15,530,4,5,.,.,0.212,2,1,0.02903,0.02788,0.02903
"An, Byeong Hun",2016,15,530,4,5,.,.,0.212,2,0,0.39711,0.38722,0.39711
"An, Byeong Hun",2016,15,530,4,5,.,.,0.212,2,-1,0.96516,0.96374,0.96516
"An, Byeong Hun",2016,16,170,4,3,.,.,0.212,2,3,0.00187,0.00179,0.00187
"An, Byeong Hun",2016,16,170,4,3,.,.,0.212,2,2,0.01479,0.01419,0.01479
"An, Byeong Hun",2016,16,170,4,3,.,.,0.212,2,1,0.14659,0.14148,0.14659
"An, Byeong Hun",2016,16,170,4,3,.,.,0.212,2,0,0.79099,0.78405,0.79099
"An, Byeong Hun",2016,16,170,4,3,.,.,0.212,2,-1,0.99376,0.99349,0.99376
"An, Byeong Hun",2016,17,440,4,4,.,.,0.212,2,3,0.00491,0.00471,0.00491
"An, Byeong Hun",2016,17,440,4,4,.,.,0.212,2,2,0.03801,0.03652,0.03801
"An, Byeong Hun",2016,17,440,4,4,.,.,0.212,2,1,0.31142,0.30259,0.31142
"An, Byeong Hun",2016,17,440,4,4,.,.,0.212,2,0,0.9088,0.9053,0.9088
"An, Byeong Hun",2016,17,440,4,4,.,.,0.212,2,-1,0.99762,0.99752,0.99762
"An, Byeong Hun",2016,18,465,4,4,.,.,0.212,2,3,0.00376,0.00361,0.00376
"An, Byeong Hun",2016,18,465,4,4,.,.,0.212,2,2,0.02936,0.0282,0.02936
"An, Byeong Hun",2016,18,465,4,4,.,.,0.212,2,1,0.25716,0.24931,0.25716
"An, Byeong Hun",2016,18,465,4,4,.,.,0.212,2,0,0.88409,0.87976,0.88409
"An, Byeong Hun",2016,18,465,4,4,.,.,0.212,2,-1,0.99689,0.99676,0.99689
"Aphibarnrat, Kiradech",2016,1,445,1,4,4,0,-0.508,1,3,.,0.00568,0.00568
"Aphibarnrat, Kiradech",2016,1,445,1,4,4,0,-0.508,1,2,.,0.04375,0.04375
"Aphibarnrat, Kiradech",2016,1,445,1,4,4,0,-0.508,1,1,.,0.34369,0.34369
"Aphibarnrat, Kiradech",2016,1,445,1,4,4,0,-0.508,1,0,.,0.92024,0.92024
"Aphibarnrat, Kiradech",2016,1,445,1,4,4,0,-0.508,1,-1,.,0.99794,0.99794
"Aphibarnrat, Kiradech",2016,2,575,1,5,5,0,-0.508,1,3,.,0.00063,0.00063
"Aphibarnrat, Kiradech",2016,2,575,1,5,5,0,-0.508,1,2,.,0.00499,0.00499
"Aphibarnrat, Kiradech",2016,2,575,1,5,5,0,-0.508,1,1,.,0.05425,0.05425
"Aphibarnrat, Kiradech",2016,2,575,1,5,5,0,-0.508,1,0,.,0.55829,0.55829
"Aphibarnrat, Kiradech",2016,2,575,1,5,5,0,-0.508,1,-1,.,0.98154,0.98154
"Aphibarnrat, Kiradech",2016,3,350,1,4,5,1,-0.508,1,3,.,0.00169,0.00169
"Aphibarnrat, Kiradech",2016,3,350,1,4,5,1,-0.508,1,2,.,0.01339,0.01339
"Aphibarnrat, Kiradech",2016,3,350,1,4,5,1,-0.508,1,1,.,0.13447,0.13447
"Aphibarnrat, Kiradech",2016,3,350,1,4,5,1,-0.508,1,0,.,0.77391,0.77391
"Aphibarnrat, Kiradech",2016,3,350,1,4,5,1,-0.508,1,-1,.,0.9931,0.9931
"Aphibarnrat, Kiradech",2016,4,240,1,3,3,0,-0.508,1,3,.,0.00533,0.00533
"Aphibarnrat, Kiradech",2016,4,240,1,3,3,0,-0.508,1,2,.,0.04117,0.04117
"Aphibarnrat, Kiradech",2016,4,240,1,3,3,0,-0.508,1,1,.,0.32955,0.32955
"Aphibarnrat, Kiradech",2016,4,240,1,3,3,0,-0.508,1,0,.,0.91547,0.91547
"Aphibarnrat, Kiradech",2016,4,240,1,3,3,0,-0.508,1,-1,.,0.99781,0.99781
"Aphibarnrat, Kiradech",2016,5,455,1,4,5,1,-0.508,1,3,.,0.00353,0.00353
"Aphibarnrat, Kiradech",2016,5,455,1,4,5,1,-0.508,1,2,.,0.02757,0.02757
"Aphibarnrat, Kiradech",2016,5,455,1,4,5,1,-0.508,1,1,.,0.24499,0.24499
"Aphibarnrat, Kiradech",2016,5,455,1,4,5,1,-0.508,1,0,.,0.87729,0.87729
"Aphibarnrat, Kiradech",2016,5,455,1,4,5,1,-0.508,1,-1,.,0.99669,0.99669
"Aphibarnrat, Kiradech",2016,6,180,1,3,3,0,-0.508,1,3,.,0.00335,0.00335
"Aphibarnrat, Kiradech",2016,6,180,1,3,3,0,-0.508,1,2,.,0.02624,0.02624
"Aphibarnrat, Kiradech",2016,6,180,1,3,3,0,-0.508,1,1,.,0.23571,0.23571
"Aphibarnrat, Kiradech",2016,6,180,1,3,3,0,-0.508,1,0,.,0.87171,0.87171
"Aphibarnrat, Kiradech",2016,6,180,1,3,3,0,-0.508,1,-1,.,0.99651,0.99651
"Aphibarnrat, Kiradech",2016,7,450,1,4,5,1,-0.508,1,3,.,0.00478,0.00478
"Aphibarnrat, Kiradech",2016,7,450,1,4,5,1,-0.508,1,2,.,0.037,0.037
"Aphibarnrat, Kiradech",2016,7,450,1,4,5,1,-0.508,1,1,.,0.30546,0.30546
"Aphibarnrat, Kiradech",2016,7,450,1,4,5,1,-0.508,1,0,.,0.90645,0.90645
"Aphibarnrat, Kiradech",2016,7,450,1,4,5,1,-0.508,1,-1,.,0.99755,0.99755
"Aphibarnrat, Kiradech",2016,8,570,1,5,6,1,-0.508,1,3,.,0.0009,0.0009
"Aphibarnrat, Kiradech",2016,8,570,1,5,6,1,-0.508,1,2,.,0.00715,0.00715
"Aphibarnrat, Kiradech",2016,8,570,1,5,6,1,-0.508,1,1,.,0.07615,0.07615
"Aphibarnrat, Kiradech",2016,8,570,1,5,6,1,-0.508,1,0,.,0.6449,0.6449
"Aphibarnrat, Kiradech",2016,8,570,1,5,6,1,-0.508,1,-1,.,0.98708,0.98708
"Aphibarnrat, Kiradech",2016,9,460,1,4,4,0,-0.508,1,3,.,0.00268,0.00268
"Aphibarnrat, Kiradech",2016,9,460,1,4,4,0,-0.508,1,2,.,0.02108,0.02108
"Aphibarnrat, Kiradech",2016,9,460,1,4,4,0,-0.508,1,1,.,0.19776,0.19776
"Aphibarnrat, Kiradech",2016,9,460,1,4,4,0,-0.508,1,0,.,0.84451,0.84451
"Aphibarnrat, Kiradech",2016,9,460,1,4,4,0,-0.508,1,-1,.,0.99564,0.99564
"Aphibarnrat, Kiradech",2016,10,495,1,4,4,0,-0.508,1,3,.,0.00512,0.00512
"Aphibarnrat, Kiradech",2016,10,495,1,4,4,0,-0.508,1,2,.,0.03956,0.03956
"Aphibarnrat, Kiradech",2016,10,495,1,4,4,0,-0.508,1,1,.,0.32037,0.32037
"Aphibarnrat, Kiradech",2016,10,495,1,4,4,0,-0.508,1,0,.,0.91217,0.91217
"Aphibarnrat, Kiradech",2016,10,495,1,4,4,0,-0.508,1,-1,.,0.99772,0.99772
"Aphibarnrat, Kiradech",2016,11,505,1,4,4,0,-0.508,1,3,.,0.00758,0.00758
"Aphibarnrat, Kiradech",2016,11,505,1,4,4,0,-0.508,1,2,.,0.0576,0.0576
"Aphibarnrat, Kiradech",2016,11,505,1,4,4,0,-0.508,1,1,.,0.41164,0.41164
"Aphibarnrat, Kiradech",2016,11,505,1,4,4,0,-0.508,1,0,.,0.93908,0.93908
"Aphibarnrat, Kiradech",2016,11,505,1,4,4,0,-0.508,1,-1,.,0.99846,0.99846
"Aphibarnrat, Kiradech",2016,12,155,1,3,3,0,-0.508,1,3,.,0.00572,0.00572
"Aphibarnrat, Kiradech",2016,12,155,1,3,3,0,-0.508,1,2,.,0.04405,0.04405
"Aphibarnrat, Kiradech",2016,12,155,1,3,3,0,-0.508,1,1,.,0.34532,0.34532
"Aphibarnrat, Kiradech",2016,12,155,1,3,3,0,-0.508,1,0,.,0.92077,0.92077
"Aphibarnrat, Kiradech",2016,12,155,1,3,3,0,-0.508,1,-1,.,0.99796,0.99796
"Aphibarnrat, Kiradech",2016,13,510,1,5,3,-2,-0.508,1,3,.,0.00058,0.00058
"Aphibarnrat, Kiradech",2016,13,510,1,5,3,-2,-0.508,1,2,.,0.00465,0.00465
"Aphibarnrat, Kiradech",2016,13,510,1,5,3,-2,-0.508,1,1,.,0.0508,0.0508
"Aphibarnrat, Kiradech",2016,13,510,1,5,3,-2,-0.508,1,0,.,0.54111,0.54111
"Aphibarnrat, Kiradech",2016,13,510,1,5,3,-2,-0.508,1,-1,.,0.98024,0.98024
"Aphibarnrat, Kiradech",2016,14,440,1,4,4,0,-0.508,1,3,.,0.0028,0.0028
"Aphibarnrat, Kiradech",2016,14,440,1,4,4,0,-0.508,1,2,.,0.02197,0.02197
"Aphibarnrat, Kiradech",2016,14,440,1,4,4,0,-0.508,1,1,.,0.20453,0.20453
"Aphibarnrat, Kiradech",2016,14,440,1,4,4,0,-0.508,1,0,.,0.84996,0.84996
"Aphibarnrat, Kiradech",2016,14,440,1,4,4,0,-0.508,1,-1,.,0.99582,0.99582
"Aphibarnrat, Kiradech",2016,15,530,1,5,4,-1,-0.508,1,3,.,0.00052,0.00052
"Aphibarnrat, Kiradech",2016,15,530,1,5,4,-1,-0.508,1,2,.,0.00414,0.00414
"Aphibarnrat, Kiradech",2016,15,530,1,5,4,-1,-0.508,1,1,.,0.04546,0.04546
"Aphibarnrat, Kiradech",2016,15,530,1,5,4,-1,-0.508,1,0,.,0.51201,0.51201
"Aphibarnrat, Kiradech",2016,15,530,1,5,4,-1,-0.508,1,-1,.,0.97784,0.97784
"Aphibarnrat, Kiradech",2016,16,170,1,3,3,0,-0.508,1,3,.,0.00238,0.00238
"Aphibarnrat, Kiradech",2016,16,170,1,3,3,0,-0.508,1,2,.,0.01873,0.01873
"Aphibarnrat, Kiradech",2016,16,170,1,3,3,0,-0.508,1,1,.,0.17932,0.17932
"Aphibarnrat, Kiradech",2016,16,170,1,3,3,0,-0.508,1,0,.,0.82801,0.82801
"Aphibarnrat, Kiradech",2016,16,170,1,3,3,0,-0.508,1,-1,.,0.99509,0.99509
"Aphibarnrat, Kiradech",2016,17,440,1,4,3,-1,-0.508,1,3,.,0.00348,0.00348
"Aphibarnrat, Kiradech",2016,17,440,1,4,3,-1,-0.508,1,2,.,0.02718,0.02718
"Aphibarnrat, Kiradech",2016,17,440,1,4,3,-1,-0.508,1,1,.,0.24232,0.24232
"Aphibarnrat, Kiradech",2016,17,440,1,4,3,-1,-0.508,1,0,.,0.87572,0.87572
"Aphibarnrat, Kiradech",2016,17,440,1,4,3,-1,-0.508,1,-1,.,0.99664,0.99664
"Aphibarnrat, Kiradech",2016,18,465,1,4,4,0,-0.508,1,3,.,0.00672,0.00672
"Aphibarnrat, Kiradech",2016,18,465,1,4,4,0,-0.508,1,2,.,0.05143,0.05143
"Aphibarnrat, Kiradech",2016,18,465,1,4,4,0,-0.508,1,1,.,0.38292,0.38292
"Aphibarnrat, Kiradech",2016,18,465,1,4,4,0,-0.508,1,0,.,0.93184,0.93184
"Aphibarnrat, Kiradech",2016,18,465,1,4,4,0,-0.508,1,-1,.,0.99826,0.99826
"Aphibarnrat, Kiradech",2016,1,445,2,4,4,0,-0.508,1,3,.,0.00585,0.00585
"Aphibarnrat, Kiradech",2016,1,445,2,4,4,0,-0.508,1,2,.,0.04502,0.04502
"Aphibarnrat, Kiradech",2016,1,445,2,4,4,0,-0.508,1,1,.,0.3505,0.3505
"Aphibarnrat, Kiradech",2016,1,445,2,4,4,0,-0.508,1,0,.,0.92242,0.92242
"Aphibarnrat, Kiradech",2016,1,445,2,4,4,0,-0.508,1,-1,.,0.998,0.998
"Aphibarnrat, Kiradech",2016,2,575,2,5,4,-1,-0.508,1,3,.,0.0009,0.0009
"Aphibarnrat, Kiradech",2016,2,575,2,5,4,-1,-0.508,1,2,.,0.00713,0.00713
"Aphibarnrat, Kiradech",2016,2,575,2,5,4,-1,-0.508,1,1,.,0.0759,0.0759
"Aphibarnrat, Kiradech",2016,2,575,2,5,4,-1,-0.508,1,0,.,0.64409,0.64409
"Aphibarnrat, Kiradech",2016,2,575,2,5,4,-1,-0.508,1,-1,.,0.98703,0.98703
"Aphibarnrat, Kiradech",2016,3,350,2,4,4,0,-0.508,1,3,.,0.00378,0.00378
"Aphibarnrat, Kiradech",2016,3,350,2,4,4,0,-0.508,1,2,.,0.02945,0.02945
"Aphibarnrat, Kiradech",2016,3,350,2,4,4,0,-0.508,1,1,.,0.25781,0.25781
"Aphibarnrat, Kiradech",2016,3,350,2,4,4,0,-0.508,1,0,.,0.88444,0.88444
"Aphibarnrat, Kiradech",2016,3,350,2,4,4,0,-0.508,1,-1,.,0.9969,0.9969
"Aphibarnrat, Kiradech",2016,4,240,2,3,4,1,-0.508,1,3,.,0.00664,0.00664
"Aphibarnrat, Kiradech",2016,4,240,2,3,4,1,-0.508,1,2,.,0.05082,0.05082
"Aphibarnrat, Kiradech",2016,4,240,2,3,4,1,-0.508,1,1,.,0.37999,0.37999
"Aphibarnrat, Kiradech",2016,4,240,2,3,4,1,-0.508,1,0,.,0.93105,0.93105
"Aphibarnrat, Kiradech",2016,4,240,2,3,4,1,-0.508,1,-1,.,0.99824,0.99824
"Aphibarnrat, Kiradech",2016,5,455,2,4,5,1,-0.508,1,3,.,0.00337,0.00337
"Aphibarnrat, Kiradech",2016,5,455,2,4,5,1,-0.508,1,2,.,0.02635,0.02635
"Aphibarnrat, Kiradech",2016,5,455,2,4,5,1,-0.508,1,1,.,0.2365,0.2365
"Aphibarnrat, Kiradech",2016,5,455,2,4,5,1,-0.508,1,0,.,0.8722,0.8722
"Aphibarnrat, Kiradech",2016,5,455,2,4,5,1,-0.508,1,-1,.,0.99653,0.99653
"Aphibarnrat, Kiradech",2016,6,180,2,3,3,0,-0.508,1,3,.,0.00429,0.00429
"Aphibarnrat, Kiradech",2016,6,180,2,3,3,0,-0.508,1,2,.,0.03338,0.03338
"Aphibarnrat, Kiradech",2016,6,180,2,3,3,0,-0.508,1,1,.,0.2833,0.2833
"Aphibarnrat, Kiradech",2016,6,180,2,3,3,0,-0.508,1,0,.,0.897,0.897
"Aphibarnrat, Kiradech",2016,6,180,2,3,3,0,-0.508,1,-1,.,0.99728,0.99728
"Aphibarnrat, Kiradech",2016,7,450,2,4,4,0,-0.508,1,3,.,0.00584,0.00584
"Aphibarnrat, Kiradech",2016,7,450,2,4,4,0,-0.508,1,2,.,0.04495,0.04495
"Aphibarnrat, Kiradech",2016,7,450,2,4,4,0,-0.508,1,1,.,0.35009,0.35009
"Aphibarnrat, Kiradech",2016,7,450,2,4,4,0,-0.508,1,0,.,0.92229,0.92229
"Aphibarnrat, Kiradech",2016,7,450,2,4,4,0,-0.508,1,-1,.,0.998,0.998
"Aphibarnrat, Kiradech",2016,8,570,2,5,4,-1,-0.508,1,3,.,0.00116,0.00116
"Aphibarnrat, Kiradech",2016,8,570,2,5,4,-1,-0.508,1,2,.,0.0092,0.0092
"Aphibarnrat, Kiradech",2016,8,570,2,5,4,-1,-0.508,1,1,.,0.09602,0.09602
"Aphibarnrat, Kiradech",2016,8,570,2,5,4,-1,-0.508,1,0,.,0.70063,0.70063
"Aphibarnrat, Kiradech",2016,8,570,2,5,4,-1,-0.508,1,-1,.,0.98994,0.98994
"Aphibarnrat, Kiradech",2016,9,460,2,4,4,0,-0.508,1,3,.,0.00498,0.00498
"Aphibarnrat, Kiradech",2016,9,460,2,4,4,0,-0.508,1,2,.,0.03854,0.03854
"Aphibarnrat, Kiradech",2016,9,460,2,4,4,0,-0.508,1,1,.,0.31453,0.31453
"Aphibarnrat, Kiradech",2016,9,460,2,4,4,0,-0.508,1,0,.,0.90999,0.90999
"Aphibarnrat, Kiradech",2016,9,460,2,4,4,0,-0.508,1,-1,.,0.99765,0.99765
"Aphibarnrat, Kiradech",2016,10,495,2,4,4,0,-0.508,1,3,.,0.00406,0.00406
"Aphibarnrat, Kiradech",2016,10,495,2,4,4,0,-0.508,1,2,.,0.03164,0.03164
"Aphibarnrat, Kiradech",2016,10,495,2,4,4,0,-0.508,1,1,.,0.27216,0.27216
"Aphibarnrat, Kiradech",2016,10,495,2,4,4,0,-0.508,1,0,.,0.89176,0.89176
"Aphibarnrat, Kiradech",2016,10,495,2,4,4,0,-0.508,1,-1,.,0.99712,0.99712
"Aphibarnrat, Kiradech",2016,11,505,2,4,5,1,-0.508,1,3,.,0.00711,0.00711
"Aphibarnrat, Kiradech",2016,11,505,2,4,5,1,-0.508,1,2,.,0.05425,0.05425
"Aphibarnrat, Kiradech",2016,11,505,2,4,5,1,-0.508,1,1,.,0.39632,0.39632
"Aphibarnrat, Kiradech",2016,11,505,2,4,5,1,-0.508,1,0,.,0.93534,0.93534
"Aphibarnrat, Kiradech",2016,11,505,2,4,5,1,-0.508,1,-1,.,0.99836,0.99836
"Aphibarnrat, Kiradech",2016,12,155,2,3,3,0,-0.508,1,3,.,0.00454,0.00454
"Aphibarnrat, Kiradech",2016,12,155,2,3,3,0,-0.508,1,2,.,0.03522,0.03522
"Aphibarnrat, Kiradech",2016,12,155,2,3,3,0,-0.508,1,1,.,0.2947,0.2947
"Aphibarnrat, Kiradech",2016,12,155,2,3,3,0,-0.508,1,0,.,0.90202,0.90202
"Aphibarnrat, Kiradech",2016,12,155,2,3,3,0,-0.508,1,-1,.,0.99742,0.99742
"Aphibarnrat, Kiradech",2016,13,510,2,5,5,0,-0.508,1,3,.,0.00074,0.00074
"Aphibarnrat, Kiradech",2016,13,510,2,5,5,0,-0.508,1,2,.,0.00588,0.00588
"Aphibarnrat, Kiradech",2016,13,510,2,5,5,0,-0.508,1,1,.,0.06344,0.06344
"Aphibarnrat, Kiradech",2016,13,510,2,5,5,0,-0.508,1,0,.,0.59879,0.59879
"Aphibarnrat, Kiradech",2016,13,510,2,5,5,0,-0.508,1,-1,.,0.98432,0.98432
"Aphibarnrat, Kiradech",2016,14,440,2,4,4,0,-0.508,1,3,.,0.00379,0.00379
"Aphibarnrat, Kiradech",2016,14,440,2,4,4,0,-0.508,1,2,.,0.0296,0.0296
"Aphibarnrat, Kiradech",2016,14,440,2,4,4,0,-0.508,1,1,.,0.25876,0.25876
"Aphibarnrat, Kiradech",2016,14,440,2,4,4,0,-0.508,1,0,.,0.88494,0.88494
"Aphibarnrat, Kiradech",2016,14,440,2,4,4,0,-0.508,1,-1,.,0.99692,0.99692
"Aphibarnrat, Kiradech",2016,15,530,2,5,4,-1,-0.508,1,3,.,0.00101,0.00101
"Aphibarnrat, Kiradech",2016,15,530,2,5,4,-1,-0.508,1,2,.,0.00804,0.00804
"Aphibarnrat, Kiradech",2016,15,530,2,5,4,-1,-0.508,1,1,.,0.08492,0.08492
"Aphibarnrat, Kiradech",2016,15,530,2,5,4,-1,-0.508,1,0,.,0.67156,0.67156
"Aphibarnrat, Kiradech",2016,15,530,2,5,4,-1,-0.508,1,-1,.,0.98851,0.98851
"Aphibarnrat, Kiradech",2016,16,170,2,3,3,0,-0.508,1,3,.,0.00323,0.00323
"Aphibarnrat, Kiradech",2016,16,170,2,3,3,0,-0.508,1,2,.,0.02531,0.02531
"Aphibarnrat, Kiradech",2016,16,170,2,3,3,0,-0.508,1,1,.,0.22915,0.22915
"Aphibarnrat, Kiradech",2016,16,170,2,3,3,0,-0.508,1,0,.,0.86754,0.86754
"Aphibarnrat, Kiradech",2016,16,170,2,3,3,0,-0.508,1,-1,.,0.99638,0.99638
"Aphibarnrat, Kiradech",2016,17,440,2,4,4,0,-0.508,1,3,.,0.00366,0.00366
"Aphibarnrat, Kiradech",2016,17,440,2,4,4,0,-0.508,1,2,.,0.02855,0.02855
"Aphibarnrat, Kiradech",2016,17,440,2,4,4,0,-0.508,1,1,.,0.25169,0.25169
"Aphibarnrat, Kiradech",2016,17,440,2,4,4,0,-0.508,1,0,.,0.8811,0.8811
"Aphibarnrat, Kiradech",2016,17,440,2,4,4,0,-0.508,1,-1,.,0.9968,0.9968
"Aphibarnrat, Kiradech",2016,18,465,2,4,4,0,-0.508,1,3,.,0.00251,0.00251
"Aphibarnrat, Kiradech",2016,18,465,2,4,4,0,-0.508,1,2,.,0.01978,0.01978
"Aphibarnrat, Kiradech",2016,18,465,2,4,4,0,-0.508,1,1,.,0.18767,0.18767
"Aphibarnrat, Kiradech",2016,18,465,2,4,4,0,-0.508,1,0,.,0.8358,0.8358
"Aphibarnrat, Kiradech",2016,18,465,2,4,4,0,-0.508,1,-1,.,0.99535,0.99535
"Aphibarnrat, Kiradech",2016,1,445,3,4,5,1,-0.508,1,3,.,0.00732,0.00732
"Aphibarnrat, Kiradech",2016,1,445,3,4,5,1,-0.508,1,2,.,0.05578,0.05578
"Aphibarnrat, Kiradech",2016,1,445,3,4,5,1,-0.508,1,1,.,0.40341,0.40341
"Aphibarnrat, Kiradech",2016,1,445,3,4,5,1,-0.508,1,0,.,0.9371,0.9371
"Aphibarnrat, Kiradech",2016,1,445,3,4,5,1,-0.508,1,-1,.,0.99841,0.99841
"Aphibarnrat, Kiradech",2016,2,575,3,5,5,0,-0.508,1,3,.,0.00084,0.00084
"Aphibarnrat, Kiradech",2016,2,575,3,5,5,0,-0.508,1,2,.,0.00666,0.00666
"Aphibarnrat, Kiradech",2016,2,575,3,5,5,0,-0.508,1,1,.,0.0713,0.0713
