name,year,hole,yardage,round,par,score,rtp_score,fairway,green,bunker,sand_save,scrambling,putts,par3,par4,par5,sg_approach,sg_around,sg_tee,sg_putt,sg_total,total_score,no_holes,avg_round_score,rank,no_masters,OWGR_april,OWGR_feb,rtp_score_grouped,time,round_hole,round_hole_time,round_year,no_masters_category,OWGR_change,Level,P(.) with player effects,P(.) with no player effects
"Kjeldsen, Soren",2016,8,570,3,5,4,-1,0,1,0,0,-1,1,3.06,4.09,4.65,0.278,0.09,-0.428,0.272,0.213,288,72,72,8,3,2.4458,2.6326,.,12,24,312,6048,2,-0.1868,2,0.0062,0.0062
"Kjeldsen, Soren",2016,8,570,3,5,4,-1,0,1,0,0,-1,1,3.06,4.09,4.65,0.278,0.09,-0.428,0.272,0.213,288,72,72,8,3,2.4458,2.6326,.,12,24,312,6048,2,-0.1868,1,0.05988,0.05988
"Kjeldsen, Soren",2016,8,570,3,5,4,-1,0,1,0,0,-1,1,3.06,4.09,4.65,0.278,0.09,-0.428,0.272,0.213,288,72,72,8,3,2.4458,2.6326,.,12,24,312,6048,2,-0.1868,0,0.60283,0.60283
"Kjeldsen, Soren",2016,8,570,3,5,4,-1,0,1,0,0,-1,1,3.06,4.09,4.65,0.278,0.09,-0.428,0.272,0.213,288,72,72,8,3,2.4458,2.6326,.,12,24,312,6048,2,-0.1868,-1,0.98774,0.98774
"Kjeldsen, Soren",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.06,4.09,4.65,0.278,0.09,-0.428,0.272,0.213,288,72,72,8,3,2.4458,2.6326,.,12,32,416,8064,2,-0.1868,2,0.00439,0.00439
"Kjeldsen, Soren",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.06,4.09,4.65,0.278,0.09,-0.428,0.272,0.213,288,72,72,8,3,2.4458,2.6326,.,12,32,416,8064,2,-0.1868,1,0.04313,0.04313
"Kjeldsen, Soren",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.06,4.09,4.65,0.278,0.09,-0.428,0.272,0.213,288,72,72,8,3,2.4458,2.6326,.,12,32,416,8064,2,-0.1868,0,0.51787,0.51787
"Kjeldsen, Soren",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.06,4.09,4.65,0.278,0.09,-0.428,0.272,0.213,288,72,72,8,3,2.4458,2.6326,.,12,32,416,8064,2,-0.1868,-1,0.98276,0.98276
"Knox, Russell",2016,8,570,1,5,5,0,0,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,8,104,2016,1,-0.1633,2,0.00898,0.00898
"Knox, Russell",2016,8,570,1,5,5,0,0,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,8,104,2016,1,-0.1633,1,0.08473,0.08473
"Knox, Russell",2016,8,570,1,5,5,0,0,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,8,104,2016,1,-0.1633,0,0.68809,0.68809
"Knox, Russell",2016,8,570,1,5,5,0,0,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,8,104,2016,1,-0.1633,-1,0.99153,0.99153
"Knox, Russell",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,16,208,4032,1,-0.1633,2,0.00532,0.00532
"Knox, Russell",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,16,208,4032,1,-0.1633,1,0.05179,0.05179
"Knox, Russell",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,16,208,4032,1,-0.1633,0,0.5655,0.5655
"Knox, Russell",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,16,208,4032,1,-0.1633,-1,0.98573,0.98573
"Knox, Russell",2016,8,570,3,5,.,.,0,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,24,312,6048,1,-0.1633,2,0.00675,0.00675
"Knox, Russell",2016,8,570,3,5,.,.,0,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,24,312,6048,1,-0.1633,1,0.06492,0.06492
"Knox, Russell",2016,8,570,3,5,.,.,0,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,24,312,6048,1,-0.1633,0,0.6233,0.6233
"Knox, Russell",2016,8,570,3,5,.,.,0,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,24,312,6048,1,-0.1633,-1,0.98874,0.98874
"Knox, Russell",2016,8,570,4,5,.,.,1,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,32,416,8064,1,-0.1633,2,0.00479,0.00479
"Knox, Russell",2016,8,570,4,5,.,.,1,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,32,416,8064,1,-0.1633,1,0.04684,0.04684
"Knox, Russell",2016,8,570,4,5,.,.,1,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,32,416,8064,1,-0.1633,0,0.53938,0.53938
"Knox, Russell",2016,8,570,4,5,.,.,1,1,0,0,-1,2,3.02,4.02,4.69,0.357,0.073,0.13,-0.054,0.506,152,36,76,62,1,2.7708,2.9341,.,12,32,416,8064,1,-0.1633,-1,0.98416,0.98416
"Koepka, Brooks",2016,8,570,1,5,5,0,0,1,0,0,-1,2,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,8,104,2016,1,0.0443,2,0.00738,0.00738
"Koepka, Brooks",2016,8,570,1,5,5,0,0,1,0,0,-1,2,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,8,104,2016,1,0.0443,1,0.07058,0.07058
"Koepka, Brooks",2016,8,570,1,5,5,0,0,1,0,0,-1,2,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,8,104,2016,1,0.0443,0,0.64408,0.64408
"Koepka, Brooks",2016,8,570,1,5,5,0,0,1,0,0,-1,2,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,8,104,2016,1,0.0443,-1,0.9897,0.9897
"Koepka, Brooks",2016,8,570,2,5,4,-1,0,1,0,0,-1,1,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,16,208,4032,1,0.0443,2,0.00437,0.00437
"Koepka, Brooks",2016,8,570,2,5,4,-1,0,1,0,0,-1,1,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,16,208,4032,1,0.0443,1,0.04288,0.04288
"Koepka, Brooks",2016,8,570,2,5,4,-1,0,1,0,0,-1,1,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,16,208,4032,1,0.0443,0,0.51636,0.51636
"Koepka, Brooks",2016,8,570,2,5,4,-1,0,1,0,0,-1,1,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,16,208,4032,1,0.0443,-1,0.98266,0.98266
"Koepka, Brooks",2016,8,570,3,5,5,0,1,1,0,0,-1,3,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,24,312,6048,1,0.0443,2,0.00555,0.00555
"Koepka, Brooks",2016,8,570,3,5,5,0,1,1,0,0,-1,3,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,24,312,6048,1,0.0443,1,0.05389,0.05389
"Koepka, Brooks",2016,8,570,3,5,5,0,1,1,0,0,-1,3,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,24,312,6048,1,0.0443,0,0.57579,0.57579
"Koepka, Brooks",2016,8,570,3,5,5,0,1,1,0,0,-1,3,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,24,312,6048,1,0.0443,-1,0.98631,0.98631
"Koepka, Brooks",2016,8,570,4,5,4,-1,0,1,0,0,-1,1,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,32,416,8064,1,0.0443,2,0.00393,0.00393
"Koepka, Brooks",2016,8,570,4,5,4,-1,0,1,0,0,-1,1,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,32,416,8064,1,0.0443,1,0.03875,0.03875
"Koepka, Brooks",2016,8,570,4,5,4,-1,0,1,0,0,-1,1,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,32,416,8064,1,0.0443,0,0.48995,0.48995
"Koepka, Brooks",2016,8,570,4,5,4,-1,0,1,0,0,-1,1,3.07,3.99,4.61,0.139,-0.033,0.542,0.445,1.092,293,72,73.25,22,2,4.0226,3.9783,.,12,32,416,8064,1,0.0443,-1,0.98076,0.98076
"Kuchar, Matt",2016,8,570,1,5,5,0,1,1,0,0,-1,2,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,8,104,2016,2,-0.1201,2,0.00725,0.00725
"Kuchar, Matt",2016,8,570,1,5,5,0,1,1,0,0,-1,2,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,8,104,2016,2,-0.1201,1,0.06937,0.06937
"Kuchar, Matt",2016,8,570,1,5,5,0,1,1,0,0,-1,2,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,8,104,2016,2,-0.1201,0,0.63981,0.63981
"Kuchar, Matt",2016,8,570,1,5,5,0,1,1,0,0,-1,2,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,8,104,2016,2,-0.1201,-1,0.9895,0.9895
"Kuchar, Matt",2016,8,570,2,5,4,-1,0,1,0,0,-1,1,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,16,208,4032,2,-0.1201,2,0.00429,0.00429
"Kuchar, Matt",2016,8,570,2,5,4,-1,0,1,0,0,-1,1,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,16,208,4032,2,-0.1201,1,0.04212,0.04212
"Kuchar, Matt",2016,8,570,2,5,4,-1,0,1,0,0,-1,1,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,16,208,4032,2,-0.1201,0,0.51172,0.51172
"Kuchar, Matt",2016,8,570,2,5,4,-1,0,1,0,0,-1,1,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,16,208,4032,2,-0.1201,-1,0.98234,0.98234
"Kuchar, Matt",2016,8,570,3,5,4,-1,0,1,0,0,-1,1,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,24,312,6048,2,-0.1201,2,0.00544,0.00544
"Kuchar, Matt",2016,8,570,3,5,4,-1,0,1,0,0,-1,1,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,24,312,6048,2,-0.1201,1,0.05295,0.05295
"Kuchar, Matt",2016,8,570,3,5,4,-1,0,1,0,0,-1,1,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,24,312,6048,2,-0.1201,0,0.57125,0.57125
"Kuchar, Matt",2016,8,570,3,5,4,-1,0,1,0,0,-1,1,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,24,312,6048,2,-0.1201,-1,0.98606,0.98606
"Kuchar, Matt",2016,8,570,4,5,4,-1,1,1,0,0,-1,2,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,32,416,8064,2,-0.1201,2,0.00386,0.00386
"Kuchar, Matt",2016,8,570,4,5,4,-1,1,1,0,0,-1,2,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,32,416,8064,2,-0.1201,1,0.03806,0.03806
"Kuchar, Matt",2016,8,570,4,5,4,-1,1,1,0,0,-1,2,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,32,416,8064,2,-0.1201,0,0.48531,0.48531
"Kuchar, Matt",2016,8,570,4,5,4,-1,1,1,0,0,-1,2,3.06,4,4.6,0.326,0.242,0.364,0.381,1.314,294,72,73.5,26,10,3.1411,3.2612,.,12,32,416,8064,2,-0.1201,-1,0.98041,0.98041
"Lahiri, Anirban",2016,8,570,1,5,5,0,0,0,0,0,1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,8,104,2016,1,-0.0645,2,0.01037,0.01037
"Lahiri, Anirban",2016,8,570,1,5,5,0,0,0,0,0,1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,8,104,2016,1,-0.0645,1,0.09667,0.09667
"Lahiri, Anirban",2016,8,570,1,5,5,0,0,0,0,0,1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,8,104,2016,1,-0.0645,0,0.71832,0.71832
"Lahiri, Anirban",2016,8,570,1,5,5,0,0,0,0,0,1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,8,104,2016,1,-0.0645,-1,0.99267,0.99267
"Lahiri, Anirban",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,16,208,4032,1,-0.0645,2,0.00614,0.00614
"Lahiri, Anirban",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,16,208,4032,1,-0.0645,1,0.05938,0.05938
"Lahiri, Anirban",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,16,208,4032,1,-0.0645,0,0.60072,0.60072
"Lahiri, Anirban",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,16,208,4032,1,-0.0645,-1,0.98763,0.98763
"Lahiri, Anirban",2016,8,570,3,5,5,0,1,0,0,0,1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,24,312,6048,1,-0.0645,2,0.0078,0.0078
"Lahiri, Anirban",2016,8,570,3,5,5,0,1,0,0,0,1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,24,312,6048,1,-0.0645,1,0.0743,0.0743
"Lahiri, Anirban",2016,8,570,3,5,5,0,1,0,0,0,1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,24,312,6048,1,-0.0645,0,0.65667,0.65667
"Lahiri, Anirban",2016,8,570,3,5,5,0,1,0,0,0,1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,24,312,6048,1,-0.0645,-1,0.99025,0.99025
"Lahiri, Anirban",2016,8,570,4,5,4,-1,1,1,0,0,-1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,32,416,8064,1,-0.0645,2,0.00553,0.00553
"Lahiri, Anirban",2016,8,570,4,5,4,-1,1,1,0,0,-1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,32,416,8064,1,-0.0645,1,0.05375,0.05375
"Lahiri, Anirban",2016,8,570,4,5,4,-1,1,1,0,0,-1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,32,416,8064,1,-0.0645,0,0.57512,0.57512
"Lahiri, Anirban",2016,8,570,4,5,4,-1,1,1,0,0,-1,1,3.09,4.05,4.74,0.143,-0.08,0.025,-0.02,0.068,299,72,74.75,44,2,2.3794,2.4439,.,12,32,416,8064,1,-0.0645,-1,0.98627,0.98627
"Langer, Bernhard",2016,8,570,1,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,8,104,2016,2,-0.0359,2,0.01151,0.01151
"Langer, Bernhard",2016,8,570,1,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,8,104,2016,2,-0.0359,1,0.10624,0.10624
"Langer, Bernhard",2016,8,570,1,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,8,104,2016,2,-0.0359,0,0.7391,0.7391
"Langer, Bernhard",2016,8,570,1,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,8,104,2016,2,-0.0359,-1,0.99339,0.99339
"Langer, Bernhard",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,16,208,4032,2,-0.0359,2,0.00682,0.00682
"Langer, Bernhard",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,16,208,4032,2,-0.0359,1,0.06554,0.06554
"Langer, Bernhard",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,16,208,4032,2,-0.0359,0,0.62565,0.62565
"Langer, Bernhard",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,16,208,4032,2,-0.0359,-1,0.98885,0.98885
"Langer, Bernhard",2016,8,570,3,5,4,-1,1,1,0,0,-1,1,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,24,312,6048,2,-0.0359,2,0.00865,0.00865
"Langer, Bernhard",2016,8,570,3,5,4,-1,1,1,0,0,-1,1,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,24,312,6048,2,-0.0359,1,0.08186,0.08186
"Langer, Bernhard",2016,8,570,3,5,4,-1,1,1,0,0,-1,1,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,24,312,6048,2,-0.0359,0,0.67997,0.67997
"Langer, Bernhard",2016,8,570,3,5,4,-1,1,1,0,0,-1,1,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,24,312,6048,2,-0.0359,-1,0.99121,0.99121
"Langer, Bernhard",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,32,416,8064,2,-0.0359,2,0.00614,0.00614
"Langer, Bernhard",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,32,416,8064,2,-0.0359,1,0.05935,0.05935
"Langer, Bernhard",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,32,416,8064,2,-0.0359,0,0.60059,0.60059
"Langer, Bernhard",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.13,4.15,4.75,-0.653,0.415,-0.313,-0.385,-0.937,294,72,73.5,26,30,0.063,0.0989,.,12,32,416,8064,2,-0.0359,-1,0.98762,0.98762
"Lee, Danny",2016,8,570,1,5,4,-1,1,1,0,0,-1,1,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,8,104,2016,1,-0.1694,2,0.00901,0.00901
"Lee, Danny",2016,8,570,1,5,4,-1,1,1,0,0,-1,1,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,8,104,2016,1,-0.1694,1,0.08495,0.08495
"Lee, Danny",2016,8,570,1,5,4,-1,1,1,0,0,-1,1,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,8,104,2016,1,-0.1694,0,0.6887,0.6887
"Lee, Danny",2016,8,570,1,5,4,-1,1,1,0,0,-1,1,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,8,104,2016,1,-0.1694,-1,0.99156,0.99156
"Lee, Danny",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,16,208,4032,1,-0.1694,2,0.00533,0.00533
"Lee, Danny",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,16,208,4032,1,-0.1694,1,0.05193,0.05193
"Lee, Danny",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,16,208,4032,1,-0.1694,0,0.56621,0.56621
"Lee, Danny",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,16,208,4032,1,-0.1694,-1,0.98577,0.98577
"Lee, Danny",2016,8,570,3,5,4,-1,1,1,0,0,-1,1,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,24,312,6048,1,-0.1694,2,0.00677,0.00677
"Lee, Danny",2016,8,570,3,5,4,-1,1,1,0,0,-1,1,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,24,312,6048,1,-0.1694,1,0.0651,0.0651
"Lee, Danny",2016,8,570,3,5,4,-1,1,1,0,0,-1,1,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,24,312,6048,1,-0.1694,0,0.62397,0.62397
"Lee, Danny",2016,8,570,3,5,4,-1,1,1,0,0,-1,1,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,24,312,6048,1,-0.1694,-1,0.98877,0.98877
"Lee, Danny",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,32,416,8064,1,-0.1694,2,0.0048,0.0048
"Lee, Danny",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,32,416,8064,1,-0.1694,1,0.04696,0.04696
"Lee, Danny",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,32,416,8064,1,-0.1694,0,0.54009,0.54009
"Lee, Danny",2016,8,570,4,5,5,0,1,1,0,0,-1,2,3.1,4.06,4.69,0.287,0.017,0.206,-0.207,0.302,292,72,73,18.5,2,2.6576,2.827,.,12,32,416,8064,1,-0.1694,-1,0.98421,0.98421
"Leishman, Marc",2016,8,570,1,5,4,-1,1,1,0,0,-1,1,3.08,4.01,4.67,-0.092,0.191,0.159,0.252,0.51,151,36,75.5,54.5,4,3.0745,3.0309,.,12,8,104,2016,2,0.0436,2,0.00875,0.00875
"Leishman, Marc",2016,8,570,1,5,4,-1,1,1,0,0,-1,1,3.08,4.01,4.67,-0.092,0.191,0.159,0.252,0.51,151,36,75.5,54.5,4,3.0745,3.0309,.,12,8,104,2016,2,0.0436,1,0.08273,0.08273
"Leishman, Marc",2016,8,570,1,5,4,-1,1,1,0,0,-1,1,3.08,4.01,4.67,-0.092,0.191,0.159,0.252,0.51,151,36,75.5,54.5,4,3.0745,3.0309,.,12,8,104,2016,2,0.0436,0,0.68248,0.68248
"Leishman, Marc",2016,8,570,1,5,4,-1,1,1,0,0,-1,1,3.08,4.01,4.67,-0.092,0.191,0.159,0.252,0.51,151,36,75.5,54.5,4,3.0745,3.0309,.,12,8,104,2016,2,0.0436,-1,0.99131,0.99131
"Leishman, Marc",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.08,4.01,4.67,-0.092,0.191,0.159,0.252,0.51,151,36,75.5,54.5,4,3.0745,3.0309,.,12,16,208,4032,2,0.0436,2,0.00518,0.00518
"Leishman, Marc",2016,8,570,2,5,5,0,1,1,0,0,-1,2,3.08,4.01,4.67,-0.092,0.191,0.159,0.252,0.51,151,36,75.5,54.5,4,3.0745,3.0309,.,12,16,208,4032,2,0.0436,1,0.05053,0.05053
